listed_year,current_ratio,cash_ratio,assets_total,equity_ratio,debt_ratio,total_borrowings_ratio,capital_impairment_ratio,net_margin,gross_profit,interest_coverage_ratio,pretax_roa,operating_roa,pretax_roe,ocf_to_total_liabilities,ocf_to_total_borrowings,ocf_to_sales,cashflow_coverage_ratio,accruals_ratio,depreciation,intangible_assets_ratio,total_debt_turnover,dividend_payer,market_to_book,spec_spread,short_term_borrowings_share,total_assets_growth,net_margin_diff,is_2y_consecutive_ocf_deficit,icr_under_1,is_2y_consecutive_operating_loss,market_KOSDAQ,market_KOSPI,firm_size_group_large,firm_size_group_mid_sized,firm_size_group_other,firm_size_group_small_and_medium,industry_macro_category_construction,industry_macro_category_it_services,industry_macro_category_manufacturing,industry_macro_category_other,industry_macro_category_transport_storage,industry_macro_category_wholesale_retail,is_speculative
1999,1.9070606151600944,0.1514245278253115,781595349.0,0.6667129271773596,0.4998959210730572,0.1350063906278439,-8.606501966411994,0.0026905357591633,64709049.0,3.4470449425700003,0.016667673389648,0.0189062499142379,0.024999775330911,-0.0357038010304249,-0.0881411263476746,-0.0122732398839364,-2.1695740319687715,0.0145082452377796,22405074.0,0.0038815392183199,2.909077095213875,1,0.254515,6.168,0.793310044116886,-0.0549336734515404,-0.0263773681893044,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1999,2.2037083949956666,0.2082410881918886,752912818.0,0.7037093210969879,0.4210412898457987,0.0914859255324831,-8.767477694781931,0.0268424516143391,84124754.0,9.75697276210165,0.0421557160951402,0.0437289473799342,0.059905013094647,0.2062216301822964,0.6678792035983953,0.0682853148003907,13.633214754790162,-0.0370829813658452,23443364.0,0.0034631632476736,3.0199996995710765,1,0.265678,6.092,0.8770825612884473,-0.0366974177068702,0.0241519158551757,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1999,2.259562634607193,0.3671895104882581,741703202.0,0.7150158143715281,0.3985704669024844,0.081084649274576,-8.776653761759583,0.014066417119702,63165123.0,9.308379778424774,0.0157636396451744,0.0248932510338549,0.0220465608289098,0.4763332695663288,1.6741448692420566,0.1741190900014192,50.76029694609345,-0.1247809309039493,23315014.0,0.003406258720722,2.7356751609628,1,0.347256,6.282,0.97159441526031,-0.0148883319980879,-0.012776034494637,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1999,2.1968262083892043,0.1830276835161855,809138974.0,0.6888256256458609,0.4517462225107752,0.0947373015800373,-9.274882152990234,0.0511855789447214,98490733.0,22.3957405119413,0.0540601446791759,0.0431693295248437,0.0784816108263797,-0.2143158501758381,-0.7039423699048484,-0.074007028418838,-34.59778055756631,0.112814217252128,22413375.0,0.0033226344131088,2.8958850903042763,1,0.345016,6.246,1.0,0.0909201575753747,0.0371191618250194,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1993,2.257403517388757,0.0474207035951589,128371799.504,0.8173438799907967,0.2234752403251125,0.0444022754376235,-12.9898539584,0.0700602925698498,7600961.574,1000000.0,0.0706752367736131,0.0475810857026248,0.0864694022966306,0.5010834622553264,2.0612898801754387,0.1161359571861427,1000000.0,-0.0363119191131596,0.0,0.0020837128172505,4.314628082430921,0,,6.168,1.0,,,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1993,2.5472453034572964,0.017082021899878,138487805.122,0.7728944525383074,0.2938377248223765,0.0917048254812906,-13.271527509733334,0.0491820830131693,7776083.806,42.59622738858888,0.045531237919795,0.04253478034265,0.058910033278494,0.1905778105195468,0.471962928503937,0.0603446073493602,43.34380345139055,-0.008006155646869,0.0,0.0009136082407294,3.1581581004614394,0,,6.092,0.1181102362204724,0.0788023978559621,-0.0208782095566805,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1993,3.19523666162286,0.3539927383365325,145322640.226,0.7539825384922814,0.3262906618496407,0.0873917510736762,-13.6094310904,0.0475878268489486,7552942.672,20.088115218559352,0.04372722429979,0.0383912789454111,0.0579950092574162,0.0541292858700318,0.1523799367716535,0.0185676416787892,6.967947036428343,0.0208133344625186,0.0,0.0008706392878854,2.9152483016659247,0,,6.282,0.1181102362204724,0.0493533354650172,-0.0015942561642206,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1993,1.972733360861896,0.0715921237930449,170556817.012,0.6778988044134596,0.4751464281829395,0.1260576995787116,-14.416034978266666,0.0685631657477816,8982661.152,13.312613454892698,0.0616185986882047,0.0400554295552979,0.0908964557645432,0.0271920788414458,0.0694808895813953,0.0124592077902236,2.910962938486531,0.0394400829051982,0.0,0.0087728259134592,2.18248858990719,0,,6.246,0.1395348837209302,0.1736424327741141,0.0209753388988329,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2018,1.87509259865394,0.2696713315950523,132725123.457,0.6453350819428653,0.5495825780761365,0.0,-16.83677184964598,0.1205773910407087,70688302.352,16.204175713334703,0.137439149716895,0.048679188978816,0.2129733119468983,0.2153930280644486,,0.0809611451573302,25.42924602960347,0.0373806242614448,2913665.859,0.0150756855965423,2.6604493753871634,0,,6.092,,,,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1992,2.3857501861362,1.6022633870830418,52875421.98,0.8156701119910382,0.2259858309127147,0.0436686822258056,-0.6257756719599459,0.0836527986106528,10983437.652,7.796160052675256,0.042265562738115,0.0232088915425427,0.0518169810524815,0.3796029862641202,1.6023422823733218,0.1384902498287503,23.5045384183255,-0.0277066132078176,739076.298,0.0497177960299656,2.741008747789226,0,,6.168,0.9701169337375488,,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
