market,stock_code,corp_name,fiscal_year,eval_year,firm_size_group,industry_macro_category,listed_year,current_ratio,cash_ratio,assets_total,equity_ratio,debt_ratio,total_borrowings_ratio,capital_impairment_ratio,net_margin,gross_profit,interest_coverage_ratio,pretax_roa,operating_roa,pretax_roe,ocf_to_total_liabilities,ocf_to_total_borrowings,ocf_to_sales,cashflow_coverage_ratio,accruals_ratio,depreciation,intangible_assets_ratio,total_debt_turnover,dividend_payer,market_to_book,spec_spread,short_term_borrowings_share,total_assets_growth,net_margin_diff,is_2y_consecutive_ocf_deficit,icr_under_1,is_2y_consecutive_operating_loss,market_KOSDAQ,market_KOSPI,firm_size_group_large,firm_size_group_mid_sized,firm_size_group_other,firm_size_group_small_and_medium,industry_macro_category_construction,industry_macro_category_it_services,industry_macro_category_manufacturing,industry_macro_category_other,industry_macro_category_transport_storage,industry_macro_category_wholesale_retail,is_speculative
KOSPI,5250,(주)녹십자홀딩스,2021,2022,mid_sized,it_services,1976,1.538875365122548,0.3624196323714762,3496833927.0,0.5464168427464471,0.8301046413095805,0.2219577707157152,-70.88776370815899,0.069358039886329,628541184.0,3.1333051771117164,0.0514788133374227,0.02466351757059,0.0942116152179269,0.065423886039351,0.1336973816858777,0.0563791616473729,3.769996403269755,0.0068314328042722,53586536.0,0.0488610338857536,1.1604267273172468,1,0.703969,6.246,0.4672521392957531,0.0788694576663385,-0.0353317168214825,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
KOSPI,5250,(주)녹십자홀딩스,2022,2023,mid_sized,it_services,1976,1.1991950983387063,0.1982572241723352,3592060735.0,0.5476086469902074,0.8261216390505288,0.2502863465642376,-73.00649862007458,0.0283220295742074,698336717.0,1.9509142152159016,0.0082485999502455,0.0198102429913396,0.0150629468610145,0.0597881610381658,0.1080668100250577,0.0467198793758662,2.663654311172035,-0.0106511094389944,66116835.0,0.0589234265828748,1.2797156550247897,1,0.428172,5.851,0.5012937312446142,0.0272322935512401,-0.0410360103121215,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
KOSPI,5250,(주)녹십자홀딩스,2023,2024,mid_sized,it_services,1976,0.8995765316786983,0.1153428963590467,3737707402.0,0.5033946260729801,0.9865130619313048,0.2184783706084224,-69.7896499291649,-0.0353722955596418,603582752.0,-0.3095419742392287,-0.0217003460347375,-0.0043978608360847,-0.0431080208464354,-0.021363798243297,-0.0485603082152651,-0.0192691865463309,-0.7467374774028321,-0.0088661736823668,79946918.0,0.0631516586540981,1.1087026529080422,1,0.430514,6.374,0.7350591410833736,0.0405468275023473,-0.0636943251338493,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
KOSPI,5250,(주)녹십자홀딩스,2024,2025,mid_sized,it_services,1976,1.0832943077830033,0.0607094734632194,3670572249.0,0.5046012033967187,0.9817630106081964,0.2404206478268942,-68.68478233183788,-0.0050296150442527,620358860.0,-0.1609865410289117,0.0115846080979837,-0.0029194695739661,0.0229579478209764,-0.0494655101664195,-0.1019261632946585,-0.0407953946643325,-1.351272864357444,0.0214839432792758,82948000.0,0.0602157216930454,1.2125268200841115,1,0.463286,6.084,0.5340528111189857,-0.01796158601502,0.0303426805153891,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
KOSPI,5300,롯데칠성음료(주),2015,2016,large,manufacturing,1973,1.1405334708593473,0.2429820812248241,4381975017.0,0.5391625018020955,0.8547283920109472,0.2361640575277611,-347.15670360292455,0.043622640935902,980836302.0,5.626482721174503,0.0223512225925591,0.0326056429910494,0.0414554471385759,0.136229978717748,0.265831656302996,0.1196523426429482,10.833398520151588,-0.0398917032438206,109792219.0,0.0404058209627168,1.138548361934448,1,1.274713,5.913,0.1732535161591125,,,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
KOSPI,5300,롯데칠성음료(주),2016,2017,large,manufacturing,1973,0.8595909575945884,0.2647732717444199,4650515641.0,0.5102102526183074,0.9599762938282392,0.253141969381025,-348.65156428330914,0.0291811798190759,1035288243.0,5.7827329455715,0.0233957546644449,0.0319947372476754,0.0458551245185335,0.0838231251879364,0.1621845141322536,0.0805792896313928,7.420413845894889,-0.0261876936669784,116192000.0,0.03370193352716,1.0402564427085716,1,0.835117,6.043,0.3557001488891794,0.0612830111897463,-0.0144414611168261,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
KOSPI,5300,롯데칠성음료(주),2017,2018,large,manufacturing,1973,0.8689091494714644,0.1768637678911166,3486931134.0,0.3764897009864491,1.656115152932716,0.3303817321675846,-298.42481328624194,0.0533218663516323,937752816.0,2.5353842443859675,0.0657667921123904,0.0216189147714897,0.174684173139593,0.0665524484062834,0.1256005794102161,0.0634823272350089,4.866509398425434,-0.0066415315100972,128484000.0,0.036254090242093,1.04836182454227,1,0.887702,6.229,0.0706953905216794,-0.2502054818914219,0.0241406865325564,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
KOSPI,5300,롯데칠성음료(주),2018,2019,large,manufacturing,1973,0.9995432160976128,0.1427925900356232,3311280027.0,0.3736968902992752,1.6759655369279414,0.3740917961934725,-281.2322968899857,-0.0213160763582008,928836654.0,2.2404337490057715,-0.020815460316851,0.0256552944200753,-0.0557014544600063,0.0414249249361811,0.0693534569807061,0.0366153141966805,2.265694764359672,-0.0410485183650099,129896000.0,0.0308210115628496,1.1313551677766724,1,0.992091,6.168,0.0221235956641992,-0.0503741256279138,-0.0746379427098332,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
KOSPI,5300,롯데칠성음료(주),2019,2020,large,manufacturing,1973,0.8372592079965074,0.2117714912163901,3256509992.0,0.3770923138626132,1.6518705453231062,0.284492468709121,-279.0860070454579,-0.0592731376000646,983627607.0,2.7549699771461835,-0.0423507393924188,0.0330617057108664,-0.1123086783674105,0.0660959446124223,0.1447197253003024,0.0551860285007453,3.4307582628929443,-0.0853925416114614,151592000.0,0.0245264811703977,1.1976934453895267,1,0.999693,6.092,0.0285530063192107,-0.0165404419298301,-0.0379570612418638,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
KOSPI,5300,롯데칠성음료(주),2020,2021,large,manufacturing,1973,1.0327521772456003,0.183652854839044,3466112903.0,0.3764695849551211,1.656257078826726,0.3317535649241948,-266.65702654876696,-0.0074411163287709,908450842.0,2.65265209799749,-0.0066132715931325,0.0280516857704909,-0.0175665494834619,0.1403941037624095,0.2638705444170034,0.1343786934352241,8.278046106836907,-0.0923874533119904,139969000.0,0.023421377281085,1.0447646138938318,1,0.810739,6.282,0.0237820266894,0.064364276945231,0.0518320212712936,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
KOSPI,5300,롯데칠성음료(주),2021,2022,large,manufacturing,1973,1.0242295855333186,0.3960741906101905,3596830123.0,0.4017581177269294,1.4890598493885046,0.2840845869995512,-286.45331550196863,0.054697437897034,1045814045.0,5.179601478112564,0.0486456337988136,0.0506608246063112,0.1210818939366835,0.1492259451398823,0.3142486934872049,0.1281279415430535,9.127361341671405,-0.0511627418329425,145529619.0,0.0227240323298415,1.1646635647364976,1,0.928846,6.246,0.0318926134562009,0.0377129146274667,0.062138554225805,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
KOSPI,5300,롯데칠성음료(주),2022,2023,large,manufacturing,1973,0.8834002515969269,0.2988018870290897,3695935640.0,0.3820862475841164,1.6172101359912188,0.2997474084803057,-279.9108676438907,0.0461315798673917,1147969098.0,5.470384762502854,0.045830575393894,0.060298246156689,0.1199482464592092,0.1174960956873466,0.2422121136875626,0.0944257142802347,6.586648534690733,-0.0371326038567056,149963000.0,0.0194749016246397,1.24432308066682,1,1.253067,5.851,0.1541683824193325,0.0275535717870765,-0.0085658580296422,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
KOSPI,5300,롯데칠성음료(주),2023,2024,large,manufacturing,1973,0.908816379180229,0.1956939093600831,4257669751.0,0.3609569712726176,1.7704133167848877,0.2971228195194982,-304.71034893498177,0.0516372378378168,1235334845.0,3.8056052058326864,0.0487024927077299,0.0494800595914044,0.134926034358114,0.0984040371357097,0.2116445112896454,0.0830287119900767,4.836559514978869,-0.0237753231039642,173535000.0,0.0159072469122558,1.1851808221169384,1,0.959078,6.374,0.0877482520087902,0.1519869840049487,0.005505657970425,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
KOSPI,5300,롯데칠성음료(주),2024,2025,large,manufacturing,1973,0.7674406211549261,0.1212802406574513,4372529473.0,0.3609810668507757,1.770228390990338,0.2618030026026539,-312.9784957401856,0.0149118796698098,1384254351.0,2.256691443145486,0.022058865833973,0.0422928737569197,0.0611080964063189,0.1163940552312035,0.2840991289608746,0.0808099768924925,3.968711334293315,-0.0606530182672596,224390447.0,0.0176668410074774,1.4403426372222707,1,0.713425,6.084,0.1427702430019246,0.0269771327315893,-0.036725358168007,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
KOSPI,5320,(주)온타이드,2014,2015,small_and_medium,wholesale_retail,1996,1.3788129913355305,0.1758909411824435,89271398.0,0.3208123502221842,2.117086980309306,0.5231095854463935,-11.1970233324333,0.0478201862196808,32836021.0,5.319980290711998,0.0999134907689022,0.1136879922055214,0.3114390412329993,-0.0002129237597203,-0.0002764529497636,-6.937631568138873e-05,-0.0067672050028043,0.0998259711357942,1382366.0,0.0001667723406773,3.069113106239176,0,1.639744,5.726,0.679167101011154,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
KOSPI,5320,(주)온타이드,2018,2019,mid_sized,wholesale_retail,1996,1.326047127235748,0.034290000631622,123134702.0,0.3936749284535565,1.5401668425475417,0.2423232323248729,-6.05580081627425,0.0096185856551873,36511083.0,2.5315160836961113,0.0259055485430906,0.0467959389709653,0.0658044154471646,-0.0528353217588449,-0.1322010272736147,-0.0179670509213356,-1.7330153454000046,0.049185387235517,2140694.0,0.0002609824807957,2.940678578258135,0,0.762493,6.168,0.8403858062223781,0.3793298274549257,-0.0382016005644935,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
KOSPI,5320,(주)온타이드,2019,2020,mid_sized,wholesale_retail,1996,2.0890824287776897,0.1466401549028355,133723726.0,0.4896754522080846,1.042168941674977,0.3478576569127306,-3.74567733274156,-0.0202771791322109,34171983.0,-1.778457123771464,-0.0346243567876653,-0.031775483133038,-0.0707087860572433,0.0571638641608968,0.0838622423518098,0.0174872434174498,1.6327484298262285,-0.0629984016448958,2770659.0,0.0001120369619374,3.2688893724585117,0,0.520474,6.092,0.473632184073108,0.0859954491139305,-0.0298957647873982,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
KOSPI,5320,(주)온타이드,2021,2022,mid_sized,wholesale_retail,1996,1.9604750716545731,0.2099651927374821,168474551.0,0.6075966986847764,0.6458285605643226,0.1409327216429263,-2.724855837500502,-0.0350232458087854,24509477.0,-1.008912588796141,-0.0408564792673048,-0.0212937086266518,-0.0672427604622344,-0.3829503628575236,-1.0662604459302825,-0.1115467003707857,-7.119957016185301,0.1030891543969747,4335604.0,0.0001932161255618,3.4330944939167267,1,1.468513,6.246,0.7719004175318656,0.2598703015499284,-0.0147460666765744,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
KOSPI,5320,(주)온타이드,2022,2023,mid_sized,wholesale_retail,1996,2.0549447563602588,0.4140613989234872,175008166.0,0.6231472078851452,0.6047572505280551,0.1184438730704714,-2.9146312992030734,0.0042142234934124,46146940.0,8.555110962225081,0.0483998215260423,0.0973322353426639,0.0776699645181803,0.1526037539000146,0.4855392622141968,0.0305101027348502,5.054822425785364,-0.0495656699813653,5660264.0,0.0060701681771809,5.001745003162588,0,0.60505,5.851,0.7574085040290863,0.0387810204046782,0.0392374693021978,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
KOSPI,5320,(주)온타이드,2023,2024,mid_sized,wholesale_retail,1996,1.8253079300059736,0.3251387955283713,175919907.0,0.6297898111098933,0.5878313314616374,0.1017447786622579,-2.326784462958048,-0.0378977223204737,23992947.0,-1.0787739928493258,-0.0335118640097962,-0.0203569457321279,-0.05321118795291,0.0455010899339495,0.1655609954828589,0.0132034501396073,0.8926639770556682,-0.0651948957658328,5567511.0,0.0041538960113251,3.4461515325798424,0,0.527035,6.374,0.8857570384646414,0.0052097054716863,-0.0421119458138862,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
KOSPI,5380,현대자동차(주),2014,2015,large,manufacturing,1974,1.2088543290325635,0.2017219716624426,147225117000.0,0.42533887067653,1.3510665705427602,0.3026551305101017,-41.05564767597967,0.0857022571141433,19130043000.0,25.145916528724683,0.0675922302034917,0.0512819154356657,0.15891383285986,0.0250677410359669,0.0475969343359148,0.0237612868619419,7.063667580358838,0.0375521725684891,1843802000.0,0.0240120576708388,1.0549824671372292,1,0.770448,5.726,0.1531903598862769,,,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
KOSPI,5380,현대자동차(주),2015,2016,large,manufacturing,1974,1.0615917543563371,0.177889755594766,165367946000.0,0.4044399329964466,1.4725550530856852,0.3247590315961232,-43.91720310303675,0.0707835414353672,18257440000.0,24.52801203657266,0.0511548531902307,0.0384470276966492,0.1264831907453613,0.0126759954875054,0.0232459023072342,0.0135758173100595,4.816230083715906,0.0318123924693362,1972727000.0,0.0242248277063319,0.9337187734629132,1,0.635996,5.913,0.1665515743919335,0.1232318871242601,-0.014918715678776,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
KOSPI,5380,현대자동차(주),2016,2017,large,manufacturing,1974,1.0911312053235382,0.1809247065217668,178835928000.0,0.4045304475955189,1.4720018133217945,0.3277140877419217,-47.58624452902062,0.0610754149450612,17689304000.0,19.084418280767125,0.0408590828572209,0.0290405851781639,0.1010037269137156,0.0093619247009264,0.0170109901277581,0.0106457489615695,3.663517471236491,0.0264079430392756,2164635000.0,0.0240213420650016,0.8794049845363027,1,0.57613,6.043,0.1494816332088904,0.0814425184914614,-0.009708126490306,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
KOSPI,5380,현대자동차(주),2017,2018,large,manufacturing,1974,1.1223107108829005,0.2043879538679496,178199454000.0,0.4195150564266038,1.3837046720513944,0.3301468589235969,-49.20665241542439,0.0471735315150142,17577907000.0,13.736336229934482,0.0249077643077402,0.0256716106436555,0.0593727541507153,0.0379190000976391,0.066671567628428,0.0406991137292481,11.777839499870884,0.0035015763853013,2254552000.0,0.0253530911492018,0.9316910522891548,1,0.595723,6.229,0.1681000591684898,-0.0035589828459972,-0.013901883430047,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
KOSPI,5380,현대자동차(주),2018,2019,large,manufacturing,1974,0.9535805901864084,0.1843429888345528,180655752000.0,0.4090432171791574,1.4447294515630815,0.3276464399539296,-48.62817823858138,0.0169917846135104,15142130000.0,7.88798970918683,0.0140022223039983,0.0134076273419735,0.0342316452539183,0.0352592178426208,0.0635949957032474,0.0388819704259803,12.258654378480475,-0.011730852610771,2357887000.0,0.0258058542193552,0.9068269291995854,1,0.444101,6.168,0.2069538563611822,0.0137839816276878,-0.0301817469015038,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
KOSPI,5380,현대자동차(주),2019,2020,large,manufacturing,1974,0.8610231898145662,0.1628456946920754,194512220000.0,0.3926013183130602,1.5471131994584904,0.3372209468381986,-50.28684553923356,0.0301253313327234,17655013000.0,11.374586329062808,0.0214061923718725,0.0185361361872277,0.0545239951405442,0.0035530813084159,0.0063997711971725,0.0039697229661349,1.3243274791074489,0.014219476802023,2545183000.0,0.0257308821008777,0.8950451552228401,1,0.436991,6.092,0.1916451293758178,0.0767009510995254,0.013133546719213,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
KOSPI,5380,현대자동차(주),2020,2021,large,manufacturing,1974,0.8592450481611627,0.1658630051688267,209344212000.0,0.364667211338998,1.7422262515134403,0.36068187067909,-50.270200732978594,0.0185057441853875,18481670000.0,6.608231206726696,0.0099991109379226,0.0114389166871257,0.0274198245057666,-0.0030811805324264,-0.0054274283771145,-0.0039405428207906,-1.130885790212955,0.0111508217862741,2749513000.0,0.0254895559281094,0.7819177896430525,1,0.696511,6.282,0.1825093261307194,0.07625223752009,-0.0116195871473359,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
KOSPI,5380,현대자동차(주),2021,2022,large,manufacturing,1974,0.8299412609164278,0.1991935555556351,233946415000.0,0.3531397948543046,1.8317397658696937,0.373866284721653,-54.484336729588385,0.0484061448665361,21930495000.0,21.93112608441529,0.0340230133468811,0.0285490547055401,0.0963443198490787,-0.0077738130812992,-0.0134501840097117,-0.0100026336055723,-3.8629023254592143,0.0293635318156082,2937914000.0,0.0233951992809977,0.7771766304594551,1,0.700596,6.246,0.1496356752109197,0.1175203401372281,0.0299004006811486,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
KOSPI,5380,현대자동차(주),2022,2023,large,manufacturing,1974,0.7860274529209847,0.2810596791291482,255742462000.0,0.3554221864025068,1.8135553667083824,0.3392590785334662,-60.045649643752526,0.0560145378224635,28318052000.0,18.317525546274293,0.0428084679969961,0.0383971004392692,0.1204439948735125,0.0644681481555894,0.122486738348875,0.0745632133468105,19.823892062094515,-0.0103373408519074,3180687000.0,0.0211527642210623,0.8646106472870663,1,0.460059,5.851,0.1310061464944162,0.0931668348070219,0.0076083929559274,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
KOSPI,5380,현대자동차(주),2023,2024,large,manufacturing,1974,0.7988325116579605,0.2612604903106444,282463355000.0,0.360434152600078,1.774431869971979,0.3534438759321541,-67.37469350090967,0.0754459054414387,33484396000.0,27.131897361945143,0.0623750362237253,0.0535534990016669,0.1730552883897603,-0.0139424600900567,-0.0252292426310094,-0.0154844742473052,-4.5176958452609,0.0523645306131834,3283730000.0,0.0195344489907372,0.9004154656709211,1,0.548019,6.374,0.0905048646143865,0.1044835995987244,0.0194313676189751,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
KOSPI,5380,현대자동차(주),2024,2025,large,manufacturing,1974,1.4559779497437817,0.2391526773676999,339798429000.0,0.3539625929229943,1.8251572906110816,0.3826321280608393,-79.7766947191827,0.0754997486091985,35749207000.0,31.538549450938874,0.0523293649482999,0.0419059971580975,0.1478386868967376,-0.0257907098505293,-0.0435451236229231,-0.0323095574221325,-12.539681238898067,0.0555963400289881,3397606000.0,0.0204706655662613,0.7982377942714354,1,0.478423,6.084,0.0717374027783089,0.2029823443823359,5.384316775976228e-05,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
KOSPI,5430,한국공항(주),2014,2015,large,transport_storage,1976,2.4712322984486037,0.4640890941129821,388018468.0,0.6849155076814539,0.4600341046228552,0.0443112568549185,-15.786485785706278,0.0639205962329309,41460844.0,5.842231696882,0.0918037463103431,0.0346291738876717,0.1340366005452456,-0.23256204909001,-1.65368126230328,-0.0648831091626472,-12.362392257871525,0.1454663621835649,12500351.0,0.0123012830409917,3.584323440897844,1,0.490275,5.726,0.290806118048905,,,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
KOSPI,5430,한국공항(주),2015,2016,large,transport_storage,1976,3.267327615761372,0.3773027414684874,381351995.0,0.704213594057637,0.4200237093380423,0.0351000707364858,-15.96292797238465,0.0193801839749043,44271393.0,10.966884052135454,0.0310195702529365,0.0403528320338274,0.0440485252126469,0.2971872752191123,2.504381164608043,0.0735623931192698,23.890082675843846,-0.0647454538686758,13610645.0,0.0119001868601736,4.039934844659961,1,0.34487,5.913,0.5229546459365453,-0.0171808136719925,-0.0445404122580266,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
KOSPI,5430,한국공항(주),2016,2017,large,transport_storage,1976,3.608769530122778,0.4327704643784655,373405154.0,0.7546262845638172,0.3251592482999868,0.0006782980826236,-16.79846820713407,0.0368979266527898,52907070.0,28.4663758223824,0.0604695081418185,0.0717495238429408,0.0801317279542821,0.4317318937075417,156.17862049905244,0.0837009351510258,42.02960682896146,-0.0592359874068583,14711381.0,0.006548977628734,5.158029512197757,1,0.479817,6.043,0.0,-0.0208385982089853,0.0175177426778855,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
KOSPI,5430,한국공항(주),2017,2018,large,transport_storage,1976,3.7943664462217193,0.3945795430268658,416391199.0,0.7584033614504903,0.3185595566024948,0.0003041370718308,-18.946751706615338,0.0460923379292096,51505230.0,99.31290951207852,0.0657180172532897,0.0648672019602412,0.0866531196902928,0.4911862193387482,390.1824226152874,0.1017885662704242,181.6843843070927,-0.0649327581008742,16150499.0,0.0051503201920461,4.825553962846881,1,0.52941,6.229,0.0,0.1151190457322932,0.0091944112764198,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
KOSPI,5430,한국공항(주),2018,2019,large,transport_storage,1976,4.218547760132921,0.3318934920087728,424415405.0,0.7519021440798078,0.3299602985223815,0.0,-19.156858785575213,0.0358024720737239,49871511.0,3649.9821138211382,0.0572360656889916,0.058179153511169,0.076121695009978,0.1112905292473394,,0.0222737444338775,1732.2260162601626,0.0167704586500577,15953215.0,0.0046265144404925,4.996489457698482,1,0.423677,6.168,,0.0192708347805401,-0.0102898658554857,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
KOSPI,5430,한국공항(주),2019,2020,large,transport_storage,1976,4.098406287216875,0.434562159521828,464725240.0,0.6951088389345929,0.4386236314942118,0.0,-19.404194854967304,0.0307432215781208,46674506.0,13.527162444343782,0.0459376254235728,0.047422485596005,0.0660869533668747,0.2792143564564426,,0.0747867472911117,24.283147290875633,-0.0501348840015661,25428948.0,0.0131292847360732,3.7334737312425745,1,0.443046,6.092,,0.094977313559106,-0.005059250495603,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
KOSPI,5430,한국공항(주),2020,2021,large,transport_storage,1976,2.3768192383090354,1.5105640934952704,425353643.0,0.6407237823986381,0.5607349492418741,0.0705295475746048,-16.214380257425336,-0.1587801012794274,-24053606.0,-25.63819035511342,-0.1253249945716346,-0.1151631608336783,-0.1955990990414982,0.1485692449301348,0.756809,0.0759592694539532,11.883139008148625,-0.1649538828564823,23752852.0,0.0118705718949255,1.9559067115593824,1,0.437425,6.282,1.0,-0.0847201606695603,-0.1895233228575483,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
KOSPI,5430,한국공항(주),2021,2022,large,transport_storage,1976,4.470430920871151,2.675960346760692,383887978.0,0.7556221961188897,0.3234126857790979,0.0,-17.322283951104662,0.0094086923028854,21566670.0,-0.7569537573563268,0.0010693562276649,-0.0023510686755603,0.0014151995973086,0.1645582770474005,,0.0446783880485066,12.947488176620617,-0.0317457583941323,21117924.0,0.010765825545076,3.683173996088269,1,0.478652,6.246,,-0.0974851530776709,0.1681887935823128,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
KOSPI,5430,한국공항(주),2022,2023,large,transport_storage,1976,4.184927996610599,0.8390071799264504,421095043.0,0.8057003629938242,0.2411561989176678,0.0,-20.430094161899092,0.0144171836627566,30880577.0,3.3079982442753937,0.0161637642454983,0.0061566884794699,0.020061756191144,0.4474785285411948,,0.0914111008019298,46.7156376878536,-0.073232130163071,20013032.0,0.0073357595900268,4.895231811186633,0,0.37564,5.851,,0.0969216728115408,0.0050084913598711,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
KOSPI,5430,한국공항(주),2023,2024,large,transport_storage,1976,2.8328097279047157,0.5534320106240034,476851540.0,0.7307786024975405,0.3684035035814635,0.0,-21.01098120709775,0.0576852560413418,64903695.0,30.437474574965098,0.0836679923483103,0.0712360350141681,0.1144915738670549,0.2865708234106674,,0.0675378635959662,32.96479831115046,-0.011254997729482,22029931.0,0.0042988704618632,4.243113538873968,0,0.449775,6.374,,0.132408343263257,0.0432680723785852,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
KOSPI,5440,(주)현대지에프홀딩스,2024,2025,large,it_services,1989,1.9177205833728428,0.1262872834221022,10084911844.0,0.693331689077678,0.4423111127810634,0.0663757578008234,-87.68166826459307,0.1068875905739893,2109219238.0,5.4753788155182574,0.07328651449142,0.0196432053214088,0.1057019542679656,0.1164794619049478,0.5381567159913939,0.0486199518286691,9.956806611936091,0.042808612477545,151475384.0,0.0846086928868547,2.395713231378909,1,0.10892,6.084,0.925296200815859,,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
KOSPI,5450,(주)신한,2014,2015,mid_sized,construction,1978,1.109051370096946,0.0439659203052383,178554460.0,0.4211140287394669,1.3746537321336207,0.234351905855502,-1.1413501861569089,0.0828648356401059,14240674.0,2.19461099851939,0.0173250390945149,0.0386259463919299,0.0411409687451507,0.1245534074428726,0.3076664556158267,0.3868032868523652,4.096632971883678,-0.0566557676576659,303786.0,0.0665274337028601,0.3220071071692109,0,0.354916,5.726,0.7611009961672932,,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
KOSPI,5450,(주)신한,2015,2016,mid_sized,construction,1978,1.0904226534912838,0.0068237877506212,162234693.0,0.4656412115255767,1.1475762219580994,0.2273834610701917,-1.1513567091599282,-0.1712811186820305,2555749.0,-0.7483096270226883,-0.0164565355943934,-0.0114127685377381,-0.0353416647561693,-0.0265381972193293,-0.0623656561655535,-0.3037953472231484,-0.9298110257987492,0.0061856559866637,239467.0,0.0662688282092659,0.0873555091014482,0,0.57638,5.913,0.8376574290029414,-0.0913993803347169,-0.2541459543221365,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
KOSPI,5450,(주)신한,2016,2017,mid_sized,construction,1978,1.625008803793975,0.0998902001711058,175009594.0,0.2975502303033741,2.3607770804494246,0.319757098573693,-0.4829941281581423,-2.942548115550643,-6009.0,-3.1004777449299397,-0.0716654768080885,-0.0522197771626165,-0.2408516932923238,-0.0684907578487858,-0.1504620754331264,-1.4424372766733673,-2.8565435313770737,-0.0500349712256346,125953.0,0.0549084926166962,0.0474826593546883,0,0.726908,6.043,0.2457527051194627,0.0787433363590116,-2.7712669968686128,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
KOSPI,5450,(주)신한,2017,2018,mid_sized,construction,1978,0.5468885025010369,0.1059158292450489,152795416.0,0.3140941937682214,2.1837582906522237,0.1976990723334265,-0.3667450727547648,-0.0905094862767244,15905990.0,4.47027535182487,-0.0361026472155421,0.0526881055122753,-0.1149421031392361,0.1348539513970471,0.4678681911969446,0.3024347122339491,7.847834633426916,-0.1201786708051503,13642.0,0.0553571908204366,0.4458944226373412,0,0.721422,6.229,0.4590175781441384,-0.1269312012688858,2.8520386292739186,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
KOSPI,5450,(주)신한,2018,2019,small_and_medium,construction,1978,0.5679178347160247,0.0650119948909845,161671832.0,0.2523154559168971,2.963292682035939,0.0829794765980013,-0.1617040345079817,-0.0276114265619647,27464503.0,9.760378405293192,0.0819459199299479,0.1422221404653842,0.3247756647810658,-0.0008869243618005,-0.0079916102664958,-0.0018495589254557,-0.0455097481472174,-0.0092366430288239,8217.0,0.0452508449338286,0.4795329035445455,0,0.58879,6.168,0.7492372224132127,0.0580934705528076,0.0628980597147596,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
KOSPI,5490,포스코홀딩스(주),2014,2015,large,manufacturing,1988,1.4914005055401829,0.1742104009932825,85252172613.0,0.531263459801769,0.8823052509072075,0.288724896897778,-92.88696264768186,0.0085510359487155,7283404396.0,4.039204190627023,0.0161655039368445,0.0376944090397289,0.0304284129438835,0.0853861431644982,0.1386219399775834,0.0524144515904489,4.288792913390775,-0.0334940456821223,2894609275.0,0.0597034075261075,1.6290572651924378,1,0.530343,5.726,0.3755715388697492,,,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
