market,stock_code,corp_name,fiscal_year,eval_year,firm_size_group,industry_macro_category,listed_year,current_ratio,cash_ratio,assets_total,equity_ratio,debt_ratio,total_borrowings_ratio,capital_impairment_ratio,net_margin,gross_profit,interest_coverage_ratio,pretax_roa,operating_roa,pretax_roe,ocf_to_total_liabilities,ocf_to_total_borrowings,ocf_to_sales,cashflow_coverage_ratio,accruals_ratio,depreciation,intangible_assets_ratio,total_debt_turnover,dividend_payer,market_to_book,spec_spread,short_term_borrowings_share,total_assets_growth,net_margin_diff,is_2y_consecutive_ocf_deficit,icr_under_1,is_2y_consecutive_operating_loss,market_KOSDAQ,market_KOSPI,firm_size_group_large,firm_size_group_mid_sized,firm_size_group_other,firm_size_group_small_and_medium,industry_macro_category_construction,industry_macro_category_it_services,industry_macro_category_manufacturing,industry_macro_category_other,industry_macro_category_transport_storage,industry_macro_category_wholesale_retail
KOSDAQ,298830,슈어소프트테크(주),2025,2026,small_and_medium,it_services,2023,1.7076773842923418,0.6436829748270072,179033617.164,0.6810299390773694,0.46836422691601154,0.16781402508601778,-21.456248308675626,0.10253968579216607,93937691.0,2.54799740784857,0.052751965114734164,0.07037845745728263,0.07745909847399705,0.3134908566556423,0.5958631740993224,0.19057656935181017,3.620212286648977,-0.04619233919864589,2808617.0,0.16319291504475586,1.6449601213931426,0,3.5251046946821645,5.803,0.6011788840675263,0.10266359328954222,-0.010943551011307423,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,299030,(주)하나기술,2025,2026,small_and_medium,manufacturing,2020,0.923377994522257,0.2540780509288989,263293478.189,0.3820792033967018,1.6172583880775337,0.46110233751726903,-23.624641664564617,-0.06186548374598115,14654176.007,-0.004724207335446065,-0.026575305237820084,-0.00015120168670271003,-0.06955444054940543,0.061299611612612784,0.08214728436010124,0.10628625132098381,1.1834852472721318,-0.05992593210255667,3710650.0,0.004193893219821245,0.5767407435180713,0,2.129878715845994,5.803,0.6153162763177664,0.09683857438561129,0.10275651820856795,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,299170,(주)더블유에스아이,2025,2026,small_and_medium,wholesale_retail,2018,3.416873346571774,0.8665249499881618,86862735.461,0.7214332324145595,0.38612965839279073,0.0,-14.096053878164419,-0.06758027491617828,15410723.999,0.5048579314634001,-0.03471961853370443,0.04507878633131549,-0.04812589297765172,0.12770660356707586,,0.05976331852828236,0.39841862117263777,-0.07580276641133767,1234075.0,0.04212968457161999,2.1368726956927615,0,1.9442166970416208,5.803,,0.017144951913765156,-0.09827965363621836,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
KOSDAQ,299660,(주)셀리드,2025,2026,small_and_medium,it_services,2019,0.8301741576846821,0.7597050738490637,110869307.903,0.6693158565842554,0.4940629153824882,,-4.03044731980776,-1.3650114755757254,1575490.407,-79.60862076327439,-0.1088596772026338,-0.1023101541584807,-0.1626432066889637,-0.2787133396682321,,-1.1556874207569008,-71.71541015130322,-0.016693595215903,0.0,0.2613378367559557,0.2411667157246488,0,,5.803,,0.4571489153475578,,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,299900,(주)위지윅스튜디오,2025,2026,small_and_medium,it_services,2018,0.7090476627859323,0.43787544019036234,242562329.443,0.5451402188527917,0.8343904291347789,0.16584909548971577,-0.5461133480181022,-0.4096442683861042,101995172.0,-0.3915802049379936,-0.1778878017294916,-0.03939856056768996,-0.32631568095240454,-0.08418202836450749,-0.23087867247839383,-0.09106272947974295,-0.38057240799242553,-0.13396053279425546,3434718.0,0.11203755226710148,0.9244399859904695,0,0.7787268668258115,5.803,0.6404468444044524,-0.17355945553641072,0.34003821084104663,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,300080,(주)플리토,2025,2026,small_and_medium,it_services,2019,5.163728890678267,3.3892808265903045,24575168.335,0.7003198684701908,0.42791893393577907,0.011636551583360698,-1.0854296748389365,0.17921692670819808,35979642.0,17.931694419764973,0.2688636079692595,0.2504079820375318,0.3839154364655923,1.3587260861151078,34.991742122485526,0.2781182755980406,29.158355395131146,-0.14479799590760356,776713.0,0.001365198461416765,4.8854253939027386,0,16.05424519212975,5.803,0.5,0.485982063694242,0.13934956492707656,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,300120,라온피플(주),2025,2026,small_and_medium,it_services,2019,0.7380166370738238,0.2639941563644216,196166594.881,0.2242987204813926,3.4583401896086965,0.415422451266156,-3.1849158257743944,-0.09130856738848184,19464430.022,-1.7405303190666888,-0.10982064585496147,-0.08254342425030453,-0.48961779906395847,-0.06986342280356873,-0.13045309971838004,-0.047499953203316014,-1.1427296039198056,-0.049981662815464664,1335970.0,0.13171988930467324,1.4708103501603347,0,0.9439173450240224,5.803,0.6148397864637507,0.2447176595195033,-0.028027798710093046,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,301300,(주)바이브컴퍼니,2025,2026,small_and_medium,it_services,2020,0.5511880176301345,0.3964042133419971,65434273.977,0.6645845361910098,0.5046994709377165,0.2602308130137626,-5.611563464407279,-0.9694189926669599,10563975.61,-0.6991822727454712,-0.2975083377992807,-0.05739073115291211,-0.44766063848613713,-0.049281058688617076,-0.06351910815483014,-0.05689880988653186,-0.20137787843940017,-0.26509553099186517,2631357.0,0.010604965101987902,0.8661175653215563,0,1.016401034001112,5.803,1.0,-0.2621397526880417,-0.6152292797285912,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,302430,(주)이노메트리,2025,2026,small_and_medium,manufacturing,2018,3.121802177472775,0.6796372678824214,77002948.664,0.773295239664486,0.2931671484669627,,-11.111207988684873,-0.11139227746130857,3315234.793,-6.633328783922251,-0.06283466171032549,-0.07406740430014762,-0.08125572030882787,0.3252107354953985,,0.14720047862892455,6.602826899892332,-0.12951875046393743,1748021.0,0.02590530797338922,2.2093048781126408,0,1.1675135897425477,5.803,,-0.008099325638598475,-0.08371906168465873,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,302550,(주)리메드,2025,2026,small_and_medium,manufacturing,2019,2.9322866044400206,0.8939496070423378,53909494.092,0.7320452188561043,0.3660358325440641,,-11.53009233596592,-0.001447414633283023,14081588.596,0.3713909022389347,-0.005552891768732498,0.013464002755457356,-0.007585449130327578,0.16588558611171408,,0.09778738878647715,1.2261037796181338,-0.04510776680356312,1330242.126,0.0015090372924139962,1.6963903850007915,0,2.450101682317692,5.803,,-0.08725368235833941,-0.29027654837059697,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,303030,(주)지니틱스,2025,2026,small_and_medium,manufacturing,2018,1.4213697210099558,0.2415212813096105,21943879.67,0.407513555099621,1.4539061032105771,,-1.4120686821859023,-0.263271809957841,6951108.064,-12.485764615357253,-0.4364695151921601,-0.3897596818165563,-1.0710552071954036,-0.7782800512877484,,-0.2781408392022615,-14.771770405380456,0.0246508655322024,0.0,,2.798150942234664,0,,5.803,,-0.20576096240510933,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,303360,(주)프로티아,2025,2026,small_and_medium,manufacturing,2023,10.830528060421717,1.5387192749183085,33032667.674,0.9293319324664364,0.0760417941800531,,-3.767849707254247,0.2957214062408831,9303733.394,315.9646852354765,0.1276441849205763,0.1126525630846632,0.1373504777585874,1.2869219884094825,,0.1986826102832498,255.07794206352008,0.0444182024134512,0.0,0.0033776331388402,6.477275422216346,0,,5.803,,0.1857315870090981,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,303530,이노뎁(주),2025,2026,small_and_medium,it_services,2021,1.6990388053714973,0.5147095971637445,69535469.493,0.4970032489602881,1.0120592814875193,0.3066055774908695,-8.41761720186083,-0.04264478176940374,28178148.564,-3.2907151170629327,-0.04399011837128576,-0.04165749070395797,-0.08851072596268016,-0.12383525765085811,-0.2031559007252638,-0.06122459497357121,-4.920470950488019,0.01890274669292797,2302937.0,0.06601590597532546,2.0226390669356653,0,1.172271058075912,5.803,0.7646706595235434,0.0970759999049291,-0.024861370424778453,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,303810,동국생명과학(주),2025,2026,other,manufacturing,2025,1.717569146081402,0.0242865254686647,217626925.229,0.6036273848273569,0.6566511479362545,,-7.214419505667497,0.0664263348359144,32998783.473,3.4547480825599832,0.049758408632596,0.0599436828153175,0.0824323247806714,0.005027138648774,,0.0033269550114789,0.1148411329171115,0.0377922429559006,0.0,0.0239316772339619,1.5110329509803655,0,,5.803,,0.13549777236149582,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,304100,(주)솔트룩스,2025,2026,small_and_medium,it_services,2020,2.020417807299867,1.1472078390892364,106498868.491,0.6926010242374867,0.4438326901132461,0.03881649520388424,-10.713843838443431,-0.2881751904151816,41635622.0,-1.4262525748368113,-0.09712246703235258,-0.07551711640654336,-0.14022859284575667,-0.10008204862495101,-0.7925784921572576,-0.07869344107971,-0.5810448361708185,-0.08189667281523344,2157314.0,0.21406696094547337,1.271796572265484,0,4.5501716620080535,5.803,0.39671857443608044,0.1422489251416511,-0.16066912134950181,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,304360,(주)에스바이오메딕스,2025,2026,small_and_medium,manufacturing,2023,1.609748591046729,0.4939340341745416,41218860.975,0.4057696945130105,1.4644521597409148,0.4637276796317392,-1.7366535418151545,,7547053.898,-3.8266390301606714,-0.16518731806125558,-0.202431445450683,-0.40709624275787076,-0.1625145136195517,-0.2082494820039766,-0.2405510298244183,-1.8255194727687925,,1947364.0,0.007941068099832421,0.6755926746111767,0,27.734602551274666,5.803,0.36901877814853556,-0.07582593184225847,,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,304840,(주)피플바이오,2025,2026,small_and_medium,manufacturing,2020,0.31076353353442654,0.005712867386771931,44571639.934,0.6420688992905925,0.5574652519455116,0.3310996305689577,-1.6233043369536986,-5.9422165197218195,-464469.783,-2.078517224225222,-0.28146507677475396,-0.1879531474813336,-0.43837207671285494,-0.3240225753767553,-0.35028053900272904,-1.8134550753624286,-1.2825630690685936,-0.2640509259122474,750151.632,6.663266158476007e-05,0.17867692438534638,0,0.8150026492707543,5.803,0.5,0.6462548115251139,-2.6800422371062766,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,305090,(주)마이크로디지탈,2025,2026,small_and_medium,manufacturing,2019,2.3569067136617643,0.8832095694573784,65200642.119,0.4440677114829013,1.2519088286348072,,-2.0828127540617403,-1.0235744294071465,3639225.209,-1.890030209208104,-0.2108060471538621,-0.140661882551114,-0.4747159987153875,-0.1550439233019207,,-0.4375924221564991,-1.158161084994472,-0.115422675335999,1590760.119,0.0206383335695381,0.354311261922336,0,,5.803,,0.20276856671400276,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,306040,(주)에스제이그룹,2025,2026,small_and_medium,manufacturing,2019,1.8478390432675136,0.26398631595874417,215495019.815,0.5526625303834983,0.809422468547107,0.09884219142644599,-23.143137896991515,-0.06548458083468137,103275752.842,-1.9770353605967204,-0.056954467780910095,-0.07361015698004474,-0.10305469368692102,-0.12692696252180055,-0.574442810516432,-0.07487499977048036,-1.524986001239283,0.007120939529448869,9329306.0,0.08772775916691548,1.6951848135008851,0,0.7588077435633598,5.803,1.0,-0.029987716020384976,-0.043051470681391826,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,306620,(주)지아이에스,2025,2026,small_and_medium,manufacturing,2018,0.8051180368894264,0.08809858875660559,143518774.423,0.30011053542760363,2.3321056142703536,0.4528602668487128,-8.568411484716178,-0.0481203209741004,16300146.849,0.1917960556066442,-0.027675431907558605,0.011368856440976662,-0.0922174620365329,-0.046466154207890326,-0.07181281770556197,-0.06156651254124319,-0.5486420296778536,0.007102658374127246,1537251.0,0.011428862555400529,0.7547309777659212,0,2.3358109293440843,5.803,0.6969307512219591,0.006863354683780743,-0.05061606171392844,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,307180,(주)아이엘,2025,2026,small_and_medium,manufacturing,2018,0.3794727686932507,0.010492388045062811,154697625.359,0.1498959173496514,5.671295774302992,1.0847838362131457,-6.565041330591391,-0.10529828226628643,8937649.058,-0.916290616671115,-0.08542130114365849,-0.054958007333791165,-0.5698707653551524,-0.008506044832672439,-0.0066658657679712525,-0.010874762287574075,-0.1205596645137793,-0.06278561941374318,4958119.0,0.05519079056440916,0.7821821395021917,1,4.2101555360832945,5.803,0.4924079526000905,0.11912903538139796,-0.1160639467792362,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,307280,(주)원바이오젠,2025,2026,small_and_medium,manufacturing,2018,6.000939974883001,1.8309730408953377,47625399.9,0.8949749512339529,0.11734970752113587,0.007698973421113468,-10.53265197119728,0.1832665083534238,17815029.634,52.99497052490821,0.16338861083243103,0.1664317315685154,0.1825622165259015,1.696041360192047,23.136438693879928,0.24070175125581209,56.718907112594984,-0.042503876676109525,1448720.0,0.011494270266484419,7.046236063274565,1,1.1118764035084838,5.803,1.0,0.15401470207265502,0.007880466461312657,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,307750,(주)국전약품,2025,2026,small_and_medium,manufacturing,2018,1.1312163564738995,0.11643955181239969,179207011.973,0.5349811157804724,0.8692248576683343,0.25205026338369707,-18.10707133934333,-0.03678519354347434,18465983.466,-0.314626600544837,-0.031608978374425674,-0.014372934840228625,-0.059084288102977285,0.12729643520494408,0.2348549272254215,0.08095430314272344,1.2957965305991974,-0.08609324311107044,4737336.917,0.026916142749630445,1.5724480387474755,1,1.7611280912674243,5.803,0.6562611526888595,-0.15577030793986152,-0.04072507409650319,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,307870,(주)비투엔,2025,2026,small_and_medium,it_services,2018,0.6591089529696801,0.2937838394972341,45587526.62,0.6895830575332933,0.4501516373924539,0.31849275401640553,-4.277704032859432,-0.8352958413857337,1700714.357,-2.5852710858292927,-0.2334141063782065,-0.14798929797696492,-0.3384858485548526,-0.40226361779888037,-0.392063683484279,-0.3892421239274022,-2.181383134469026,-0.14309468454772686,823955.0,0.02706930808697601,1.0334534549860457,0,1.8871842633564813,5.803,0.5151280363286561,-0.1960702719056413,-0.5593471120060398,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,308080,바이젠셀(주),2025,2026,small_and_medium,it_services,2021,20.035153720122462,2.300599229405071,54275047.508,0.8055311580069229,0.241416908657189,,-3.265543426445637,-719.8643529017435,11063.915,-50.007682628720374,-0.3007352558207179,-0.315217891858653,-0.3733378316051846,-1.3091479256853749,,-609.403682010029,-40.389141266668275,-0.0461467747150442,2647420.994,0.0192578315448906,0.0021482442005721,0,,5.803,,-0.19409103429611577,,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,308100,(주)형지글로벌,2025,2026,mid_sized,wholesale_retail,2019,2.6927802556874596,0.47236073562851133,97127827.614,0.6056402548173645,0.6511452005474073,0.11466720043674342,-3.8973485973113777,-0.9152329167865563,11472098.274,-0.304611106076388,-0.33054078075944154,-0.08324010251861784,-0.5457708237361446,-0.20540307624941842,-0.7064156489469329,-0.20878263500808694,-0.296423511752247,-0.2740859345665299,1534385.0,0.06921914144645126,0.9838130275607566,0,0.5423342772594055,5.803,0.13243888917840302,0.08963669517611761,-0.5050576436034993,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
KOSDAQ,308430,(주)셀비온,2025,2026,small_and_medium,manufacturing,2024,11.099620552972851,0.868743955276565,35194689.378,0.6474436615213818,0.544535933289039,,-2.5516597122240485,-3.8937496066086914,88626.594,-60.16516170478383,-0.215192383164894,-0.2342571682747584,-0.332372368368282,-0.4469186553858552,,-2.8510060274967217,-40.4677640982757,-0.0576283784242694,0.0,0.0216294893193701,0.1567582288762345,0,,5.803,,0.022866168754542747,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,309710,(주)아이티켐,2025,2026,other,manufacturing,2025,0.6647880077552869,0.07584632778256828,181019209.024,0.36061561590043867,1.77303576414197,0.42077927695453193,-9.213306492270478,-0.23125608720724455,9009125.633,-0.23907483994472478,-0.09127660344493806,-0.010224586020341134,-0.25311328578221737,-0.01511181072463328,-0.02296276533086697,-0.028225584300415864,-0.2259262382430708,-0.06950193242934762,2623569.0,0.0036230403587336805,0.5353940794915848,0,6.785265827168375,5.803,0.37754312245917193,,,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,309930,(주)조이웍스앤코,2025,2026,small_and_medium,wholesale_retail,2018,0.8945777350893417,0.07913265162346939,54954305.162,0.34011749728981133,1.9401604091773854,0.21934371127914942,-6.632982439124553,-0.4506897671949146,13240562.376,-1.758391994501176,-0.37489908214226986,-0.1595721839471777,-1.1022634387516423,-0.0897658795949518,-0.27005530698672486,-0.07079500911499706,-0.6527342667554573,-0.317861964162887,2847844.0,0.02914826898962657,1.2679690378899322,0,2.6857129405233695,5.803,0.0408167286536097,0.04163798644100609,-0.472686451038652,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
KOSDAQ,310200,(주)애니플러스,2025,2026,small_and_medium,it_services,2018,0.8979622361843546,0.6119465047949026,271345115.964,0.4722828274970764,1.1173753136433704,0.17519098981795153,-23.56761334736478,0.09344444899535823,53109965.876,1.9373618142967042,0.05990079525572308,0.08359700331223022,0.12683246514207397,0.5981039889428736,1.8016322999010255,0.5698254026443789,7.3147241282535065,-0.2638702989682679,6065434.0,0.5224849164958233,1.049626756138394,1,1.371724612277491,5.803,0.8106746649360735,0.06165091685708086,-0.044207372450805804,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,310210,보로노이(주),2025,2026,small_and_medium,it_services,2022,18.778785277570506,4.524976760125681,171234323.35,0.606158238572559,0.6497342382987294,0.21758390337342376,-10.28604967205572,-5.684850109274037,7512306.0,-9.053711030200377,-0.2957025030344187,-0.3176030068740305,-0.4878305436065144,-1.0690299314782965,-1.9350173643566249,-9.596860508610805,-12.00200086307066,0.17162575014199102,1758043.0,0.004856473496264147,0.11139371365449222,0,38.543158315494985,5.803,0.0,1.324700991837093,,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,310870,디와이씨(주),2025,2026,small_and_medium,manufacturing,2018,1.1690094914372537,0.15327130141872192,131518383.26,0.4105316900851933,1.4358655474136004,0.3408351594193707,-25.099365236236327,0.033094136286171146,24341621.21,1.8893109607926424,0.02810221981434658,0.03895260171250983,0.06845322905161066,0.16933563175895316,0.29286294533507334,0.118228061668047,4.841453761008104,-0.0718771590988306,5646287.0,0.036381276536382505,1.4322795228970482,1,0.4770230970566559,5.803,0.602113416892913,0.27332119969458984,0.026789936670779366,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,311320,(주)지오엘리먼트,2025,2026,small_and_medium,manufacturing,2021,3.715948803584558,0.5672467814076507,76804567.328,0.8070680605527232,0.23905287407253717,0.12354606517704723,-8.827772541412463,0.08760007810596195,12580883.156,7.3309842887403915,0.06247594740698024,0.05766769346001257,0.07741100219502353,0.49307941173790015,0.7700024041379925,0.13376060298807893,12.093463739140198,-0.03282944341359209,2419844.0,0.042865602678810524,3.6862828121509335,1,1.4408147914369696,5.803,0.2725986693633792,0.09509702674606414,0.018365678468479404,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,311390,(주)네오크레마,2025,2026,small_and_medium,manufacturing,2019,4.2813458950778625,1.653637327277557,181836812.241,0.8047354085544502,0.24264446347191848,0.07314403076079165,-22.128332768785697,0.06312943153711237,29621213.549,2.818876526066575,0.032867613380061375,0.02974529330084925,0.04084275779426882,0.44145383026166174,1.1785008415795908,0.19128243147169607,8.168956508484523,-0.05775139508100216,4742774.0,0.15471793115638752,2.3078639625457886,1,0.5076025214862728,5.803,0.8532411506123093,0.01961896932576163,0.040054412215331944,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,311690,씨제이바이오사이언스(주),2025,2026,large,it_services,2019,3.604699039478318,0.7101524014135795,72337467.194,0.7415143085691156,0.34859164340291504,0.09654275399594384,-7.210848873158867,-6.500962841869025,698912.339,-44.05753669482283,-0.33184726001840276,-0.34264159096872343,-0.4475264417469723,-1.2523311677850177,-3.3530189932116237,-6.341545962618304,-41.62323496290324,-0.008137572213045733,3957849.206,0.1628231851056148,0.1974804212044146,0,2.2701672235752213,5.803,1.0,-0.2737913452986924,2.9718150792260216,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
KOSDAQ,312610,에이에프더블류(주),2025,2026,small_and_medium,manufacturing,2019,1.387848052602877,0.2610800869779947,67396282.298,0.6983302710362803,0.4319871864011564,,-3.646801037158323,-0.7484930257267748,-5519267.561,-51.7793491331822,-0.1451878185318001,-0.1412667202606594,-0.2079070957590742,-0.2743645627809129,,-0.4069323798955402,-30.337268440230257,-0.0694712842808978,0.0,0.0017310907370845,0.6742264227077297,0,,5.803,,-0.05406866007448981,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,313760,(주)캐리,2025,2026,small_and_medium,manufacturing,2019,0.3104596470363422,0.022690959731406408,52647471.881,0.4055485300274299,1.4657961401866342,0.3536809758327624,-2.810252605961925,-1.1223214209579757,244157.8,-1.2476801857407167,-0.13910089820747723,-0.09254004511389011,-0.34299445789649124,-0.12187551414214386,-0.20484301810374336,-0.5098357000897774,-0.9768017689273727,-0.08703593350801872,822611.0,0.0017843018789645193,0.23904860746448844,0,0.7212120198931156,5.803,0.5349828715875112,0.2466105124747516,0.46880733605483527,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,314130,(주)지놈앤컴퍼니,2025,2026,small_and_medium,manufacturing,2020,2.2886706135328283,0.6826543852015802,145008358.6,0.790139171873917,0.265599827975078,0.1493039633785635,-4.203965088444341,-0.3126323544246382,13406186.007,-2.491212570150006,-0.05977316548978578,-0.20160503164263802,-0.07564890796139875,-0.6042002190380211,-0.8492604981944171,-0.7478292659563475,-1.5668292852891395,0.07378967681798172,4046926.0,0.11525596664467037,0.807938718826885,0,2.6441376549720577,5.803,0.7078490963046138,-0.01579015159538323,0.6551041662757449,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,314140,(주)알피바이오,2025,2026,small_and_medium,manufacturing,2022,1.296749956729174,0.2217837768090801,156255718.323,0.6860407477210455,0.4576393651862425,,-23.738824019447147,0.0343731097841253,13839718.614,5.812820229429579,0.0296395880400767,0.0325535787463803,0.0432038302951192,0.254317147691988,,0.0915898766530524,14.257293262751658,-0.0498798076041532,0.0,0.004841252871375,2.7766949469247084,0,,5.803,,-0.020336677668418332,-0.0016241079250994,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,314930,(주)바이오다인,2025,2026,small_and_medium,manufacturing,2021,21.478008930069628,14.908815420535099,44939881.971,0.980625724683437,0.019757053918626654,,-1.9612318116894034,0.12117714705235218,4467778.577,1.0959194795404459,0.018500634570792117,0.014513991479125507,0.018866152605536066,0.9535780559134741,,0.1181413465647251,1.3949977205121697,0.0004747369388679628,475773.069,0.10389678290684001,8.071501499189747,0,9.117827281382256,5.803,,0.013363916125408236,0.11913400087209955,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,315640,(주)딥노이드,2025,2026,small_and_medium,it_services,2021,12.29318732192447,4.124330959865374,40453607.728,0.7039887302384731,0.4204772847162687,,-0.9391705702174762,-1.4384245318388065,4793121.236,-13.447149861035584,-0.2656844675082176,-0.2609753604915857,-0.3773987509973608,-0.5308291026560705,,-0.8507146008961025,-8.096432687618435,-0.1085530708046223,0.0,0.0015000790883231,0.6239802421363407,0,,5.803,,0.26520412676713145,0.2381121419178438,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,317120,(주)라닉스,2025,2026,small_and_medium,manufacturing,2019,0.6944546910042918,0.28518865726855064,43451613.307,0.49047281405697984,1.038848986814235,0.3960221777824725,-1.765285620455383,-1.040751137198597,3642864.388,-3.290074032100672,-0.1819811302777596,-0.13927705121653242,-0.3710320430861195,-0.23111530741310177,-0.29735590282834323,-0.6851961614167128,-2.7817761475225464,-0.06110657061776472,355539.0,0.009485580502798062,0.33729801832988576,0,1.5573741069222804,5.803,0.44421033346202626,0.008519140627859632,-0.16772880826487047,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,317240,(주)티에스트릴리온,2025,2026,small_and_medium,manufacturing,2019,0.7110448853787437,0.354203780610388,55827863.065,0.5199184043853748,0.923378729364576,0.2930888241405412,-1.0558252156287669,-0.07715402357447866,14239385.81,0.01608741248009802,-0.03029391169837355,0.0004598450592692411,-0.058266665389900385,-0.018080696113820623,-0.02961630988694351,-0.01861436873757152,-0.30367208881005053,-0.027298076647240196,85015.367,,0.9713300713403338,0,1.473860728817916,5.803,1.0,-0.0527770086565534,0.08523657615521997,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,317330,(주)덕산테코피아,2025,2026,small_and_medium,manufacturing,2019,0.3558274565371769,0.08757092446684074,646705781.509,0.1646430877539916,5.073744204155064,0.34666517523298196,-9.399746045141123,-0.9417509535566713,-4561305.854,-0.5592444104830355,-0.16535747849273214,-0.06653166200649037,-1.0043390266089274,-0.0395948678465324,-0.09541150628366091,-0.19085064888113729,-0.2780252551111597,-0.13013664555870186,34083840.0,,0.20746519898495222,0,3.2539256025300887,5.803,1.0,-0.02456365667329282,-0.21373487465196517,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,317530,(주)캐리소프트,2025,2026,small_and_medium,it_services,2019,3.2444230292843095,1.7936602216603583,28151686.504,0.7552755317511403,0.32402011975875217,0.3202479538381833,-2.002818829609505,-1.1122084177909288,5683498.0,-3.959598890846514,-0.2263241264104978,-0.1263125151487727,-0.29965769695432226,-1.3083018297609499,-0.9997674169654107,-1.5858937165555842,-10.036681746085105,0.09563154454769425,470867.0,0.0047344562458473734,0.8249618597408037,0,3.3135532184224834,5.803,0.38489183097591706,0.5348274622137278,-0.24999342323836882,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,317690,(주)퀀타매트릭스,2025,2026,small_and_medium,manufacturing,2020,4.274020021994635,3.42110703270275,52672471.071,0.7595142017179048,0.31663107515060696,0.16700394870676788,-2.9963669835700437,-5.276250005813984,1612684.802,-4.477608159242747,-0.3694609480494711,-0.2953343281356833,-0.48644376525653765,-1.1897778788794422,-1.7132809445307764,-4.086129720097781,-4.337979344163941,-0.0833362650687705,2031774.0,0.01962326528418893,0.29117476937344294,0,2.3971772351744725,5.803,1.0,0.9634490203100444,2.800499351127333,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,317770,(주)엑스페릭스,2025,2026,small_and_medium,manufacturing,2019,0.6971097688559177,0.09723259573218179,121402345.356,0.7403596634351004,0.35069487086887924,0.15993163426179566,-4.402308678531305,-0.9508344252528388,10120119.772,-0.05163338285509244,-0.1614194725112984,-0.011593091590387808,-0.21802845357937084,-0.07942259811139991,-0.12893828165819365,-0.11651356275009202,-0.0918433181777142,-0.14766340352348076,722327.0,0.26127239655862516,0.6816596818153446,0,1.0347427932252946,5.803,0.5572855885953443,0.25167610150553515,-0.7227266056924326,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
