market,stock_code,corp_name,fiscal_year,eval_year,credit_rating,is_speculative
KOSPI,000210,디엘(주),2021,2022,A+,0
KOSPI,000210,디엘(주),2022,2023,A+,0
KOSPI,000210,디엘(주),2023,2024,A+,0
KOSPI,000220,(주)유유제약,2019,2020,BBB,0
KOSPI,000270,기아(주),2014,2015,AA+,0
KOSPI,000270,기아(주),2015,2016,AA+,0
KOSPI,000270,기아(주),2016,2017,AA+,0
KOSPI,000270,기아(주),2017,2018,AA+,0
KOSPI,000270,기아(주),2018,2019,AA,0
KOSPI,000320,(주)노루홀딩스,2014,2015,BBB+,0
KOSPI,000320,(주)노루홀딩스,2015,2016,A-,0
KOSPI,000320,(주)노루홀딩스,2016,2017,A-,0
KOSPI,000320,(주)노루홀딩스,2017,2018,A-,0
KOSPI,000320,(주)노루홀딩스,2018,2019,A-,0
KOSPI,000320,(주)노루홀딩스,2019,2020,A-,0
KOSPI,000390,삼화페인트공업(주),2016,2017,A-,0
KOSPI,000500,가온전선(주),2014,2015,A,0
KOSPI,000500,가온전선(주),2015,2016,A,0
KOSPI,000500,가온전선(주),2016,2017,A,0
KOSPI,000500,가온전선(주),2017,2018,A,0
KOSPI,000500,가온전선(주),2018,2019,A,0
KOSPI,000500,가온전선(주),2019,2020,A,0
KOSPI,000500,가온전선(주),2020,2021,A,0
KOSPI,000500,가온전선(주),2021,2022,A,0
KOSPI,000500,가온전선(주),2022,2023,A,0
KOSPI,000640,동아쏘시오홀딩스(주),2015,2016,A,0
KOSPI,000640,동아쏘시오홀딩스(주),2016,2017,A,0
KOSPI,000640,동아쏘시오홀딩스(주),2017,2018,A,0
KOSPI,000640,동아쏘시오홀딩스(주),2018,2019,A,0
KOSPI,000640,동아쏘시오홀딩스(주),2019,2020,A,0
KOSPI,000640,동아쏘시오홀딩스(주),2020,2021,A,0
KOSPI,000640,동아쏘시오홀딩스(주),2021,2022,A,0
KOSPI,000640,동아쏘시오홀딩스(주),2022,2023,A,0
KOSPI,000640,동아쏘시오홀딩스(주),2023,2024,A,0
KOSPI,000660,에스케이하이닉스(주),2015,2016,AA-,0
KOSPI,000660,에스케이하이닉스(주),2018,2019,AA,0
KOSPI,000660,에스케이하이닉스(주),2019,2020,AA,0
KOSPI,000660,에스케이하이닉스(주),2020,2021,AA,0
KOSPI,000660,에스케이하이닉스(주),2021,2022,AA,0
KOSPI,000660,에스케이하이닉스(주),2022,2023,AA,0
KOSPI,000660,에스케이하이닉스(주),2023,2024,AA,0
KOSPI,000660,에스케이하이닉스(주),2024,2025,AA,0
KOSPI,000670,(주)영풍,2021,2022,AA+,0
KOSPI,000680,(주)엘에스네트웍스,2014,2015,A,0
KOSPI,000680,(주)엘에스네트웍스,2015,2016,A-,0
KOSPI,000680,(주)엘에스네트웍스,2016,2017,BBB+,0
KOSPI,000680,(주)엘에스네트웍스,2017,2018,BBB+,0
KOSPI,000680,(주)엘에스네트웍스,2018,2019,BBB+,0
KOSPI,000680,(주)엘에스네트웍스,2019,2020,BBB+,0
KOSPI,000680,(주)엘에스네트웍스,2020,2021,BBB+,0
KOSPI,000680,(주)엘에스네트웍스,2021,2022,BBB+,0
KOSPI,000680,(주)엘에스네트웍스,2022,2023,BBB+,0
KOSPI,000680,(주)엘에스네트웍스,2023,2024,BBB+,0
KOSPI,000700,(주)유수홀딩스,2023,2024,BBB-,0
KOSPI,000720,현대건설(주),2014,2015,AA-,0
KOSPI,000720,현대건설(주),2015,2016,AA-,0
KOSPI,000720,현대건설(주),2016,2017,AA-,0
KOSPI,000720,현대건설(주),2017,2018,AA-,0
KOSPI,000720,현대건설(주),2018,2019,AA-,0
KOSPI,000720,현대건설(주),2019,2020,AA-,0
KOSPI,000720,현대건설(주),2020,2021,AA-,0
KOSPI,000720,현대건설(주),2021,2022,AA-,0
KOSPI,000720,현대건설(주),2022,2023,AA-,0
KOSPI,000720,현대건설(주),2023,2024,AA-,0
KOSPI,000720,현대건설(주),2024,2025,AA-,0
KOSPI,000860,강남제비스코(주),2022,2023,BBB-,0
KOSPI,000860,강남제비스코(주),2023,2024,BBB-,0
KOSPI,000880,(주)한화,2014,2015,A,0
KOSPI,000880,(주)한화,2015,2016,A,0
KOSPI,000880,(주)한화,2016,2017,A,0
KOSPI,000880,(주)한화,2017,2018,A,0
KOSPI,000880,(주)한화,2018,2019,A+,0
KOSPI,000880,(주)한화,2019,2020,A+,0
KOSPI,000880,(주)한화,2020,2021,A+,0
KOSPI,000880,(주)한화,2021,2022,A+,0
KOSPI,000880,(주)한화,2022,2023,A+,0
KOSPI,000880,(주)한화,2023,2024,A+,0
KOSPI,000990,(주)디비하이텍,2017,2018,BBB,0
KOSPI,000990,(주)디비하이텍,2018,2019,BBB+,0
KOSPI,000990,(주)디비하이텍,2021,2022,A-,0
KOSPI,000990,(주)디비하이텍,2022,2023,A-,0
KOSPI,001020,페이퍼코리아(주),2023,2024,BBB+,0
KOSPI,001040,씨제이(주),2014,2015,AA-,0
KOSPI,001040,씨제이(주),2015,2016,AA-,0
KOSPI,001040,씨제이(주),2016,2017,AA-,0
KOSPI,001040,씨제이(주),2017,2018,AA-,0
KOSPI,001040,씨제이(주),2018,2019,AA-,0
KOSPI,001040,씨제이(주),2019,2020,AA-,0
KOSPI,001040,씨제이(주),2020,2021,AA-,0
KOSPI,001040,씨제이(주),2021,2022,AA-,0
KOSPI,001040,씨제이(주),2022,2023,AA-,0
KOSPI,001040,씨제이(주),2023,2024,AA-,0
KOSPI,001060,제이더블유중외제약(주),2021,2022,BBB,0
KOSPI,001060,제이더블유중외제약(주),2023,2024,BBB,0
KOSPI,001070,대한방직(주),2014,2015,BB+,1
KOSPI,001070,대한방직(주),2015,2016,BB+,1
KOSPI,001070,대한방직(주),2016,2017,BB+,1
KOSPI,001070,대한방직(주),2017,2018,BB+,1
KOSPI,001070,대한방직(주),2018,2019,BB+,1
KOSPI,001070,대한방직(주),2019,2020,BB,1
KOSPI,001070,대한방직(주),2020,2021,BB,1
KOSPI,001070,대한방직(주),2021,2022,BB,1
KOSPI,001070,대한방직(주),2022,2023,BB,1
KOSPI,001070,대한방직(주),2023,2024,BB,1
KOSPI,001120,(주)엘엑스인터내셔널,2023,2024,AA-,0
KOSPI,001140,(주)국보,2018,2019,BB-,1
KOSPI,001140,(주)국보,2019,2020,BB-,1
KOSPI,001140,(주)국보,2020,2021,B+,1
KOSPI,001140,(주)국보,2021,2022,B,1
KOSPI,001140,(주)국보,2022,2023,B-,1
KOSPI,001210,금호전기(주),2018,2019,B,1
KOSPI,001210,금호전기(주),2019,2020,B-,1
KOSPI,001210,금호전기(주),2020,2021,B-,1
KOSPI,001210,금호전기(주),2021,2022,B-,1
KOSPI,001210,금호전기(주),2022,2023,B-,1
KOSPI,001230,동국홀딩스(주),2016,2017,BBB-,0
KOSPI,001230,동국홀딩스(주),2017,2018,BBB-,0
KOSPI,001230,동국홀딩스(주),2018,2019,BBB-,0
KOSPI,001230,동국홀딩스(주),2019,2020,BBB-,0
KOSPI,001230,동국홀딩스(주),2020,2021,BBB-,0
KOSPI,001230,동국홀딩스(주),2021,2022,BBB,0
KOSPI,001250,(주)지에스글로벌,2014,2015,A-,0
KOSPI,001250,(주)지에스글로벌,2015,2016,A-,0
KOSPI,001250,(주)지에스글로벌,2016,2017,A-,0
KOSPI,001250,(주)지에스글로벌,2017,2018,A-,0
KOSPI,001250,(주)지에스글로벌,2018,2019,A-,0
KOSPI,001250,(주)지에스글로벌,2019,2020,A-,0
KOSPI,001250,(주)지에스글로벌,2020,2021,A,0
KOSPI,001250,(주)지에스글로벌,2021,2022,A,0
KOSPI,001250,(주)지에스글로벌,2022,2023,A,0
KOSPI,001250,(주)지에스글로벌,2023,2024,A,0
KOSPI,001340,피케이씨(주),2018,2019,BBB-,0
KOSPI,001340,피케이씨(주),2019,2020,BBB-,0
KOSPI,001340,피케이씨(주),2020,2021,BBB-,0
KOSPI,001340,피케이씨(주),2021,2022,BBB-,0
KOSPI,001340,피케이씨(주),2022,2023,BBB,0
KOSPI,001340,피케이씨(주),2023,2024,BBB,0
KOSPI,001390,케이지케미칼(주),2014,2015,B+,1
KOSPI,001390,케이지케미칼(주),2015,2016,BB,1
KOSPI,001390,케이지케미칼(주),2016,2017,BB+,1
KOSPI,001390,케이지케미칼(주),2018,2019,BB,1
KOSPI,001390,케이지케미칼(주),2019,2020,BB-,1
KOSPI,001390,케이지케미칼(주),2020,2021,B+,1
KOSPI,001390,케이지케미칼(주),2021,2022,BB+,1
KOSPI,001390,케이지케미칼(주),2022,2023,BB,1
KOSPI,001390,케이지케미칼(주),2023,2024,BB,1
KOSPI,001430,(주)세아베스틸지주,2014,2015,A+,0
KOSPI,001430,(주)세아베스틸지주,2015,2016,A+,0
KOSPI,001430,(주)세아베스틸지주,2016,2017,A+,0
KOSPI,001430,(주)세아베스틸지주,2017,2018,A+,0
KOSPI,001430,(주)세아베스틸지주,2018,2019,A+,0
KOSPI,001430,(주)세아베스틸지주,2019,2020,A+,0
KOSPI,001430,(주)세아베스틸지주,2020,2021,A+,0
KOSPI,001430,(주)세아베스틸지주,2021,2022,A+,0
KOSPI,001430,(주)세아베스틸지주,2022,2023,A+,0
KOSPI,001430,(주)세아베스틸지주,2023,2024,A+,0
KOSPI,001440,대한전선(주),2014,2015,BB+,1
KOSPI,001440,대한전선(주),2015,2016,BB+,1
KOSPI,001440,대한전선(주),2016,2017,BB+,1
KOSPI,001470,삼부토건(주),2014,2015,D,1
KOSPI,001520,(주)동양,2015,2016,BBB-,0
KOSPI,001520,(주)동양,2016,2017,BBB-,0
KOSPI,001560,제일연마공업(주),2019,2020,A+,0
KOSPI,001560,제일연마공업(주),2020,2021,A+,0
KOSPI,001560,제일연마공업(주),2021,2022,A+,0
KOSPI,001560,제일연마공업(주),2022,2023,A+,0
KOSPI,001560,제일연마공업(주),2024,2025,A+,0
KOSPI,001570,(주)금양,2014,2015,BB+,1
KOSPI,001570,(주)금양,2015,2016,BB+,1
KOSPI,001570,(주)금양,2019,2020,BB+,1
KOSPI,001570,(주)금양,2020,2021,BB+,1
KOSPI,001570,(주)금양,2021,2022,BB+,1
KOSPI,001570,(주)금양,2022,2023,BB+,1
KOSPI,001570,(주)금양,2023,2024,BB+,1
KOSPI,001620,케이비아이동국실업(주),2014,2015,BB+,1
KOSPI,001620,케이비아이동국실업(주),2015,2016,BB+,1
KOSPI,001620,케이비아이동국실업(주),2016,2017,BB+,1
KOSPI,001620,케이비아이동국실업(주),2017,2018,BB,1
KOSPI,001620,케이비아이동국실업(주),2018,2019,BB,1
KOSPI,001620,케이비아이동국실업(주),2019,2020,BB,1
KOSPI,001620,케이비아이동국실업(주),2020,2021,BB,1
KOSPI,001620,케이비아이동국실업(주),2021,2022,BB,1
KOSPI,001620,케이비아이동국실업(주),2022,2023,BB,1
KOSPI,001620,케이비아이동국실업(주),2023,2024,BB,1
KOSPI,001630,(주)종근당홀딩스,2020,2021,A+,0
KOSPI,001630,(주)종근당홀딩스,2021,2022,A+,0
KOSPI,001630,(주)종근당홀딩스,2022,2023,A+,0
KOSPI,001630,(주)종근당홀딩스,2023,2024,A+,0
KOSPI,001680,대상(주),2014,2015,A+,0
KOSPI,001680,대상(주),2015,2016,A+,0
KOSPI,001680,대상(주),2016,2017,A+,0
KOSPI,001680,대상(주),2017,2018,A+,0
KOSPI,001680,대상(주),2018,2019,A+,0
KOSPI,001680,대상(주),2019,2020,A+,0
KOSPI,001680,대상(주),2020,2021,AA-,0
KOSPI,001680,대상(주),2021,2022,AA-,0
KOSPI,001680,대상(주),2022,2023,AA-,0
KOSPI,001680,대상(주),2023,2024,AA-,0
KOSPI,001740,에스케이네트웍스(주),2014,2015,AA-,0
KOSPI,001740,에스케이네트웍스(주),2015,2016,AA-,0
KOSPI,001740,에스케이네트웍스(주),2016,2017,AA-,0
KOSPI,001740,에스케이네트웍스(주),2017,2018,AA-,0
KOSPI,001740,에스케이네트웍스(주),2018,2019,AA-,0
KOSPI,001740,에스케이네트웍스(주),2019,2020,AA-,0
KOSPI,001740,에스케이네트웍스(주),2020,2021,AA-,0
KOSPI,001740,에스케이네트웍스(주),2021,2022,AA-,0
KOSPI,001740,에스케이네트웍스(주),2022,2023,AA-,0
KOSPI,001740,에스케이네트웍스(주),2023,2024,AA-,0
KOSPI,001780,(주)알루코,2016,2017,BB+,1
KOSPI,001780,(주)알루코,2023,2024,BBB-,0
KOSPI,001790,대한제당(주),2022,2023,A-,0
KOSPI,001790,대한제당(주),2023,2024,A-,0
KOSPI,001800,(주)오리온홀딩스,2014,2015,AA,0
KOSPI,001800,(주)오리온홀딩스,2015,2016,AA,0
KOSPI,001800,(주)오리온홀딩스,2016,2017,AA,0
KOSPI,001880,디엘건설(주),2019,2020,BBB+,0
KOSPI,001880,디엘건설(주),2020,2021,A-,0
KOSPI,001880,디엘건설(주),2021,2022,A-,0
KOSPI,001940,KISCO홀딩스(주),2018,2019,AA+,0
KOSPI,001940,KISCO홀딩스(주),2020,2021,AA,0
KOSPI,001940,KISCO홀딩스(주),2021,2022,AA,0
KOSPI,001940,KISCO홀딩스(주),2022,2023,AA,0
KOSPI,001940,KISCO홀딩스(주),2023,2024,AA,0
KOSPI,001940,KISCO홀딩스(주),2024,2025,AA+,0
KOSPI,002030,아세아(주),2014,2015,A+,0
KOSPI,002030,아세아(주),2016,2017,A,0
KOSPI,002100,(주)경농,2022,2023,AA,0
KOSPI,002150,(주)도화엔지니어링,2015,2016,A,0
KOSPI,002150,(주)도화엔지니어링,2016,2017,AA+,0
KOSPI,002150,(주)도화엔지니어링,2017,2018,AA+,0
KOSPI,002150,(주)도화엔지니어링,2018,2019,AA+,0
KOSPI,002150,(주)도화엔지니어링,2019,2020,AA+,0
KOSPI,002150,(주)도화엔지니어링,2020,2021,AA+,0
KOSPI,002150,(주)도화엔지니어링,2021,2022,AA+,0
KOSPI,002150,(주)도화엔지니어링,2022,2023,AA+,0
KOSPI,002150,(주)도화엔지니어링,2023,2024,AA+,0
KOSPI,002240,고려제강(주),2017,2018,A,0
KOSPI,002240,고려제강(주),2018,2019,A-,0
KOSPI,002240,고려제강(주),2019,2020,A-,0
KOSPI,002240,고려제강(주),2020,2021,A-,0
KOSPI,002240,고려제강(주),2021,2022,A-,0
KOSPI,002240,고려제강(주),2022,2023,A-,0
KOSPI,002240,고려제강(주),2023,2024,BBB+,0
KOSPI,002270,롯데푸드(주),2014,2015,AA,0
KOSPI,002270,롯데푸드(주),2015,2016,AA,0
KOSPI,002270,롯데푸드(주),2016,2017,AA,0
KOSPI,002270,롯데푸드(주),2017,2018,AA+,0
KOSPI,002270,롯데푸드(주),2018,2019,AA,0
KOSPI,002270,롯데푸드(주),2019,2020,AA,0
KOSPI,002270,롯데푸드(주),2020,2021,AA,0
KOSPI,002320,(주)한진,2014,2015,A-,0
KOSPI,002320,(주)한진,2015,2016,BBB+,0
KOSPI,002320,(주)한진,2016,2017,BBB+,0
KOSPI,002320,(주)한진,2017,2018,BBB+,0
KOSPI,002320,(주)한진,2018,2019,BBB+,0
KOSPI,002320,(주)한진,2019,2020,BBB+,0
KOSPI,002320,(주)한진,2020,2021,BBB+,0
KOSPI,002320,(주)한진,2021,2022,BBB+,0
KOSPI,002320,(주)한진,2022,2023,BBB+,0
KOSPI,002320,(주)한진,2023,2024,BBB+,0
KOSPI,002350,넥센타이어(주),2014,2015,A+,0
KOSPI,002350,넥센타이어(주),2015,2016,A+,0
KOSPI,002350,넥센타이어(주),2016,2017,A+,0
KOSPI,002350,넥센타이어(주),2017,2018,A+,0
KOSPI,002350,넥센타이어(주),2018,2019,A+,0
KOSPI,002350,넥센타이어(주),2019,2020,A+,0
KOSPI,002350,넥센타이어(주),2020,2021,A+,0
KOSPI,002350,넥센타이어(주),2021,2022,A,0
KOSPI,002350,넥센타이어(주),2022,2023,A,0
KOSPI,002350,넥센타이어(주),2023,2024,A,0
KOSPI,002380,(주)케이씨씨,2014,2015,AA,0
KOSPI,002380,(주)케이씨씨,2015,2016,AA,0
KOSPI,002380,(주)케이씨씨,2016,2017,AA,0
KOSPI,002380,(주)케이씨씨,2017,2018,AA,0
KOSPI,002380,(주)케이씨씨,2018,2019,AA,0
KOSPI,002380,(주)케이씨씨,2019,2020,AA-,0
KOSPI,002380,(주)케이씨씨,2020,2021,AA-,0
KOSPI,002380,(주)케이씨씨,2021,2022,AA-,0
KOSPI,002380,(주)케이씨씨,2022,2023,AA-,0
KOSPI,002380,(주)케이씨씨,2023,2024,AA-,0
KOSPI,002380,(주)케이씨씨,2024,2025,AA-,0
KOSPI,002390,(주)한독,2016,2017,BBB+,0
KOSPI,002390,(주)한독,2017,2018,BBB+,0
KOSPI,002390,(주)한독,2018,2019,BBB+,0
KOSPI,002390,(주)한독,2019,2020,BBB+,0
KOSPI,002390,(주)한독,2020,2021,BBB+,0
KOSPI,002390,(주)한독,2021,2022,BBB+,0
KOSPI,002390,(주)한독,2022,2023,BBB+,0
KOSPI,002390,(주)한독,2023,2024,BBB+,0
KOSPI,002410,범양건영(주),2014,2015,BBB,0
KOSPI,002410,범양건영(주),2015,2016,BBB+,0
KOSPI,002410,범양건영(주),2016,2017,A-,0
KOSPI,002410,범양건영(주),2017,2018,A-,0
KOSPI,002410,범양건영(주),2018,2019,A,0
KOSPI,002410,범양건영(주),2019,2020,A+,0
KOSPI,002410,범양건영(주),2020,2021,A+,0
KOSPI,002410,범양건영(주),2021,2022,A+,0
KOSPI,002410,범양건영(주),2022,2023,A,0
KOSPI,002410,범양건영(주),2023,2024,A,0
KOSPI,002460,에이치에스화성(주),2014,2015,A+,0
KOSPI,002460,에이치에스화성(주),2015,2016,A+,0
KOSPI,002460,에이치에스화성(주),2017,2018,A+,0
KOSPI,002690,동일제강(주),2016,2017,BBB+,0
KOSPI,002690,동일제강(주),2017,2018,BBB,0
KOSPI,002690,동일제강(주),2018,2019,BBB,0
KOSPI,002690,동일제강(주),2019,2020,BBB+,0
KOSPI,002690,동일제강(주),2020,2021,BBB+,0
KOSPI,002690,동일제강(주),2021,2022,BBB+,0
KOSPI,002690,동일제강(주),2022,2023,BBB,0
KOSPI,002690,동일제강(주),2023,2024,BBB,0
KOSPI,002780,진흥기업(주),2018,2019,BB+,1
KOSPI,002780,진흥기업(주),2019,2020,BB+,1
KOSPI,002780,진흥기업(주),2020,2021,BB+,1
KOSPI,002780,진흥기업(주),2021,2022,BB+,1
KOSPI,002780,진흥기업(주),2022,2023,BBB-,0
KOSPI,002780,진흥기업(주),2023,2024,BBB-,0
KOSPI,002880,(주)대유에이텍,2016,2017,BBB-,0
KOSPI,002900,티와이엠(주),2014,2015,BBB-,0
KOSPI,002900,티와이엠(주),2019,2020,BB+,1
KOSPI,002900,티와이엠(주),2020,2021,BB+,1
KOSPI,002900,티와이엠(주),2021,2022,BB+,1
KOSPI,002900,티와이엠(주),2022,2023,BBB-,0
KOSPI,002900,티와이엠(주),2023,2024,BBB-,0
KOSPI,002960,한국쉘석유(주),2014,2015,A+,0
KOSPI,002960,한국쉘석유(주),2018,2019,AA+,0
KOSPI,002990,금호건설(주),2020,2021,BBB-,0
KOSPI,002990,금호건설(주),2021,2022,BBB-,0
KOSPI,002990,금호건설(주),2022,2023,BBB-,0
KOSPI,002990,금호건설(주),2023,2024,BBB-,0
KOSPI,003010,(주)혜인,2018,2019,BBB-,0
KOSPI,003010,(주)혜인,2019,2020,BBB,0
KOSPI,003010,(주)혜인,2020,2021,BBB,0
KOSPI,003010,(주)혜인,2021,2022,BBB,0
KOSPI,003010,(주)혜인,2022,2023,BBB,0
KOSPI,003010,(주)혜인,2023,2024,BBB,0
KOSPI,003030,(주)세아제강지주,2014,2015,A+,0
KOSPI,003030,(주)세아제강지주,2015,2016,A+,0
KOSPI,003030,(주)세아제강지주,2016,2017,A+,0
KOSPI,003030,(주)세아제강지주,2017,2018,A+,0
KOSPI,003030,(주)세아제강지주,2019,2020,A+,0
KOSPI,003030,(주)세아제강지주,2020,2021,A+,0
KOSPI,003030,(주)세아제강지주,2021,2022,A+,0
KOSPI,003030,(주)세아제강지주,2022,2023,A+,0
KOSPI,003030,(주)세아제강지주,2023,2024,A+,0
KOSPI,003160,(주)디아이,2014,2015,BBB-,0
KOSPI,003160,(주)디아이,2015,2016,BBB-,0
KOSPI,003160,(주)디아이,2016,2017,BB+,1
KOSPI,003160,(주)디아이,2017,2018,BBB-,0
KOSPI,003160,(주)디아이,2018,2019,BBB-,0
KOSPI,003160,(주)디아이,2019,2020,BBB-,0
KOSPI,003160,(주)디아이,2020,2021,BBB,0
KOSPI,003160,(주)디아이,2021,2022,BBB,0
KOSPI,003160,(주)디아이,2022,2023,BBB,0
KOSPI,003160,(주)디아이,2023,2024,BBB,0
KOSPI,003220,대원제약(주),2014,2015,AAA,0
KOSPI,003220,대원제약(주),2015,2016,AAA,0
KOSPI,003220,대원제약(주),2016,2017,AA,0
KOSPI,003220,대원제약(주),2017,2018,AA,0
KOSPI,003220,대원제약(주),2018,2019,AA,0
KOSPI,003220,대원제약(주),2019,2020,A+,0
KOSPI,003220,대원제약(주),2020,2021,A+,0
KOSPI,003220,대원제약(주),2021,2022,A+,0
KOSPI,003220,대원제약(주),2022,2023,A+,0
KOSPI,003280,흥아해운(주),2014,2015,BBB-,0
KOSPI,003280,흥아해운(주),2015,2016,BB+,1
KOSPI,003280,흥아해운(주),2016,2017,BB+,1
KOSPI,003280,흥아해운(주),2017,2018,BB,1
KOSPI,003280,흥아해운(주),2018,2019,B,1
KOSPI,003280,흥아해운(주),2019,2020,CCC,1
KOSPI,003280,흥아해운(주),2020,2021,B+,1
KOSPI,003300,한일홀딩스(주),2014,2015,A+,0
KOSPI,003300,한일홀딩스(주),2015,2016,A+,0
KOSPI,003300,한일홀딩스(주),2016,2017,A+,0
KOSPI,003300,한일홀딩스(주),2017,2018,A+,0
KOSPI,003300,한일홀딩스(주),2018,2019,A+,0
KOSPI,003300,한일홀딩스(주),2019,2020,A+,0
KOSPI,003300,한일홀딩스(주),2020,2021,A+,0
KOSPI,003300,한일홀딩스(주),2021,2022,A+,0
KOSPI,003300,한일홀딩스(주),2022,2023,A,0
KOSPI,003300,한일홀딩스(주),2023,2024,A,0
KOSPI,003410,쌍용씨앤이(주),2016,2017,A-,0
KOSPI,003490,(주)대한항공,2014,2015,BBB+,0
KOSPI,003490,(주)대한항공,2015,2016,BBB,0
KOSPI,003490,(주)대한항공,2016,2017,BBB,0
KOSPI,003490,(주)대한항공,2017,2018,BBB+,0
KOSPI,003490,(주)대한항공,2018,2019,BBB+,0
KOSPI,003490,(주)대한항공,2019,2020,BBB+,0
KOSPI,003490,(주)대한항공,2020,2021,BBB+,0
KOSPI,003490,(주)대한항공,2021,2022,BBB+,0
KOSPI,003490,(주)대한항공,2022,2023,BBB+,0
KOSPI,003490,(주)대한항공,2023,2024,A-,0
KOSPI,003560,(주)아이에이치큐,2017,2018,A-,0
KOSPI,003560,(주)아이에이치큐,2018,2019,BBB,0
KOSPI,003600,에스케이(주),2014,2015,AA+,0
KOSPI,003620,케이지모빌리티(주),2022,2023,BB,1
KOSPI,003620,케이지모빌리티(주),2023,2024,BB,1
KOSPI,003850,(주)보령,2022,2023,A,0
KOSPI,003850,(주)보령,2023,2024,A,0
KOSPI,004000,롯데정밀화학(주),2014,2015,A+,0
KOSPI,004000,롯데정밀화학(주),2015,2016,A+,0
KOSPI,004000,롯데정밀화학(주),2016,2017,A+,0
KOSPI,004000,롯데정밀화학(주),2017,2018,A+,0
KOSPI,004000,롯데정밀화학(주),2018,2019,AA-,0
KOSPI,004020,현대제철(주),2014,2015,AA,0
KOSPI,004020,현대제철(주),2015,2016,AA,0
KOSPI,004020,현대제철(주),2020,2021,AA,0
KOSPI,004020,현대제철(주),2021,2022,AA,0
KOSPI,004020,현대제철(주),2022,2023,AA,0
KOSPI,004020,현대제철(주),2023,2024,AA,0
KOSPI,004090,한국석유공업(주),2014,2015,BBB-,0
KOSPI,004090,한국석유공업(주),2015,2016,BBB,0
KOSPI,004090,한국석유공업(주),2016,2017,BBB+,0
KOSPI,004090,한국석유공업(주),2017,2018,BBB+,0
KOSPI,004090,한국석유공업(주),2018,2019,BBB+,0
KOSPI,004090,한국석유공업(주),2019,2020,BBB+,0
KOSPI,004090,한국석유공업(주),2020,2021,BBB+,0
KOSPI,004090,한국석유공업(주),2021,2022,BBB+,0
KOSPI,004090,한국석유공업(주),2022,2023,BBB+,0
KOSPI,004090,한국석유공업(주),2023,2024,BBB+,0
KOSPI,004090,한국석유공업(주),2024,2025,BBB+,0
KOSPI,004100,태양금속공업(주),2016,2017,BBB+,0
KOSPI,004100,태양금속공업(주),2017,2018,BBB+,0
KOSPI,004100,태양금속공업(주),2018,2019,BB,1
KOSPI,004100,태양금속공업(주),2019,2020,BB-,1
KOSPI,004100,태양금속공업(주),2020,2021,B+,1
KOSPI,004100,태양금속공업(주),2021,2022,B+,1
KOSPI,004100,태양금속공업(주),2022,2023,B+,1
KOSPI,004100,태양금속공업(주),2023,2024,B+,1
KOSPI,004140,(주)동방,2014,2015,BBB-,0
KOSPI,004140,(주)동방,2015,2016,BBB-,0
KOSPI,004140,(주)동방,2016,2017,BBB-,0
KOSPI,004140,(주)동방,2017,2018,BBB-,0
KOSPI,004140,(주)동방,2018,2019,BBB-,0
KOSPI,004140,(주)동방,2019,2020,BBB-,0
KOSPI,004140,(주)동방,2020,2021,BBB-,0
KOSPI,004140,(주)동방,2021,2022,BBB-,0
KOSPI,004140,(주)동방,2022,2023,BBB-,0
KOSPI,004140,(주)동방,2023,2024,BBB-,0
KOSPI,004150,한솔홀딩스(주),2014,2015,A,0
KOSPI,004150,한솔홀딩스(주),2015,2016,A-,0
KOSPI,004150,한솔홀딩스(주),2016,2017,A-,0
KOSPI,004170,(주)신세계,2014,2015,AA,0
KOSPI,004170,(주)신세계,2015,2016,AA,0
KOSPI,004170,(주)신세계,2016,2017,AA,0
KOSPI,004170,(주)신세계,2017,2018,AA,0
KOSPI,004170,(주)신세계,2018,2019,AA,0
KOSPI,004170,(주)신세계,2019,2020,AA,0
KOSPI,004170,(주)신세계,2020,2021,AA,0
KOSPI,004170,(주)신세계,2021,2022,AA,0
KOSPI,004170,(주)신세계,2022,2023,AA,0
KOSPI,004170,(주)신세계,2023,2024,AA,0
KOSPI,004170,(주)신세계,2024,2025,AA,0
KOSPI,004200,고려개발(주),2014,2015,BBB,0
KOSPI,004430,송원산업(주),2016,2017,A-,0
KOSPI,004430,송원산업(주),2018,2019,A-,0
KOSPI,004430,송원산업(주),2019,2020,A-,0
KOSPI,004430,송원산업(주),2020,2021,A-,0
KOSPI,004430,송원산업(주),2021,2022,A,0
KOSPI,004430,송원산업(주),2022,2023,A,0
KOSPI,004430,송원산업(주),2023,2024,A,0
KOSPI,004540,깨끗한나라(주),2014,2015,BBB+,0
KOSPI,004540,깨끗한나라(주),2015,2016,BBB+,0
KOSPI,004540,깨끗한나라(주),2016,2017,BBB+,0
KOSPI,004540,깨끗한나라(주),2017,2018,BBB+,0
KOSPI,004540,깨끗한나라(주),2019,2020,BBB,0
KOSPI,004540,깨끗한나라(주),2020,2021,BBB,0
KOSPI,004540,깨끗한나라(주),2021,2022,BBB+,0
KOSPI,004540,깨끗한나라(주),2022,2023,BBB,0
KOSPI,004540,깨끗한나라(주),2023,2024,BBB,0
KOSPI,004560,현대비앤지스틸(주),2014,2015,A-,0
KOSPI,004560,현대비앤지스틸(주),2015,2016,A-,0
KOSPI,004560,현대비앤지스틸(주),2017,2018,A,0
KOSPI,004560,현대비앤지스틸(주),2018,2019,A,0
KOSPI,004560,현대비앤지스틸(주),2020,2021,A,0
KOSPI,004560,현대비앤지스틸(주),2021,2022,A,0
