market,stock_code,corp_name,fiscal_year,eval_year,evaluation_date,security_name,security_type_code,rating_raw,credit_rating,rating_rank,rating_agency,rating_agency_group,is_investment_grade,is_speculative,selection_scope,selection_rule,candidate_count_in_year,big3_candidate_count_in_year,other_domestic_candidate_count_in_year,foreign_candidate_count_in_year
KOSDAQ,217500,(주)러셀,2022,2023,2023-04-12,기업신용평가,40,BBB+,BBB+,8,(주)이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,217500,(주)러셀,2023,2024,2024-09-02,기업신용평가,40,A-,A-,7,(주)이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,218150,(주)미래생명자원,2017,2018,2018-04-04,신용등급,40,BBB- / 양호,BBB-,10,한국기업데이터,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,218150,(주)미래생명자원,2018,2019,2019-05-02,신용등급,40,BBB- / 양호,BBB-,10,한국기업데이터,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,218150,(주)미래생명자원,2020,2021,2021-05-06,지배회사,40,BBB,BBB,9,한국기업데이터,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,218150,(주)미래생명자원,2021,2022,2022-05-02,지배회사,40,BBB,BBB,9,한국기업데이터,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,218150,(주)미래생명자원,2022,2023,2023-05-02,지배회사,40,BBB,BBB,9,한국기업데이터,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,218150,(주)미래생명자원,2023,2024,2024-04-26,지배회사,40,BBB,BBB,9,한국평가데이터,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,219130,(주)타이거일렉,2018,2019,2019-04-26,기업신용평가,40,BBB-,BBB-,10,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,219130,(주)타이거일렉,2019,2020,2020-04-29,기업신용평가,40,BBB-,BBB-,10,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,219130,(주)타이거일렉,2020,2021,2021-05-18,기업신용평가,40,BBB,BBB,9,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,219130,(주)타이거일렉,2021,2022,2022-05-10,기업신용평가,40,BBB,BBB,9,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,219130,(주)타이거일렉,2022,2023,2023-04-20,기업신용평가,40,BBB,BBB,9,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,219130,(주)타이거일렉,2023,2024,2024-04-24,기업신용평가,40,BBB-,BBB-,10,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,219550,(주)디와이디,2016,2017,2017-09-28,기업신용평가등급,40,BBB0,BBB,9,(주)나이스디앤비,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,219550,(주)디와이디,2017,2018,2018-04-12,기업신용평가등급,40,BBB0(AAA~D),BBB,9,SCI평가정보(주),OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,219550,(주)디와이디,2018,2019,2019-12-16,기업신용평가등급,40,BBB0(AAA~D),BBB,9,(주)나이스디앤비,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,219550,(주)디와이디,2019,2020,2020-04-24,기업신용평가등급,40,BB-(AAA~D),BB-,13,(주)나이스디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,219550,(주)디와이디,2020,2021,2021-05-31,기업신용평가등급,40,BB+(AAA~D),BB+,11,(주)나이스디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,219550,(주)디와이디,2021,2022,2022-06-09,기업신용평가등급,40,BB-(AAA~D),BB-,13,(주)나이스디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,219550,(주)디와이디,2022,2023,2023-03-29,기업신용평가등급,40,BB+(AAA~D),BB+,11,(주)나이스디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,220100,(주)퓨쳐켐,2019,2020,2020-03-24,회사채(공공기관입찰용단순신용평가),10,B+,B+,14,NICE신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,1,1,0,0
KOSDAQ,220100,(주)퓨쳐켐,2020,2021,2021-04-06,회사채(공공기관입찰용단순신용평가),10,B+,B+,14,NICE신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,1,1,0,0
KOSDAQ,220100,(주)퓨쳐켐,2021,2022,2022-04-05,회사채(공공기관입찰용단순신용평가),10,B+,B+,14,NICE신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,1,1,0,0
KOSDAQ,220100,(주)퓨쳐켐,2022,2023,2023-04-05,회사채(공공기관입찰용단순신용평가),10,B+,B+,14,NICE신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,1,1,0,0
KOSDAQ,220100,(주)퓨쳐켐,2023,2024,2024-04-02,회사채(공공기관입찰용단순신용평가),10,B+,B+,14,NICE신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,1,1,0,0
KOSDAQ,220180,(주)핸디소프트,2020,2021,2021-05-10,기업신용등급,40,BBB-,BBB-,10,한국평가데이터,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,220180,(주)핸디소프트,2021,2022,2022-04-28,기업신용등급,40,BBB-,BBB-,10,한국평가데이터,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,3,0,3,0
KOSDAQ,220180,(주)핸디소프트,2022,2023,2023-04-20,기업신용등급,40,BBB+,BBB+,8,(주)나이스디앤비,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,220180,(주)핸디소프트,2023,2024,2024-04-19,기업신용등급,40,A-,A-,7,(주)나이스디앤비,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,220260,(주)켐트로스,2018,2019,2019-06-04,기업신용평가,40,BBB,BBB,9,한국기업데이터,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,220260,(주)켐트로스,2019,2020,2020-04-09,기업신용평가,40,BBB,BBB,9,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,220260,(주)켐트로스,2020,2021,2021-04-20,기업신용평가,40,BBB,BBB,9,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,220260,(주)켐트로스,2021,2022,2022-04-15,기업신용평가,40,BBB,BBB,9,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,220260,(주)켐트로스,2022,2023,2023-04-17,기업신용평가,40,BBB+,BBB+,8,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,220260,(주)켐트로스,2023,2024,2024-04-17,기업신용평가,40,BBB,BBB,9,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,221840,하이즈항공(주),2015,2016,2016-04-22,기업신용평가등급,40,BBB-,BBB-,10,한국기업데이터,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,221840,하이즈항공(주),2016,2017,2017-06-01,기업신용평가등급,40,BBB-,BBB-,10,NICE평가정보,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,221840,하이즈항공(주),2017,2018,2018-10-12,기업신용평가등급,40,BBB+,BBB+,8,NICE평가정보,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,221840,하이즈항공(주),2018,2019,2019-10-04,기업신용평가,40,BBB,BBB,9,한국기업데이터,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,221840,하이즈항공(주),2019,2020,2020-09-01,기업신용평가등급,40,BBB,BBB,9,한국기업데이터,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,221840,하이즈항공(주),2020,2021,2021-06-24,기업신용평가등급,40,BBB-,BBB-,10,한국기업데이터,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,221840,하이즈항공(주),2021,2022,2022-04-22,기업신용평가등급,40,BB,BB,12,한국기업데이터,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,3,0,3,0
KOSDAQ,221840,하이즈항공(주),2022,2023,2023-04-21,기업신용평가등급,40,BB,BB,12,한국기업데이터,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,221840,하이즈항공(주),2023,2024,2024-05-02,기업신용평가등급,40,BB,BB,12,나이스디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,222080,씨아이에스(주),2018,2019,2019-05-07,기업신용등급,40,B+,B+,14,이크레더블,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,222080,씨아이에스(주),2019,2020,2020-04-14,기업신용등급,40,BB,BB,12,이크레더블,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,222080,씨아이에스(주),2020,2021,2021-04-21,기업신용등급,40,BB,BB,12,이크레더블,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,222080,씨아이에스(주),2021,2022,2022-05-03,기업신용등급,40,BB-,BB-,13,이크레더블,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,222080,씨아이에스(주),2022,2023,2023-04-27,기업신용등급,40,BB,BB,12,이크레더블,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,222080,씨아이에스(주),2023,2024,2024-04-25,기업신용등급,40,BB,BB,12,이크레더블,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,222800,(주)심텍,2015,2016,2016-05-11,DNA PLUS보고서,40,BBB-,BBB-,10,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,222810,(주)세토피아,2021,2022,2022-06-22,기업신용등급,40,B,B,15,이크레더블,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,222810,(주)세토피아,2022,2023,2023-09-18,기업신용등급,40,CCC,CCC,17,이크레더블,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,222980,한국맥널티(주),2020,2021,2021-03-17,기업신용등급,40,BBB0,BBB,9,(주)NICE디앤비,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,222980,한국맥널티(주),2021,2022,2022-03-23,기업신용등급,40,BBB0,BBB,9,(주)NICE디앤비,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,222980,한국맥널티(주),2022,2023,2023-03-17,기업신용등급,40,BBB0,BBB,9,(주)NICE디앤비,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,222980,한국맥널티(주),2023,2024,2024-03-12,기업신용등급,40,BBB-,BBB-,10,(주)NICE디앤비,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,222980,한국맥널티(주),2024,2025,2025-03-12,기업신용등급,40,BBB-,BBB-,10,(주)NICE디앤비,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,223310,사토시홀딩스(주),2019,2020,2020-07-29,기업신용등급,40,B,B,15,주식회사 이크레더블,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,223310,사토시홀딩스(주),2020,2021,2021-09-07,기업신용등급,40,B-,B-,16,(주) NICE디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,223310,사토시홀딩스(주),2022,2023,2023-12-13,기업신용등급,40,B+,B+,14,(주) NICE디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,224110,(주)에이텍모빌리티,2016,2017,2017-06-30,기업신용평가,40,A+,A+,5,나이스디앤비,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,224110,(주)에이텍모빌리티,2017,2018,2018-05-29,기업신용평가등급,40,A+,A+,5,나이스디앤비,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,224110,(주)에이텍모빌리티,2018,2019,2019-04-30,기업신용평가,40,A+,A+,5,나이스디앤비,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,225430,케이엠제약(주),2017,2018,2018-08-29,기업신용평가,40,BB+,BB+,11,나이스디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,225430,케이엠제약(주),2018,2019,2019-10-02,기업신용평가,40,BB+,BB+,11,나이스디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,225430,케이엠제약(주),2019,2020,2020-07-03,기업신용평가,40,BB+,BB+,11,나이스디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,225430,케이엠제약(주),2020,2021,2021-07-02,기업신용평가,40,BBB-,BBB-,10,나이스디앤비,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,225430,케이엠제약(주),2021,2022,2022-07-01,기업신용평가,40,BBB-,BBB-,10,나이스디앤비,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,225430,케이엠제약(주),2022,2023,2023-07-03,기업신용평가,40,BB+,BB+,11,나이스디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,225430,케이엠제약(주),2023,2024,2024-05-14,기업신용평가,40,BB+,BB+,11,나이스디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,227100,(주)프로브잇,2018,2019,2019-03-28,기업신용평가,40,B+,B+,14,기타평가사,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,227100,(주)프로브잇,2020,2021,2021-03-22,기업신용평가,40,B+,B+,14,신용평가기관,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,230980,(주)비유테크놀러지,2021,2022,2022-07-22,기업신용등급,40,BB,BB,12,SCI 평가정보 주식회사,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,232140,(주)와이씨,2015,2016,2016-10-05,기업신용평가,40,BBB,BBB,9,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,232140,(주)와이씨,2016,2017,2017-10-16,기업신용평가,40,BBB,BBB,9,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,232140,(주)와이씨,2017,2018,2018-10-05,기업신용평가,40,BBB+,BBB+,8,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,232140,(주)와이씨,2018,2019,2019-10-10,기업신용평가,40,BBB+,BBB+,8,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,232140,(주)와이씨,2019,2020,2020-09-16,기업신용평가,40,BBB-,BBB-,10,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,232140,(주)와이씨,2020,2021,2021-09-12,기업신용평가,40,BBB,BBB,9,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,232140,(주)와이씨,2021,2022,2022-09-26,기업신용평가,40,A,A,6,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,232140,(주)와이씨,2022,2023,2023-09-26,기업신용평가,40,A,A,6,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,232140,(주)와이씨,2023,2024,2024-08-19,기업신용평가,40,A-,A-,7,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,234100,(주)폴라리스세원,2018,2019,2019-04-30,기업신용평가,40,BBB-,BBB-,10,나이스평가정보,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,3,0,3,0
KOSDAQ,234100,(주)폴라리스세원,2019,2020,2020-05-13,기업신용평가,40,BBB-,BBB-,10,나이스평가정보,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,4,0,4,0
KOSDAQ,234100,(주)폴라리스세원,2020,2021,2021-05-03,기업신용평가,40,BBB-,BBB-,10,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,4,0,4,0
KOSDAQ,234100,(주)폴라리스세원,2021,2022,2022-10-19,기업신용평가,40,BBB-,BBB-,10,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,234100,(주)폴라리스세원,2022,2023,2023-04-11,기업신용평가,40,BBB0,BBB,9,나이스평가정보,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,234100,(주)폴라리스세원,2023,2024,2024-04-13,기업신용평가,40,BBB0,BBB,9,나이스평가정보,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,236200,(주)슈프리마,2020,2021,2021-12-14,기업신용등급,40,A+,A+,5,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,5,0,5,0
KOSDAQ,236200,(주)슈프리마,2021,2022,2022-08-26,기업신용등급,40,A+,A+,5,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,3,0,3,0
KOSDAQ,236200,(주)슈프리마,2022,2023,2023-09-26,기업신용등급,40,A+,A+,5,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,236200,(주)슈프리마,2023,2024,2024-08-28,기업신용등급,40,A+,A+,5,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,237750,피앤씨테크(주),2016,2017,2017-03-29,기업신용평가,40,A-,A-,7,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,237750,피앤씨테크(주),2017,2018,2018-04-16,기업신용평가,40,BBB+,BBB+,8,나이스디앤비,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,237750,피앤씨테크(주),2018,2019,2019-03-29,기업신용평가,40,BBB0,BBB,9,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,237750,피앤씨테크(주),2019,2020,2020-03-27,기업신용평가,40,BBB0,BBB,9,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,237750,피앤씨테크(주),2020,2021,2021-03-29,기업신용평가,40,BBB0,BBB,9,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,237750,피앤씨테크(주),2021,2022,2022-03-29,기업신용평가,40,BBB+,BBB+,8,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,237750,피앤씨테크(주),2022,2023,2023-03-27,기업신용평가,40,BBB0,BBB,9,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,237750,피앤씨테크(주),2023,2024,2024-03-28,기업신용평가,40,BBB0,BBB,9,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,237820,(주)플레이디,2020,2021,2021-08-27,(주)플레이디,40,BBB,BBB,9,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,4,0,4,0
KOSDAQ,237820,(주)플레이디,2021,2022,2022-04-22,(주)플레이디,40,BBB,BBB,9,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,3,0,3,0
KOSDAQ,237820,(주)플레이디,2022,2023,2023-04-20,(주)플레이디,40,BBB,BBB,9,이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,237880,(주)클리오,2019,2020,2020-05-15,기업 신용 등급,40,BBB+,BBB+,8,(주) NICE디앤비,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,237880,(주)클리오,2020,2021,2021-07-07,기업 신용 등급,40,BBB+,BBB+,8,(주) NICE디앤비,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,237880,(주)클리오,2021,2022,2022-07-07,기업 신용 등급,40,BBB+,BBB+,8,(주) NICE디앤비,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,238490,(주)힘스,2017,2018,2018-04-17,(주)힘스,40,BBB+,BBB+,8,(주)이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,238490,(주)힘스,2018,2019,2019-04-02,(주)힘스,40,BBB-,BBB-,10,(주)이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,238490,(주)힘스,2019,2020,2020-09-09,(주)힘스,40,BBB,BBB,9,(주)이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,3,0,3,0
KOSDAQ,238490,(주)힘스,2020,2021,2021-10-07,(주)힘스,40,BBB+,BBB+,8,(주)이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,238490,(주)힘스,2021,2022,2022-10-13,(주)힘스,40,BBB+,BBB+,8,(주)이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,238490,(주)힘스,2022,2023,2023-09-18,(주)힘스,40,BBB-,BBB-,10,(주)이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,238490,(주)힘스,2023,2024,2024-09-04,(주)힘스,40,BBB-,BBB-,10,(주)이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSDAQ,239610,(주)에이치엘사이언스,2018,2019,2019-06-21,기업신용등급,40,A-,A-,7,(주)나이스디앤비,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,239610,(주)에이치엘사이언스,2019,2020,2020-06-10,기업신용등급,40,A0,A,6,(주)나이스디앤비,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSDAQ,239610,(주)에이치엘사이언스,2020,2021,2021-05-28,기업신용등급,40,A0,A,6,(주)나이스디앤비,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
