market,stock_code,corp_name,fiscal_year,eval_year,firm_size_group,industry_macro_category,listed_year,current_ratio,cash_ratio,assets_total,assets_total_industry_year_pct,equity_ratio,debt_ratio,total_borrowings_ratio,capital_impairment_ratio,net_margin,gross_profit,gross_profit_industry_year_pct,interest_coverage_ratio,pretax_roa,operating_roa,pretax_roe,ocf_to_total_liabilities,ocf_to_total_borrowings,ocf_to_sales,cashflow_coverage_ratio,accruals_ratio,depreciation,depreciation_industry_year_pct,intangible_assets_ratio,total_debt_turnover,dividend_payer,market_to_book,spec_spread,short_term_borrowings_share,total_assets_growth,net_margin_diff,is_2y_consecutive_ocf_deficit,icr_under_1,is_2y_consecutive_operating_loss,market_KOSDAQ,market_KOSPI,firm_size_group_large,firm_size_group_mid_sized,firm_size_group_other,firm_size_group_small_and_medium,industry_macro_category_construction,industry_macro_category_it_services,industry_macro_category_manufacturing,industry_macro_category_other,industry_macro_category_transport_storage,industry_macro_category_wholesale_retail
KOSDAQ,071280,로체시스템즈(주),2025,2026,mid_sized,manufacturing,2003,3.8432454072095057,1.9258518786819092,162369748.61,0.422544080604534,0.8484969172854592,0.1785546648763728,,-17.013179940147495,0.0981622326251385,27277970.677,0.5308564231738035,4.587411522882077,0.0949534604751519,0.0888299207424633,0.1119078437891446,0.93494709386099,,0.1841852755098381,7.315043823619399,-0.066155872032547,3046080.578,0.44836272040302266,0.0231595164997896,5.076122894585296,1,0.9803932497579976,5.803,,0.0311201516301265,0.0224900363663787,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,071670,에이테크솔루션(주),2025,2026,mid_sized,manufacturing,2009,0.9736769065013554,0.0290157721996571,323251005.0,0.6297229219143576,0.2749835967253992,2.636580552106924,0.3356562247965787,-16.7777448,0.0010804214055278,26940943.0,0.5264483627204031,0.1027336124843177,0.0009861129434075,0.0018910505784815,0.0035860791521768,-0.0048878385852542,-0.010557716166341,-0.0037497946741704,-0.1925192241921889,0.0045648210745702,10082522.0,0.7109571788413098,0.0052534809597885,1.3034949937187204,0,1.1598771515721162,5.803,0.991214227173794,0.1534405876347578,-0.0002870651551635,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,071850,(주)캐스텍코리아,2025,2026,small_and_medium,manufacturing,2014,0.8330088366467479,0.0631004454337232,183718362.055,0.4641057934508816,0.3014602880925951,2.317186506810624,0.8917429214775718,-3.5157459230203627,-0.1372667193815799,8801761.365,0.25629722921914355,-0.9005673897578872,-0.107777213505051,-0.0341488903494676,-0.357517118380603,0.1171048716934767,0.0917331681199919,0.0967560312003289,2.157275861501454,-0.1978545750104063,11362300.0,0.7298488664987406,0.0024627900006235,1.2103108223922123,0,0.6759130665127829,5.803,0.4371908177212986,-0.1257666813549732,-0.0778773244733549,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,072020,(주)중앙백신연구소,2025,2026,small_and_medium,manufacturing,2003,4.26753121926098,0.865714188472193,122815695.04,0.33816120906801006,0.8579441039981268,0.1655770991838219,,-20.158434023694777,0.125473383932773,23886722.095,0.491183879093199,12.347427582006771,0.0533735944975522,0.0527520690892961,0.0622110394474705,0.4511614241965983,,0.1604133234876507,15.001276356069695,-0.0139595987503194,0.0,0.07084382871536524,0.0088586002761752,2.8124934661760213,0,,5.803,,-0.0037292224685048,0.0383587351559587,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,072470,우리산업홀딩스(주),2025,2026,mid_sized,manufacturing,2003,1.195528816924654,0.1077729690660784,509891987.64,0.7380352644836272,0.4149360891337971,1.4100097007410404,0.2724558325695521,-21.40363926632129,0.0269081121320283,108750673.311,0.7991183879093199,1.2507193667406082,0.047925227829336,0.0671522005934613,0.1155002639789243,0.151873145052034,0.3261280750046348,0.0642645481503209,1.6549463600024423,-0.0516509452597916,16470951.0,0.7858942065491183,0.1119397146093189,2.363249247420028,1,0.2861142304083089,5.803,0.5493399119456291,0.0426383183745924,0.0248495074966993,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,072770,(주)멤레이비티,2025,2026,small_and_medium,it_services,2007,0.9225981951625748,0.0437757885380961,143090006.684,0.4855595667870036,0.334164304867187,1.9925398537029508,0.5482353383925851,-0.192747037821452,-0.2302198101929937,20427710.258,0.4314079422382672,-0.4834291592558131,-0.1243042751565464,-0.0196194004952402,-0.3719854973916227,-0.0488926294825765,-0.0593804442337691,-0.0519720002108067,-0.8021536761537983,-0.1116516741541702,1917669.0,0.45306859205776173,0.0018267875797732,0.9407494282355936,0,1.35820918908574,5.803,0.5835764520123451,-0.010459506331994,-0.1158932701718926,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,072870,메가스터디(주),2025,2026,mid_sized,it_services,2004,0.9772811216602773,0.5544119672580267,547173192.73,0.7310469314079422,0.6820099377897387,0.4662542942421119,0.0529996724717285,-61.6086466926025,0.2316318882431198,57662279.083,0.6173285198555957,3.1177804067015984,0.0645324338914091,0.0375432661649721,0.0946209583111738,0.1966581117421454,1.1799190876206898,0.2688272695641245,5.193245860339293,-0.0086524900176097,16542509.0,0.8032490974729242,0.0131190383892621,0.7315407847611817,1,0.3504308297158975,5.803,0.7931034482758621,0.0156894228410914,0.0912598714385164,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
KOSDAQ,072950,빛샘전자(주),2025,2026,small_and_medium,manufacturing,2012,2.4728684167045127,0.2161773448378787,117144598.604,0.3198992443324937,0.7190549254664805,0.390714345432317,0.0721330740016848,-19.920769941174353,0.0639250247824511,17739714.946,0.40994962216624686,14.994882163376708,0.0778424347402103,0.0767385355289701,0.1082565906765894,0.0853199832529487,0.3323056640236686,0.0232336326489616,4.683836583787308,0.0419814673284652,1239564.0,0.25629722921914355,0.0133930286901544,3.672261868905886,1,0.5047615351539706,5.803,1.0,0.1569084254188025,0.0032501520625725,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,072990,(주)에이치시티,2025,2026,small_and_medium,it_services,2016,0.7216944432060562,0.2865608245769401,181548950.846,0.5397111913357401,0.5331620101297471,0.8756025016798292,0.3060014378553155,-12.437959108734107,0.0485655520246812,36257595.061,0.5270758122743683,3.23680191703215,0.035368188822235,0.0455715439359273,0.0663366634348686,0.408713409738842,0.6235361113751173,0.322153596334078,13.552126834093754,-0.1620388709376458,14239680.0,0.7851985559566786,0.0173479588084845,1.2686911286720517,1,0.8394131771511678,5.803,0.7199313679747936,0.0858423925622971,-0.0079095773860871,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
KOSDAQ,073010,(주)케이에스피,2025,2026,mid_sized,manufacturing,2004,1.4326012304799516,0.4006419560745062,144011584.862,0.3853904282115869,0.5770387658092323,0.7329858221875473,0.3072473498045323,-3.13524173500451,0.0686572099366538,17745317.284,0.4105793450881612,3.1296006533387906,0.057026907320475,0.0801310989185911,0.0988268218695865,0.0471371204692716,0.0648896553951266,0.0300544445770034,0.7786664060777542,0.0256078621906278,2175826.0,0.37279596977329976,0.0001206755902079,1.568391002818239,1,2.0313201881770127,5.803,0.7646887708993474,0.3648705890076995,-0.1106745904088118,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
KOSDAQ,073110,(주)엘엠에스,2025,2026,small_and_medium,manufacturing,2007,1.3135043966045985,0.2311294079822934,150301289.639,0.3992443324937028,0.4846408053048335,1.0633838278867405,0.4136142057750451,-15.105264413860423,-0.1743447663264958,12754771.166,0.32808564231738035,-5.1589737435458005,-0.0671403609991482,-0.0640109477710268,-0.1385363350841201,-0.2981827097236348,-0.3715326964344477,-0.3319765135065634,-12.385157844165432,0.0729673905948593,6312077.0,0.6190176322418136,0.0192494420836244,0.8982042331068087,1,0.6093975090352235,5.803,0.650600352925413,-0.035598148792709,-0.1061758086173895,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,073190,(주)듀오백,2025,2026,small_and_medium,manufacturing,2004,0.6656955765105087,0.1340413198625762,52155311.55,0.09382871536523929,0.6573279027224984,0.5213107428700865,,-4.7291154703694165,-0.2280056950261609,4479254.869,0.15113350125944586,-10.92409816362131,-0.0878474798028505,-0.0579029915314541,-0.1336433147581394,-0.1315275438248792,,-0.1169800602269517,-8.5031540036355,-0.0427766605106206,0.0,0.07084382871536524,0.0063100610123764,1.1243586605247438,0,,5.803,,1.283138179058189,-0.0690897072329142,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,073490,(주)이노와이어리스,2025,2026,small_and_medium,manufacturing,2005,2.624363267662285,1.0391817492678856,228114201.717,0.5308564231738035,0.7330472639246388,0.3641685184746905,0.0878213624983044,-42.982608651200984,-0.0064403548912564,43857386.767,0.6435768261964736,-0.3065380436509018,-0.0060789982717531,-0.0049109470193784,-0.0082927780661877,-0.1395719503242908,-0.4242602592184014,-0.0456705823192816,-2.32568909302246,0.0320049240119534,3385213.727,0.47103274559193953,0.0934886863530631,3.0560580407875597,1,1.018584424374455,5.803,1.0,-0.0308768251879247,-0.0217706486835842,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,073540,(주)에프알텍,2025,2026,small_and_medium,manufacturing,2007,3.380345525379805,2.4271653210706554,74060340.132,0.18702770780856423,0.823690732128327,0.2140478956417405,0.0405075104253235,-9.702248383333332,0.0872454173131814,5361053.23,0.17506297229219145,12.306759547325424,0.0302165097812327,0.0124169917578147,0.0366842901135436,-0.1484712766739289,-0.6462224366666667,-0.0767373036424796,-25.944476225227707,0.0559382838320232,542999.0,0.1756926952141058,0.0096767591631724,1.9347992387855972,0,0.3793595364515632,5.803,1.0,0.0458972440810506,0.0451835650528261,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KOSDAQ,073560,우리손에프앤지농업회사법인(주),2025,2026,mid_sized,manufacturing,2016,1.236112429003928,0.559490172327982,566150384.236,0.7600755667506297,0.6121310905099326,0.6336370027651353,0.3023381652826861,-9.01068889924517,0.0821984190714143,56170494.147,0.6926952141057935,3.566475019308339,0.0499797070281679,0.0577425703015557,0.0816486987885758,0.2328824648651964,0.2987643574610111,0.1781539184762113,5.57910882680346,-0.0486515016238481,30386961.0,0.8589420654911839,0.0051693437353211,1.3071981063177849,1,0.3016775399998266,5.803,0.8615115658385313,-0.0075609200274078,0.0289589904125931,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
