market,industry_macro_category,split,feature,count,mean_abs_shap,mean_signed_shap,rank_within_group
KOSPI,manufacturing,test,accruals_ratio,10,0.2233593575656414,0.18907126411795616,25
KOSPI,manufacturing,test,ocf_to_sales,15,0.20927841166655223,-0.20927841166655223,26
KOSPI,manufacturing,test,market,22,0.20839496024630286,-0.20839496024630286,27
KOSPI,manufacturing,test,industry_macro_category,43,0.1964426499813102,0.1964426499813102,28
KOSPI,manufacturing,test,operating_roa,9,0.19578012410137388,-0.19578012410137388,29
KOSPI,manufacturing,test,total_assets_growth,2,0.18131586909294128,0.02370031177997589,30
KOSPI,manufacturing,test,pretax_roa,1,0.1453181952238083,0.1453181952238083,31
KOSPI,manufacturing,train,firm_size_group,548,0.8654409701643634,-0.7866955487343081,1
KOSPI,manufacturing,train,gross_profit,999,0.8561432063281238,-0.6097157027747657,2
KOSPI,manufacturing,train,depreciation,822,0.7190340752566092,-0.6321654840488068,3
KOSPI,manufacturing,train,assets_total,942,0.6304166527611308,-0.5728080484248903,4
KOSPI,manufacturing,train,short_term_borrowings_share,289,0.506565354970706,-0.5045109736414104,5
KOSPI,manufacturing,train,ocf_to_total_borrowings,26,0.4605595228763727,-0.3538149492098735,6
KOSPI,manufacturing,train,interest_coverage_ratio,623,0.44130137374992356,-0.11460785509160396,7
KOSPI,manufacturing,train,intangible_assets_ratio,275,0.43077478603883224,-0.24564902478998357,8
KOSPI,manufacturing,train,total_debt_turnover,475,0.3772119975090027,-0.19421159399183172,9
KOSPI,manufacturing,train,listed_year,576,0.354599042627443,0.008443203431347178,10
KOSPI,manufacturing,train,equity_ratio,779,0.34916469598229644,0.01848554796753248,11
KOSPI,manufacturing,train,capital_impairment_ratio,727,0.33576583363208024,-0.07041014264628516,12
KOSPI,manufacturing,train,dividend_payer,1035,0.33531729242076047,-0.22016520128733869,13
KOSPI,manufacturing,train,cash_ratio,93,0.32241859343103185,-0.20447169276334906,14
KOSPI,manufacturing,train,net_margin,483,0.32064830291221846,-0.12612872837616543,15
KOSPI,manufacturing,train,market_to_book,228,0.32030876134440567,0.12170893414632271,16
KOSPI,manufacturing,train,is_2y_consecutive_ocf_deficit,19,0.28718226128502894,0.28718226128502894,17
KOSPI,manufacturing,train,pretax_roe,77,0.2808061847826103,0.048980852806722965,18
KOSPI,manufacturing,train,net_margin_diff,139,0.26874937036697816,-0.03913367936293856,19
KOSPI,manufacturing,train,total_borrowings_ratio,156,0.26146722814211476,-0.05410480021666258,20
KOSPI,manufacturing,train,debt_ratio,316,0.25193551255838026,-0.07707144063013265,21
KOSPI,manufacturing,train,current_ratio,61,0.24516157415069517,0.24516157415069517,22
KOSPI,manufacturing,train,accruals_ratio,61,0.24199388603695104,0.21027441884650558,23
KOSPI,manufacturing,train,total_assets_growth,72,0.2375308834016323,0.1235611881646845,24
KOSPI,manufacturing,train,cashflow_coverage_ratio,372,0.23025440488771726,-0.042420364836210846,25
KOSPI,manufacturing,train,ocf_to_sales,86,0.20567888783854107,-0.19441152312034785,26
KOSPI,manufacturing,train,industry_macro_category,281,0.19773705110112968,0.19773705110112968,27
KOSPI,manufacturing,train,operating_roa,67,0.19630613945313355,-0.18514255912446265,28
KOSPI,manufacturing,train,spec_spread,9,0.1951774689886305,-0.1951774689886305,29
KOSPI,manufacturing,train,market,120,0.192577638104558,-0.192577638104558,30
KOSPI,manufacturing,train,ocf_to_total_liabilities,4,0.17895585298538208,0.17895585298538208,31
KOSPI,manufacturing,valid,gross_profit,161,0.8525700757499808,-0.6271277236179535,1
KOSPI,manufacturing,valid,firm_size_group,86,0.8383722580796065,-0.7585617059538531,2
KOSPI,manufacturing,valid,depreciation,127,0.7322307694850005,-0.6337556218303094,3
KOSPI,manufacturing,valid,assets_total,152,0.6071012341662457,-0.5461386779421255,4
KOSPI,manufacturing,valid,short_term_borrowings_share,32,0.5336501761339605,-0.5260437834076583,5
KOSPI,manufacturing,valid,interest_coverage_ratio,87,0.4574583575300787,-0.10667920814848494,6
KOSPI,manufacturing,valid,intangible_assets_ratio,42,0.4310118002550943,-0.23643843616758073,7
KOSPI,manufacturing,valid,ocf_to_total_borrowings,8,0.4227521102875471,-0.23884299583733082,8
KOSPI,manufacturing,valid,total_debt_turnover,74,0.41153819919437973,-0.272720829256483,9
KOSPI,manufacturing,valid,market_to_book,61,0.36087140624151853,0.21220711520949348,10
KOSPI,manufacturing,valid,net_margin,77,0.35034842353749585,-0.10649587939698975,11
KOSPI,manufacturing,valid,equity_ratio,120,0.34836826361715795,-0.013914839550852775,12
KOSPI,manufacturing,valid,listed_year,86,0.3347162633787754,-0.009259742186513058,13
KOSPI,manufacturing,valid,capital_impairment_ratio,108,0.33126205716420104,-0.06679428134251524,14
KOSPI,manufacturing,valid,dividend_payer,158,0.32764972972718975,-0.2050284354747096,15
KOSPI,manufacturing,valid,total_assets_growth,11,0.28328254886648874,0.1892091679302129,16
KOSPI,manufacturing,valid,pretax_roe,15,0.28097453018029533,0.09780861437320709,17
KOSPI,manufacturing,valid,cash_ratio,15,0.2693053513765335,-0.05832152465979258,18
KOSPI,manufacturing,valid,total_borrowings_ratio,28,0.25714627866234097,-0.09254585951566696,19
KOSPI,manufacturing,valid,debt_ratio,45,0.251076802611351,-0.10864760378996531,20
KOSPI,manufacturing,valid,is_2y_consecutive_ocf_deficit,6,0.23901941627264023,0.23901941627264023,21
KOSPI,manufacturing,valid,accruals_ratio,6,0.23895645886659622,0.1931876614689827,22
KOSPI,manufacturing,valid,current_ratio,8,0.22796966135501862,0.22796966135501862,23
KOSPI,manufacturing,valid,cashflow_coverage_ratio,59,0.2207556337875835,0.026650235940844327,24
KOSPI,manufacturing,valid,ocf_to_sales,8,0.2204827293753624,-0.15587779134511948,25
KOSPI,manufacturing,valid,spec_spread,2,0.2166154831647873,-0.2166154831647873,26
KOSPI,manufacturing,valid,net_margin_diff,16,0.20355487056076527,-0.17176049388945103,27
KOSPI,manufacturing,valid,industry_macro_category,50,0.1953454050421715,0.1953454050421715,28
KOSPI,manufacturing,valid,market,22,0.19457318091934378,-0.19457318091934378,29
KOSPI,manufacturing,valid,operating_roa,10,0.19064868688583375,-0.15772332847118378,30
KOSPI,other,test,industry_macro_category,8,1.0715250000357628,-1.0715250000357628,1
KOSPI,other,test,depreciation,6,0.915858268737793,-0.915858268737793,2
KOSPI,other,test,firm_size_group,4,0.8149019256234169,-0.8149019256234169,3
KOSPI,other,test,gross_profit,8,0.81484679505229,-0.81484679505229,4
KOSPI,other,test,assets_total,8,0.6517987698316574,-0.6517987698316574,5
KOSPI,other,test,short_term_borrowings_share,2,0.6229346096515656,-0.6229346096515656,6
KOSPI,other,test,market_to_book,5,0.6068624913692474,0.6068624913692474,7
KOSPI,other,test,intangible_assets_ratio,1,0.4176628589630127,0.4176628589630127,8
KOSPI,other,test,listed_year,2,0.39628787338733673,0.39628787338733673,9
KOSPI,other,test,cashflow_coverage_ratio,3,0.33692991733551025,0.12184540430704753,10
KOSPI,other,test,equity_ratio,5,0.31858840882778167,0.31858840882778167,11
KOSPI,other,test,cash_ratio,1,0.31742170453071594,-0.31742170453071594,12
KOSPI,other,test,dividend_payer,7,0.30482793918677736,-0.22138630705220358,13
KOSPI,other,test,total_debt_turnover,3,0.26512834926446277,-0.051279003421465554,14
KOSPI,other,test,capital_impairment_ratio,6,0.2631795381506284,-0.2631795381506284,15
KOSPI,other,test,interest_coverage_ratio,1,0.247324600815773,0.247324600815773,16
KOSPI,other,test,total_borrowings_ratio,3,0.24158608416716257,-0.02679699162642161,17
KOSPI,other,test,pretax_roe,2,0.22031796723604202,-0.22031796723604202,18
KOSPI,other,test,net_margin,2,0.20109037309885025,-0.20109037309885025,19
KOSPI,other,test,current_ratio,1,0.19280773401260376,0.19280773401260376,20
KOSPI,other,test,market,1,0.17293836176395416,-0.17293836176395416,21
KOSPI,other,test,total_assets_growth,1,0.1697617769241333,-0.1697617769241333,22
KOSPI,other,train,industry_macro_category,57,1.0496578938082646,-1.0496578938082646,1
KOSPI,other,train,gross_profit,55,0.9379394198005849,-0.7816993759437041,2
KOSPI,other,train,depreciation,47,0.9369321338673855,-0.9369321338673855,3
KOSPI,other,train,firm_size_group,31,0.8702087003377176,-0.8702087003377176,4
KOSPI,other,train,assets_total,57,0.6280875841253682,-0.5510248335307104,5
KOSPI,other,train,net_margin_diff,1,0.5850272178649902,0.5850272178649902,6
KOSPI,other,train,short_term_borrowings_share,28,0.5210177887763295,-0.5210177887763295,7
KOSPI,other,train,ocf_to_total_borrowings,2,0.4933527708053589,-0.4933527708053589,8
KOSPI,other,train,intangible_assets_ratio,15,0.44876965483029685,-0.015967156489690146,9
KOSPI,other,train,interest_coverage_ratio,24,0.41582141692439717,-0.19671701764067015,10
KOSPI,other,train,cash_ratio,1,0.3760945498943329,-0.3760945498943329,11
KOSPI,other,train,market_to_book,14,0.37456111503498896,0.32636406272649765,12
KOSPI,other,train,total_assets_growth,4,0.34523313865065575,0.34523313865065575,13
KOSPI,other,train,dividend_payer,55,0.3393160665577108,-0.2512063489718871,14
KOSPI,other,train,total_borrowings_ratio,15,0.299518483877182,0.10255292256673178,15
KOSPI,other,train,total_debt_turnover,15,0.29611530403296155,0.1152360608180364,16
KOSPI,other,train,equity_ratio,31,0.2939092242910016,0.23128630701572664,17
KOSPI,other,train,listed_year,19,0.27692535911735733,-0.014525144508010462,18
KOSPI,other,train,capital_impairment_ratio,38,0.2745205818822509,-0.24269129375093862,19
KOSPI,other,train,net_margin,19,0.25411812568965714,-0.1753646527466021,20
KOSPI,other,train,is_2y_consecutive_ocf_deficit,2,0.23635868728160858,0.23635868728160858,21
KOSPI,other,train,accruals_ratio,2,0.22772925347089767,0.22772925347089767,22
KOSPI,other,train,market,8,0.2225850485265255,-0.2225850485265255,23
KOSPI,other,train,cashflow_coverage_ratio,19,0.22253784145179548,-0.18443504838567032,24
KOSPI,other,train,ocf_to_sales,5,0.21852592527866363,-0.21852592527866363,25
KOSPI,other,train,pretax_roe,2,0.19516437500715256,-0.19516437500715256,26
KOSPI,other,train,current_ratio,2,0.1813415288925171,0.1813415288925171,27
KOSPI,other,train,debt_ratio,2,0.1529676616191864,0.1529676616191864,28
KOSPI,other,valid,industry_macro_category,7,1.1363380295889718,-1.1363380295889718,1
KOSPI,other,valid,gross_profit,6,1.0055775046348572,-0.9275952577590942,2
KOSPI,other,valid,depreciation,6,0.8927687803904215,-0.8927687803904215,3
KOSPI,other,valid,firm_size_group,4,0.8195530213415623,-0.8195530213415623,4
KOSPI,other,valid,assets_total,7,0.6916339099407196,-0.6916339099407196,5
KOSPI,other,valid,short_term_borrowings_share,3,0.5239520768324534,-0.5239520768324534,6
KOSPI,other,valid,market_to_book,3,0.4416167934735616,0.4416167934735616,7
KOSPI,other,valid,intangible_assets_ratio,2,0.36525262147188187,0.18338125199079514,8
KOSPI,other,valid,listed_year,2,0.3618256002664566,0.10171054303646088,9
KOSPI,other,valid,equity_ratio,5,0.3491861343383789,0.3491861343383789,10
KOSPI,other,valid,dividend_payer,7,0.3174968638590404,-0.3174968638590404,11
KOSPI,other,valid,cashflow_coverage_ratio,1,0.31192415952682495,-0.31192415952682495,12
KOSPI,other,valid,interest_coverage_ratio,2,0.29881734400987625,0.29881734400987625,13
KOSPI,other,valid,capital_impairment_ratio,4,0.2945197820663452,-0.2945197820663452,14
KOSPI,other,valid,ocf_to_total_borrowings,2,0.2791189104318619,0.2791189104318619,15
KOSPI,other,valid,net_margin,3,0.27850813170274097,-0.1173004259665807,16
KOSPI,other,valid,total_borrowings_ratio,2,0.2695755362510681,0.05156069993972778,17
KOSPI,other,valid,pretax_roe,1,0.26844626665115356,-0.26844626665115356,18
KOSPI,other,valid,total_debt_turnover,1,0.25700825452804565,0.25700825452804565,19
KOSPI,other,valid,is_2y_consecutive_ocf_deficit,1,0.2226894199848175,0.2226894199848175,20
KOSPI,other,valid,ocf_to_total_liabilities,1,0.20366866886615753,0.20366866886615753,21
KOSPI,transport_storage,test,firm_size_group,8,1.0691565945744514,-1.0691565945744514,1
KOSPI,transport_storage,test,gross_profit,9,0.9927990767690871,-0.9927990767690871,2
KOSPI,transport_storage,test,depreciation,9,0.886788977517022,-0.886788977517022,3
KOSPI,transport_storage,test,assets_total,9,0.6581462456120385,-0.6581462456120385,4
KOSPI,transport_storage,test,intangible_assets_ratio,5,0.5877366662025452,0.09863854646682739,5
KOSPI,transport_storage,test,short_term_borrowings_share,5,0.4532555639743805,-0.4532555639743805,6
KOSPI,transport_storage,test,total_debt_turnover,3,0.44497618079185486,-0.44497618079185486,7
KOSPI,transport_storage,test,equity_ratio,5,0.3699072480201721,-0.09987657070159912,8
KOSPI,transport_storage,test,dividend_payer,6,0.366645281513532,-0.2535397658745448,9
KOSPI,transport_storage,test,interest_coverage_ratio,3,0.3604409495989482,0.018615464369455974,10
KOSPI,transport_storage,test,debt_ratio,1,0.3582053482532501,-0.3582053482532501,11
KOSPI,transport_storage,test,net_margin,3,0.3279772996902466,-0.3279772996902466,12
KOSPI,transport_storage,test,industry_macro_category,6,0.31449589878320694,-0.31449589878320694,13
KOSPI,transport_storage,test,total_borrowings_ratio,2,0.3055562227964401,-0.3055562227964401,14
KOSPI,transport_storage,test,listed_year,5,0.29750355184078214,0.07024832665920258,15
KOSPI,transport_storage,test,capital_impairment_ratio,4,0.28299131616950035,-0.15324951335787773,16
KOSPI,transport_storage,test,market_to_book,3,0.2763695220152537,0.14836972951889038,17
KOSPI,transport_storage,test,cashflow_coverage_ratio,1,0.23751148581504822,-0.23751148581504822,18
KOSPI,transport_storage,test,operating_roa,1,0.22554713487625122,-0.22554713487625122,19
KOSPI,transport_storage,test,ocf_to_sales,1,0.21674872934818268,-0.21674872934818268,20
KOSPI,transport_storage,test,market,1,0.1758582442998886,-0.1758582442998886,21
KOSPI,transport_storage,train,firm_size_group,63,1.120987617307239,-1.1097984441689082,1
KOSPI,transport_storage,train,gross_profit,73,0.9077539976737271,-0.6820179928247243,2
KOSPI,transport_storage,train,depreciation,76,0.8781061768531799,-0.8649274024524187,3
KOSPI,transport_storage,train,pretax_roe,13,0.7082113508994763,0.6874284216990838,4
KOSPI,transport_storage,train,assets_total,85,0.6627550468725316,-0.6394439767388737,5
KOSPI,transport_storage,train,capital_impairment_ratio,60,0.5349955792228381,0.305214357872804,6
KOSPI,transport_storage,train,ocf_to_total_borrowings,4,0.4922519251704216,-0.4922519251704216,7
KOSPI,transport_storage,train,short_term_borrowings_share,36,0.48556098424726063,-0.48556098424726063,8
KOSPI,transport_storage,train,intangible_assets_ratio,31,0.4274813864500292,0.051389742762811726,9
KOSPI,transport_storage,train,total_debt_turnover,24,0.4260745743910472,-0.34023399154345196,10
KOSPI,transport_storage,train,net_margin,40,0.3976330667734146,0.15172551125288009,11
KOSPI,transport_storage,train,net_margin_diff,4,0.3851243145763874,0.1908198706805706,12
KOSPI,transport_storage,train,interest_coverage_ratio,62,0.3835371600524072,0.2020019972997327,13
KOSPI,transport_storage,train,cash_ratio,5,0.37584617733955383,-0.20788323283195495,14
KOSPI,transport_storage,train,total_assets_growth,10,0.36437143832445146,0.3205334171652794,15
KOSPI,transport_storage,train,equity_ratio,65,0.36322836188169627,0.238683643249365,16
KOSPI,transport_storage,train,total_borrowings_ratio,12,0.3373151818911235,-0.15765892465909323,17
KOSPI,transport_storage,train,dividend_payer,69,0.3230783667253411,-0.2572116687677909,18
KOSPI,transport_storage,train,industry_macro_category,51,0.30158061431903466,-0.30158061431903466,19
KOSPI,transport_storage,train,listed_year,31,0.290602691711918,0.21347726737299272,20
KOSPI,transport_storage,train,accruals_ratio,4,0.2789391539990902,0.2789391539990902,21
KOSPI,transport_storage,train,current_ratio,5,0.2597545266151428,0.2597545266151428,22
KOSPI,transport_storage,train,ocf_to_sales,6,0.24971830596526465,-0.24971830596526465,23
KOSPI,transport_storage,train,cashflow_coverage_ratio,21,0.24383684992790222,0.08785939500445411,24
KOSPI,transport_storage,train,market,9,0.21284562680456373,-0.21284562680456373,25
KOSPI,transport_storage,train,debt_ratio,9,0.2103924701611201,0.2103924701611201,26
KOSPI,transport_storage,train,market_to_book,10,0.20114713460206984,-0.09048044234514237,27
KOSPI,transport_storage,train,operating_roa,2,0.16685466468334198,-0.16685466468334198,28
KOSPI,transport_storage,valid,firm_size_group,8,1.081032283604145,-1.081032283604145,1
KOSPI,transport_storage,valid,gross_profit,10,0.8800525099039078,-0.7110177129507065,2
KOSPI,transport_storage,valid,depreciation,9,0.8269946393039491,-0.774242909418212,3
KOSPI,transport_storage,valid,intangible_assets_ratio,4,0.6109590604901314,-0.05288165062665939,4
KOSPI,transport_storage,valid,assets_total,9,0.6040512290265825,-0.6040512290265825,5
KOSPI,transport_storage,valid,short_term_borrowings_share,4,0.450801745057106,-0.450801745057106,6
KOSPI,transport_storage,valid,ocf_to_total_borrowings,1,0.44497227668762207,-0.44497227668762207,7
KOSPI,transport_storage,valid,net_margin,4,0.4132195711135864,-0.07004866003990173,8
KOSPI,transport_storage,valid,capital_impairment_ratio,5,0.4103984236717224,0.07430484294891357,9
KOSPI,transport_storage,valid,total_debt_turnover,4,0.4052393026649952,-0.4052393026649952,10
KOSPI,transport_storage,valid,interest_coverage_ratio,4,0.3966880813241005,0.19399458914995193,11
KOSPI,transport_storage,valid,equity_ratio,6,0.34072547654310864,-0.020783806840578716,12
KOSPI,transport_storage,valid,debt_ratio,1,0.3342421054840088,-0.3342421054840088,13
KOSPI,transport_storage,valid,industry_macro_category,6,0.32944366087516147,-0.32944366087516147,14
KOSPI,transport_storage,valid,dividend_payer,9,0.3030991786056095,-0.1421220666832394,15
KOSPI,transport_storage,valid,accruals_ratio,1,0.2902972400188446,0.2902972400188446,16
KOSPI,transport_storage,valid,market_to_book,4,0.288146760314703,0.1084854044020176,17
KOSPI,transport_storage,valid,listed_year,3,0.28793952862421673,0.07007614771525066,18
KOSPI,transport_storage,valid,pretax_roe,1,0.2740599811077118,0.2740599811077118,19
KOSPI,transport_storage,valid,total_borrowings_ratio,2,0.2596975043416023,-0.2596975043416023,20
KOSPI,transport_storage,valid,cashflow_coverage_ratio,4,0.25827187672257423,-0.02446005865931511,21
KOSPI,transport_storage,valid,market,1,0.20712554454803467,-0.20712554454803467,22
KOSPI,wholesale_retail,test,firm_size_group,17,1.4197022266247694,-1.4197022266247694,1
KOSPI,wholesale_retail,test,gross_profit,22,0.9269180284305052,-0.7646123319864273,2
KOSPI,wholesale_retail,test,depreciation,17,0.8387156006167916,-0.7458291211548973,3
KOSPI,wholesale_retail,test,assets_total,21,0.7239922313463121,-0.637444257736206,4
KOSPI,wholesale_retail,test,ocf_to_total_borrowings,3,0.5235692262649536,-0.5235692262649536,5
KOSPI,wholesale_retail,test,intangible_assets_ratio,6,0.5068416843811671,-0.2884538819392522,6
KOSPI,wholesale_retail,test,interest_coverage_ratio,12,0.4517761319875717,-0.12847579022248587,7
KOSPI,wholesale_retail,test,market_to_book,9,0.4373967713779873,0.36690444747606915,8
KOSPI,wholesale_retail,test,cash_ratio,1,0.42229610681533813,-0.42229610681533813,9
KOSPI,wholesale_retail,test,short_term_borrowings_share,6,0.40228430430094403,-0.40228430430094403,10
KOSPI,wholesale_retail,test,total_debt_turnover,9,0.3983636266655392,-0.27604227264722186,11
KOSPI,wholesale_retail,test,net_margin,7,0.38750069056238445,-0.13032271606581552,12
KOSPI,wholesale_retail,test,industry_macro_category,11,0.3741203004663641,0.18548922105268997,13
KOSPI,wholesale_retail,test,dividend_payer,22,0.34907239269126544,-0.2059496221217242,14
KOSPI,wholesale_retail,test,listed_year,7,0.2965128464358194,-0.16520087633814132,15
KOSPI,wholesale_retail,test,total_borrowings_ratio,6,0.2807634522517522,-0.24424590170383453,16
KOSPI,wholesale_retail,test,equity_ratio,6,0.26042409737904865,0.26042409737904865,17
KOSPI,wholesale_retail,test,capital_impairment_ratio,10,0.2566223844885826,0.01690116971731186,18
KOSPI,wholesale_retail,test,ocf_to_sales,2,0.23218229413032532,-0.23218229413032532,19
KOSPI,wholesale_retail,test,cashflow_coverage_ratio,8,0.2291498351842165,-0.025637367740273476,20
KOSPI,wholesale_retail,test,pretax_roe,5,0.22236907184123994,-0.22236907184123994,21
KOSPI,wholesale_retail,test,market,5,0.21963357627391816,-0.21963357627391816,22
KOSPI,wholesale_retail,test,operating_roa,2,0.21100449562072754,-0.21100449562072754,23
KOSPI,wholesale_retail,test,net_margin_diff,2,0.16386982053518295,-0.16386982053518295,24
KOSPI,wholesale_retail,test,current_ratio,1,0.1441284865140915,0.1441284865140915,25
KOSPI,wholesale_retail,test,debt_ratio,2,0.13513574749231339,-0.13513574749231339,26
KOSPI,wholesale_retail,test,accruals_ratio,1,0.07656107097864151,-0.07656107097864151,27
KOSPI,wholesale_retail,train,firm_size_group,132,1.3758490543925401,-1.3643708448066856,1
KOSPI,wholesale_retail,train,gross_profit,163,0.9777617831171656,-0.8649931813310261,2
KOSPI,wholesale_retail,train,depreciation,123,0.857530769415018,-0.7882205740949972,3
KOSPI,wholesale_retail,train,assets_total,167,0.7819198148693153,-0.7209871275696212,4
KOSPI,wholesale_retail,train,short_term_borrowings_share,59,0.5288786019309092,-0.5288786019309092,5
KOSPI,wholesale_retail,train,ocf_to_total_borrowings,12,0.5096874833106995,-0.46339945991834003,6
KOSPI,wholesale_retail,train,interest_coverage_ratio,85,0.42373911072226134,-0.12467387388734257,7
KOSPI,wholesale_retail,train,total_debt_turnover,76,0.4032572727454336,-0.33453054843764557,8
KOSPI,wholesale_retail,train,intangible_assets_ratio,47,0.400401438170291,-0.18019046364946567,9
KOSPI,wholesale_retail,train,net_margin_diff,8,0.39009974896907806,0.20742173492908478,10
KOSPI,wholesale_retail,train,dividend_payer,165,0.3787518736087915,-0.29123228571631693,11
KOSPI,wholesale_retail,train,net_margin,67,0.36998371957842985,-0.11430916790641955,12
KOSPI,wholesale_retail,train,total_borrowings_ratio,34,0.33200979232788086,-0.18197384651969462,13
KOSPI,wholesale_retail,train,cash_ratio,10,0.3289733663201332,-0.17581052631139754,14
KOSPI,wholesale_retail,train,total_assets_growth,16,0.3141604820266366,0.254325152374804,15
KOSPI,wholesale_retail,train,capital_impairment_ratio,104,0.30153977684676647,-0.05221670507811583,16
KOSPI,wholesale_retail,train,listed_year,71,0.29958068338078514,-0.21510182488972032,17
KOSPI,wholesale_retail,train,industry_macro_category,80,0.2912957286462188,0.13179640825837852,18
KOSPI,wholesale_retail,train,pretax_roe,24,0.27379359118640423,-0.003864562138915062,19
KOSPI,wholesale_retail,train,market_to_book,46,0.2598190236350764,0.08593168660350468,20
KOSPI,wholesale_retail,train,equity_ratio,80,0.2536531161516905,0.0841666392982006,21
KOSPI,wholesale_retail,train,is_2y_consecutive_ocf_deficit,2,0.22061531245708466,0.22061531245708466,22
KOSPI,wholesale_retail,train,cashflow_coverage_ratio,52,0.21598463190289643,-0.007453163942465415,23
KOSPI,wholesale_retail,train,operating_roa,12,0.20597658306360245,-0.20597658306360245,24
KOSPI,wholesale_retail,train,market,46,0.19860335066914558,-0.19860335066914558,25
KOSPI,wholesale_retail,train,accruals_ratio,7,0.19296046027115413,0.07379115266459328,26
KOSPI,wholesale_retail,train,ocf_to_sales,13,0.1842615850842916,-0.1842615850842916,27
KOSPI,wholesale_retail,train,debt_ratio,10,0.18168565928936004,-0.09463464319705964,28
KOSPI,wholesale_retail,train,current_ratio,8,0.17847535014152527,0.17847535014152527,29
KOSPI,wholesale_retail,train,spec_spread,1,0.14609290659427643,-0.14609290659427643,30
KOSPI,wholesale_retail,valid,firm_size_group,16,1.2508486490696669,-1.2508486490696669,1
KOSPI,wholesale_retail,valid,gross_profit,21,0.8865224350066412,-0.7674587113516671,2
KOSPI,wholesale_retail,valid,depreciation,17,0.7710612609105951,-0.6409910619258881,3
KOSPI,wholesale_retail,valid,assets_total,20,0.7178214073181153,-0.6531253933906556,4
KOSPI,wholesale_retail,valid,total_assets_growth,1,0.6616841554641724,0.6616841554641724,5
KOSPI,wholesale_retail,valid,intangible_assets_ratio,5,0.5337746292352676,-0.23910862505435942,6
KOSPI,wholesale_retail,valid,ocf_to_total_borrowings,2,0.5148088037967682,-0.5148088037967682,7
KOSPI,wholesale_retail,valid,market_to_book,8,0.5017187707126141,0.4189394600689411,8
KOSPI,wholesale_retail,valid,total_debt_turnover,9,0.41446130805545384,-0.353852993912167,9
KOSPI,wholesale_retail,valid,short_term_borrowings_share,6,0.4132908930381139,-0.4132908930381139,10
KOSPI,wholesale_retail,valid,interest_coverage_ratio,10,0.4017497912049294,-0.2168120339512825,11
KOSPI,wholesale_retail,valid,net_margin,6,0.36567673832178116,-0.11509219060341518,12
KOSPI,wholesale_retail,valid,dividend_payer,21,0.3571484216621944,-0.24081095769291833,13
KOSPI,wholesale_retail,valid,industry_macro_category,11,0.34986306862397626,0.17114633863622492,14
KOSPI,wholesale_retail,valid,total_borrowings_ratio,3,0.3225588301817576,-0.2313918173313141,15
KOSPI,wholesale_retail,valid,cash_ratio,1,0.31958329677581787,-0.31958329677581787,16
KOSPI,wholesale_retail,valid,listed_year,11,0.2803984521464868,-0.20455544848333707,17
KOSPI,wholesale_retail,valid,equity_ratio,7,0.24614191268171584,0.24614191268171584,18
KOSPI,wholesale_retail,valid,capital_impairment_ratio,10,0.2335946023464203,0.028362357616424562,19
KOSPI,wholesale_retail,valid,current_ratio,1,0.23347081243991852,0.23347081243991852,20
KOSPI,wholesale_retail,valid,market,6,0.22158820927143097,-0.22158820927143097,21
KOSPI,wholesale_retail,valid,cashflow_coverage_ratio,7,0.2164853193930217,-0.06115597699369703,22
KOSPI,wholesale_retail,valid,pretax_roe,4,0.2154526598751545,-0.13854188099503517,23
KOSPI,wholesale_retail,valid,ocf_to_sales,2,0.17782456427812576,-0.17782456427812576,24
KOSPI,wholesale_retail,valid,operating_roa,4,0.15720609948039055,-0.15720609948039055,25
KOSPI,wholesale_retail,valid,spec_spread,1,0.13505226373672485,-0.13505226373672485,26
