review_priority,error_type,error_type_ko,review_category,market,stock_code,corp_name,fiscal_year,eval_year,industry_macro_category,firm_size_group,actual_label_name,predicted_label_name,prob_speculative,threshold,probability_gap_from_threshold,top_shap_features,risk_increasing_features,risk_decreasing_features,model_misread_hypothesis_ko,recommended_next_action_ko
중,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·상환능력 복합 경고 과대반응,KOSDAQ,027050,(주)코리아나화장품,2023,2024,manufacturing,small_and_medium,투자적격,투기등급,0.5191398270374129,0.315,0.2041398270374129,"이자보상배율(위험↑, SHAP=+0.552, 값=2.654, 산업백분위=35p); 매출총이익(위험↑, SHAP=+0.544, 값=33,598,712, 산업백분위=47p); 총부채회전율(위험↓, SHAP=-0.417, 값=3.224, 산업백분위=80p); 기업규모 그룹(위험↑, SHAP=+0.354, 값=small_and_medium, 산업백분위=-); 자기자본비율(위험↓, SHAP=-0.312, 값=0.7628, 산업백분위=85p)","이자보상배율(위험↑, SHAP=+0.552, 값=2.654, 산업백분위=35p); 매출총이익(위험↑, SHAP=+0.544, 값=33,598,712, 산업백분위=47p); 기업규모 그룹(위험↑, SHAP=+0.354, 값=small_and_medium, 산업백분위=-); 자산총계(위험↑, SHAP=+0.255, 값=112,490,646, 산업백분위=30p); 현금흐름 커버리지(위험↑, SHAP=+0.233, 값=4.618, 산업백분위=40p)","총부채회전율(위험↓, SHAP=-0.417, 값=3.224, 산업백분위=80p); 자기자본비율(위험↓, SHAP=-0.312, 값=0.7628, 산업백분위=85p); 순이익률(위험↓, SHAP=-0.214, 값=0.0205, 산업백분위=44p)",수익성 악화와 이자보상·상환능력 경고가 동시에 나타나 모델 확률을 크게 끌어올렸지만 실제 등급은 유지된 사례입니다.,"이 조합이 실제 등급 하락으로 이어지는 조건을 외부근거, 지속기간, 산업 내 위치와 함께 재점검합니다."
중,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·현금흐름 경고 과대반응,KOSDAQ,314140,(주)알피바이오,2023,2024,manufacturing,small_and_medium,투자적격,투기등급,0.5173260531970414,0.315,0.2023260531970414,"이자보상배율(위험↓, SHAP=-0.652, 값=1,000,000, 산업백분위=93p); 상장연도(위험↑, SHAP=+0.546, 값=2,022.00, 산업백분위=99p); 매출총이익(위험↑, SHAP=+0.270, 값=0.0000, 산업백분위=9p); 자산총계(위험↑, SHAP=+0.268, 값=0.0000, 산업백분위=7p); 자본잠식률(위험↑, SHAP=+0.246, 값=-, 산업백분위=-)","상장연도(위험↑, SHAP=+0.546, 값=2,022.00, 산업백분위=99p); 매출총이익(위험↑, SHAP=+0.270, 값=0.0000, 산업백분위=9p); 자산총계(위험↑, SHAP=+0.268, 값=0.0000, 산업백분위=7p); 자본잠식률(위험↑, SHAP=+0.246, 값=-, 산업백분위=-); 기업규모 그룹(위험↑, SHAP=+0.244, 값=small_and_medium, 산업백분위=-)","이자보상배율(위험↓, SHAP=-0.652, 값=1,000,000, 산업백분위=93p); 현금흐름 커버리지(위험↓, SHAP=-0.173, 값=1,000,000, 산업백분위=93p)",수익성 또는 현금흐름 지표 악화가 모델 위험 판단을 키웠지만 실제 라벨은 안정적이었던 사례입니다.,일시적 부진인지 구조적 악화인지 구분하는 추세 변수와 산업 내 비교 지표를 보강합니다.
중,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·현금흐름 경고 과대반응,KOSDAQ,352090,(주)스톰테크,2023,2024,manufacturing,small_and_medium,투자적격,투기등급,0.5173260531970414,0.315,0.2023260531970414,"이자보상배율(위험↓, SHAP=-0.652, 값=1,000,000, 산업백분위=93p); 상장연도(위험↑, SHAP=+0.546, 값=2,023.00, 산업백분위=100p); 매출총이익(위험↑, SHAP=+0.270, 값=0.0000, 산업백분위=9p); 자산총계(위험↑, SHAP=+0.268, 값=0.0000, 산업백분위=7p); 자본잠식률(위험↑, SHAP=+0.246, 값=-, 산업백분위=-)","상장연도(위험↑, SHAP=+0.546, 값=2,023.00, 산업백분위=100p); 매출총이익(위험↑, SHAP=+0.270, 값=0.0000, 산업백분위=9p); 자산총계(위험↑, SHAP=+0.268, 값=0.0000, 산업백분위=7p); 자본잠식률(위험↑, SHAP=+0.246, 값=-, 산업백분위=-); 기업규모 그룹(위험↑, SHAP=+0.244, 값=small_and_medium, 산업백분위=-)","이자보상배율(위험↓, SHAP=-0.652, 값=1,000,000, 산업백분위=93p); 현금흐름 커버리지(위험↓, SHAP=-0.173, 값=1,000,000, 산업백분위=93p)",수익성 또는 현금흐름 지표 악화가 모델 위험 판단을 키웠지만 실제 라벨은 안정적이었던 사례입니다.,일시적 부진인지 구조적 악화인지 구분하는 추세 변수와 산업 내 비교 지표를 보강합니다.
중,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·현금흐름 경고 과대반응,KOSDAQ,382480,(주)지아이텍,2023,2024,manufacturing,small_and_medium,투자적격,투기등급,0.5173260531970414,0.315,0.2023260531970414,"이자보상배율(위험↓, SHAP=-0.652, 값=1,000,000, 산업백분위=93p); 상장연도(위험↑, SHAP=+0.546, 값=2,021.00, 산업백분위=98p); 매출총이익(위험↑, SHAP=+0.270, 값=0.0000, 산업백분위=9p); 자산총계(위험↑, SHAP=+0.268, 값=0.0000, 산업백분위=7p); 자본잠식률(위험↑, SHAP=+0.246, 값=-, 산업백분위=-)","상장연도(위험↑, SHAP=+0.546, 값=2,021.00, 산업백분위=98p); 매출총이익(위험↑, SHAP=+0.270, 값=0.0000, 산업백분위=9p); 자산총계(위험↑, SHAP=+0.268, 값=0.0000, 산업백분위=7p); 자본잠식률(위험↑, SHAP=+0.246, 값=-, 산업백분위=-); 기업규모 그룹(위험↑, SHAP=+0.244, 값=small_and_medium, 산업백분위=-)","이자보상배율(위험↓, SHAP=-0.652, 값=1,000,000, 산업백분위=93p); 현금흐름 커버리지(위험↓, SHAP=-0.173, 값=1,000,000, 산업백분위=93p)",수익성 또는 현금흐름 지표 악화가 모델 위험 판단을 키웠지만 실제 라벨은 안정적이었던 사례입니다.,일시적 부진인지 구조적 악화인지 구분하는 추세 변수와 산업 내 비교 지표를 보강합니다.
중,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·현금흐름 경고 과대반응,KOSDAQ,419080,엔젯(주),2023,2024,manufacturing,small_and_medium,투자적격,투기등급,0.5173260531970414,0.315,0.2023260531970414,"이자보상배율(위험↓, SHAP=-0.652, 값=1,000,000, 산업백분위=93p); 상장연도(위험↑, SHAP=+0.546, 값=2,022.00, 산업백분위=99p); 매출총이익(위험↑, SHAP=+0.270, 값=0.0000, 산업백분위=9p); 자산총계(위험↑, SHAP=+0.268, 값=0.0000, 산업백분위=7p); 자본잠식률(위험↑, SHAP=+0.246, 값=-, 산업백분위=-)","상장연도(위험↑, SHAP=+0.546, 값=2,022.00, 산업백분위=99p); 매출총이익(위험↑, SHAP=+0.270, 값=0.0000, 산업백분위=9p); 자산총계(위험↑, SHAP=+0.268, 값=0.0000, 산업백분위=7p); 자본잠식률(위험↑, SHAP=+0.246, 값=-, 산업백분위=-); 기업규모 그룹(위험↑, SHAP=+0.244, 값=small_and_medium, 산업백분위=-)","이자보상배율(위험↓, SHAP=-0.652, 값=1,000,000, 산업백분위=93p); 현금흐름 커버리지(위험↓, SHAP=-0.173, 값=1,000,000, 산업백분위=93p)",수익성 또는 현금흐름 지표 악화가 모델 위험 판단을 키웠지만 실제 라벨은 안정적이었던 사례입니다.,일시적 부진인지 구조적 악화인지 구분하는 추세 변수와 산업 내 비교 지표를 보강합니다.
중,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·현금흐름 경고 과대반응,KOSDAQ,448710,코츠테크놀로지(주),2023,2024,manufacturing,small_and_medium,투자적격,투기등급,0.5173260531970414,0.315,0.2023260531970414,"이자보상배율(위험↓, SHAP=-0.652, 값=1,000,000, 산업백분위=93p); 상장연도(위험↑, SHAP=+0.546, 값=2,023.00, 산업백분위=100p); 매출총이익(위험↑, SHAP=+0.270, 값=0.0000, 산업백분위=9p); 자산총계(위험↑, SHAP=+0.268, 값=0.0000, 산업백분위=7p); 자본잠식률(위험↑, SHAP=+0.246, 값=-, 산업백분위=-)","상장연도(위험↑, SHAP=+0.546, 값=2,023.00, 산업백분위=100p); 매출총이익(위험↑, SHAP=+0.270, 값=0.0000, 산업백분위=9p); 자산총계(위험↑, SHAP=+0.268, 값=0.0000, 산업백분위=7p); 자본잠식률(위험↑, SHAP=+0.246, 값=-, 산업백분위=-); 기업규모 그룹(위험↑, SHAP=+0.244, 값=small_and_medium, 산업백분위=-)","이자보상배율(위험↓, SHAP=-0.652, 값=1,000,000, 산업백분위=93p); 현금흐름 커버리지(위험↓, SHAP=-0.173, 값=1,000,000, 산업백분위=93p)",수익성 또는 현금흐름 지표 악화가 모델 위험 판단을 키웠지만 실제 라벨은 안정적이었던 사례입니다.,일시적 부진인지 구조적 악화인지 구분하는 추세 변수와 산업 내 비교 지표를 보강합니다.
중,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·현금흐름 경고 과대반응,KOSDAQ,195940,에이치케이이노엔(주),2023,2024,manufacturing,mid_sized,투자적격,투기등급,0.5169704648938986,0.315,0.2019704648938986,"상장연도(위험↑, SHAP=+0.848, 값=2,021.00, 산업백분위=98p); 이자보상배율(위험↓, SHAP=-0.680, 값=1,000,000, 산업백분위=93p); 매출총이익(위험↑, SHAP=+0.273, 값=0.0000, 산업백분위=9p); 자산총계(위험↑, SHAP=+0.268, 값=0.0000, 산업백분위=7p); 자본잠식률(위험↑, SHAP=+0.239, 값=-, 산업백분위=-)","상장연도(위험↑, SHAP=+0.848, 값=2,021.00, 산업백분위=98p); 매출총이익(위험↑, SHAP=+0.273, 값=0.0000, 산업백분위=9p); 자산총계(위험↑, SHAP=+0.268, 값=0.0000, 산업백분위=7p); 자본잠식률(위험↑, SHAP=+0.239, 값=-, 산업백분위=-); 배당금 지급 여부(위험↑, SHAP=+0.236, 값=0.0000, 산업백분위=22p)","이자보상배율(위험↓, SHAP=-0.680, 값=1,000,000, 산업백분위=93p); 현금흐름 커버리지(위험↓, SHAP=-0.169, 값=1,000,000, 산업백분위=93p); 자기자본비율(위험↓, SHAP=-0.087, 값=-, 산업백분위=-)",수익성 또는 현금흐름 지표 악화가 모델 위험 판단을 키웠지만 실제 라벨은 안정적이었던 사례입니다.,일시적 부진인지 구조적 악화인지 구분하는 추세 변수와 산업 내 비교 지표를 보강합니다.
중,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·현금흐름 경고 과대반응,KOSDAQ,370090,(주)퓨런티어,2023,2024,manufacturing,mid_sized,투자적격,투기등급,0.5169704648938986,0.315,0.2019704648938986,"상장연도(위험↑, SHAP=+0.848, 값=2,022.00, 산업백분위=99p); 이자보상배율(위험↓, SHAP=-0.680, 값=1,000,000, 산업백분위=93p); 매출총이익(위험↑, SHAP=+0.273, 값=0.0000, 산업백분위=9p); 자산총계(위험↑, SHAP=+0.268, 값=0.0000, 산업백분위=7p); 자본잠식률(위험↑, SHAP=+0.239, 값=-, 산업백분위=-)","상장연도(위험↑, SHAP=+0.848, 값=2,022.00, 산업백분위=99p); 매출총이익(위험↑, SHAP=+0.273, 값=0.0000, 산업백분위=9p); 자산총계(위험↑, SHAP=+0.268, 값=0.0000, 산업백분위=7p); 자본잠식률(위험↑, SHAP=+0.239, 값=-, 산업백분위=-); 배당금 지급 여부(위험↑, SHAP=+0.236, 값=0.0000, 산업백분위=22p)","이자보상배율(위험↓, SHAP=-0.680, 값=1,000,000, 산업백분위=93p); 현금흐름 커버리지(위험↓, SHAP=-0.169, 값=1,000,000, 산업백분위=93p); 자기자본비율(위험↓, SHAP=-0.087, 값=-, 산업백분위=-)",수익성 또는 현금흐름 지표 악화가 모델 위험 판단을 키웠지만 실제 라벨은 안정적이었던 사례입니다.,일시적 부진인지 구조적 악화인지 구분하는 추세 변수와 산업 내 비교 지표를 보강합니다.
중,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·현금흐름 경고 과대반응,KOSDAQ,413630,씨피시스템(주),2023,2024,manufacturing,mid_sized,투자적격,투기등급,0.5169704648938986,0.315,0.2019704648938986,"상장연도(위험↑, SHAP=+0.848, 값=2,022.00, 산업백분위=99p); 이자보상배율(위험↓, SHAP=-0.680, 값=1,000,000, 산업백분위=93p); 매출총이익(위험↑, SHAP=+0.273, 값=0.0000, 산업백분위=9p); 자산총계(위험↑, SHAP=+0.268, 값=0.0000, 산업백분위=7p); 자본잠식률(위험↑, SHAP=+0.239, 값=-, 산업백분위=-)","상장연도(위험↑, SHAP=+0.848, 값=2,022.00, 산업백분위=99p); 매출총이익(위험↑, SHAP=+0.273, 값=0.0000, 산업백분위=9p); 자산총계(위험↑, SHAP=+0.268, 값=0.0000, 산업백분위=7p); 자본잠식률(위험↑, SHAP=+0.239, 값=-, 산업백분위=-); 배당금 지급 여부(위험↑, SHAP=+0.236, 값=0.0000, 산업백분위=22p)","이자보상배율(위험↓, SHAP=-0.680, 값=1,000,000, 산업백분위=93p); 현금흐름 커버리지(위험↓, SHAP=-0.169, 값=1,000,000, 산업백분위=93p); 자기자본비율(위험↓, SHAP=-0.087, 값=-, 산업백분위=-)",수익성 또는 현금흐름 지표 악화가 모델 위험 판단을 키웠지만 실제 라벨은 안정적이었던 사례입니다.,일시적 부진인지 구조적 악화인지 구분하는 추세 변수와 산업 내 비교 지표를 보강합니다.
중,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·현금흐름 경고 과대반응,KOSDAQ,318160,(주)셀바이오휴먼텍,2023,2024,manufacturing,small_and_medium,투자적격,투기등급,0.5003822994966263,0.315,0.1853822994966262,"자기자본비율(위험↓, SHAP=-0.469, 값=0.8377, 산업백분위=94p); 순이익률(위험↑, SHAP=+0.412, 값=-0.0680, 산업백분위=13p); 매출총이익(위험↑, SHAP=+0.388, 값=7,728,577, 산업백분위=24p); OCF/매출액(위험↓, SHAP=-0.314, 값=0.0644, 산업백분위=53p); 자산총계(위험↑, SHAP=+0.314, 값=53,196,406, 산업백분위=16p)","순이익률(위험↑, SHAP=+0.412, 값=-0.0680, 산업백분위=13p); 매출총이익(위험↑, SHAP=+0.388, 값=7,728,577, 산업백분위=24p); 자산총계(위험↑, SHAP=+0.314, 값=53,196,406, 산업백분위=16p); 현금흐름 커버리지(위험↑, SHAP=+0.265, 값=3.597, 산업백분위=34p); 감가상각비(위험↑, SHAP=+0.259, 값=1,754,466, 산업백분위=26p)","자기자본비율(위험↓, SHAP=-0.469, 값=0.8377, 산업백분위=94p); OCF/매출액(위험↓, SHAP=-0.314, 값=0.0644, 산업백분위=53p); 총부채회전율(위험↓, SHAP=-0.292, 값=3.165, 산업백분위=79p); 자본잠식률(위험↓, SHAP=-0.253, 값=-7.777, 산업백분위=65p)",수익성 또는 현금흐름 지표 악화가 모델 위험 판단을 키웠지만 실제 라벨은 안정적이었던 사례입니다.,일시적 부진인지 구조적 악화인지 구분하는 추세 변수와 산업 내 비교 지표를 보강합니다.
중,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,규모/상장맥락 과민반응,KOSPI,006390,한일현대시멘트(주),2023,2024,manufacturing,mid_sized,투자적격,투기등급,0.4960885042956807,0.315,0.1810885042956806,"상장연도(위험↑, SHAP=+1.007, 값=1,975.00, 산업백분위=4p); 이자보상배율(위험↓, SHAP=-0.710, 값=1,000,000, 산업백분위=93p); 자산총계(위험↑, SHAP=+0.279, 값=0.0000, 산업백분위=7p); 매출총이익(위험↑, SHAP=+0.272, 값=0.0000, 산업백분위=9p); 자본잠식률(위험↑, SHAP=+0.271, 값=-, 산업백분위=-)","상장연도(위험↑, SHAP=+1.007, 값=1,975.00, 산업백분위=4p); 자산총계(위험↑, SHAP=+0.279, 값=0.0000, 산업백분위=7p); 매출총이익(위험↑, SHAP=+0.272, 값=0.0000, 산업백분위=9p); 자본잠식률(위험↑, SHAP=+0.271, 값=-, 산업백분위=-); 배당금 지급 여부(위험↑, SHAP=+0.254, 값=0.0000, 산업백분위=22p)","이자보상배율(위험↓, SHAP=-0.710, 값=1,000,000, 산업백분위=93p); 현금흐름 커버리지(위험↓, SHAP=-0.197, 값=1,000,000, 산업백분위=93p); 기업규모 그룹(위험↓, SHAP=-0.190, 값=mid_sized, 산업백분위=-); 시장구분(위험↓, SHAP=-0.141, 값=-, 산업백분위=-)","절대금액, 기업규모, 상장연차 같은 맥락 변수가 위험 신호처럼 작동했지만 실제 등급은 투자적격으로 유지된 사례입니다.","절대금액을 단독으로 늘리기보다 산업 내 위치, 규모조정 비율, 외부근거 확인을 함께 쓰는 방향이 적절합니다."
중,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·상환능력 복합 경고 과대반응,KOSDAQ,065370,(주)위세아이텍,2023,2024,it_services,small_and_medium,투자적격,투기등급,0.4945913455800306,0.315,0.1795913455800306,"산업 대분류(위험↓, SHAP=-0.630, 값=it_services, 산업백분위=-); 순이익률(위험↑, SHAP=+0.539, 값=-0.1192, 산업백분위=10p); 이자보상배율(위험↑, SHAP=+0.442, 값=-5.340, 산업백분위=6p); 무형자산 비중(위험↓, SHAP=-0.421, 값=0.0671, 산업백분위=77p); 배당금 지급 여부(위험↓, SHAP=-0.401, 값=1.000, 산업백분위=69p)","순이익률(위험↑, SHAP=+0.539, 값=-0.1192, 산업백분위=10p); 이자보상배율(위험↑, SHAP=+0.442, 값=-5.340, 산업백분위=6p); 매출총이익(위험↑, SHAP=+0.360, 값=4,211,057, 산업백분위=15p); 자산총계(위험↑, SHAP=+0.326, 값=50,468,696, 산업백분위=15p); 상장연도(위험↑, SHAP=+0.285, 값=2,020.00, 산업백분위=95p)","산업 대분류(위험↓, SHAP=-0.630, 값=it_services, 산업백분위=-); 무형자산 비중(위험↓, SHAP=-0.421, 값=0.0671, 산업백분위=77p); 배당금 지급 여부(위험↓, SHAP=-0.401, 값=1.000, 산업백분위=69p); 자본잠식률(위험↓, SHAP=-0.255, 값=-7.838, 산업백분위=69p)",수익성 악화와 이자보상·상환능력 경고가 동시에 나타나 모델 확률을 크게 끌어올렸지만 실제 등급은 유지된 사례입니다.,"이 조합이 실제 등급 하락으로 이어지는 조건을 외부근거, 지속기간, 산업 내 위치와 함께 재점검합니다."
중,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·현금흐름 경고 과대반응,KOSDAQ,054540,삼영엠텍(주),2023,2024,manufacturing,small_and_medium,투자적격,투기등급,0.4912679089891913,0.315,0.1762679089891913,"매출총이익(위험↑, SHAP=+0.850, 값=15,842,891, 산업백분위=34p); 순이익률(위험↓, SHAP=-0.485, 값=0.0649, 산업백분위=74p); 순이익률 변화(위험↑, SHAP=+0.459, 값=0.1611, 산업백분위=95p); 기업규모 그룹(위험↑, SHAP=+0.391, 값=small_and_medium, 산업백분위=-); 배당금 지급 여부(위험↓, SHAP=-0.282, 값=1.000, 산업백분위=72p)","매출총이익(위험↑, SHAP=+0.850, 값=15,842,891, 산업백분위=34p); 순이익률 변화(위험↑, SHAP=+0.459, 값=0.1611, 산업백분위=95p); 기업규모 그룹(위험↑, SHAP=+0.391, 값=small_and_medium, 산업백분위=-); 감가상각비(위험↑, SHAP=+0.264, 값=1,329,976, 산업백분위=22p); 자산총계(위험↑, SHAP=+0.219, 값=111,581,334, 산업백분위=30p)","순이익률(위험↓, SHAP=-0.485, 값=0.0649, 산업백분위=74p); 배당금 지급 여부(위험↓, SHAP=-0.282, 값=1.000, 산업백분위=72p); 총자산영업이익률(위험↓, SHAP=-0.250, 값=0.0537, 산업백분위=64p); 자기자본비율(위험↓, SHAP=-0.179, 값=0.6127, 산업백분위=64p)",수익성 또는 현금흐름 지표 악화가 모델 위험 판단을 키웠지만 실제 라벨은 안정적이었던 사례입니다.,일시적 부진인지 구조적 악화인지 구분하는 추세 변수와 산업 내 비교 지표를 보강합니다.
중,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,규모/상장맥락 과민반응,KOSPI,378850,(주)화승알앤에이,2023,2024,manufacturing,mid_sized,투자적격,투기등급,0.4878414573619524,0.315,0.1728414573619524,"자기자본비율(위험↑, SHAP=+0.620, 값=0.2612, 산업백분위=7p); 상장연도(위험↑, SHAP=+0.476, 값=2,021.00, 산업백분위=98p); 매출총이익(위험↓, SHAP=-0.393, 값=124,826,253, 산업백분위=71p); 이자보상배율(위험↑, SHAP=+0.337, 값=2.870, 산업백분위=36p); 배당금 지급 여부(위험↓, SHAP=-0.310, 값=1.000, 산업백분위=72p)","자기자본비율(위험↑, SHAP=+0.620, 값=0.2612, 산업백분위=7p); 상장연도(위험↑, SHAP=+0.476, 값=2,021.00, 산업백분위=98p); 이자보상배율(위험↑, SHAP=+0.337, 값=2.870, 산업백분위=36p); 세전계속사업이익 기준 ROE(위험↑, SHAP=+0.237, 값=0.2814, 산업백분위=97p); 단기차입금 비중(위험↑, SHAP=+0.195, 값=0.7551, 산업백분위=66p)","매출총이익(위험↓, SHAP=-0.393, 값=124,826,253, 산업백분위=71p); 배당금 지급 여부(위험↓, SHAP=-0.310, 값=1.000, 산업백분위=72p); 시장구분(위험↓, SHAP=-0.237, 값=-, 산업백분위=-); 자산총계(위험↓, SHAP=-0.218, 값=430,773,740, 산업백분위=61p)","절대금액, 기업규모, 상장연차 같은 맥락 변수가 위험 신호처럼 작동했지만 실제 등급은 투자적격으로 유지된 사례입니다.","절대금액을 단독으로 늘리기보다 산업 내 위치, 규모조정 비율, 외부근거 확인을 함께 쓰는 방향이 적절합니다."
중,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,규모/상장맥락 보조 신호 과민반응,KOSDAQ,131090,(주)시큐브,2023,2024,it_services,small_and_medium,투자적격,투기등급,0.4808645838322964,0.315,0.1658645838322964,"총자산증가율(위험↑, SHAP=+0.757, 값=-1.000, 산업백분위=1p); 이자보상배율(위험↓, SHAP=-0.593, 값=1,000,000, 산업백분위=93p); 상장연도(위험↓, SHAP=-0.486, 값=2,011.00, 산업백분위=66p); 기업규모 그룹(위험↑, SHAP=+0.396, 값=small_and_medium, 산업백분위=-); 자산총계(위험↑, SHAP=+0.298, 값=0.0000, 산업백분위=6p)","총자산증가율(위험↑, SHAP=+0.757, 값=-1.000, 산업백분위=1p); 기업규모 그룹(위험↑, SHAP=+0.396, 값=small_and_medium, 산업백분위=-); 자산총계(위험↑, SHAP=+0.298, 값=0.0000, 산업백분위=6p); 자본잠식률(위험↑, SHAP=+0.283, 값=-, 산업백분위=-); 매출총이익(위험↑, SHAP=+0.255, 값=0.0000, 산업백분위=7p)","이자보상배율(위험↓, SHAP=-0.593, 값=1,000,000, 산업백분위=93p); 상장연도(위험↓, SHAP=-0.486, 값=2,011.00, 산업백분위=66p); 산업 대분류(위험↓, SHAP=-0.280, 값=it_services, 산업백분위=-); 현금흐름 커버리지(위험↓, SHAP=-0.155, 값=1,000,000, 산업백분위=93p)",핵심 위험 요인은 다른 재무지표였지만 절대금액·규모·상장연차가 보조적으로 위험 판단을 키운 사례입니다.,"보조 맥락 변수가 FP를 키우는지 세그먼트별로 확인하고, 필요하면 committee_view에서 근거 강도를 낮춰 해석합니다."
중,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,부채·상환능력 경고 과대반응,KOSDAQ,109740,(주)디에스케이,2023,2024,manufacturing,small_and_medium,투자적격,투기등급,0.46834606652304,0.315,0.15334606652304,"순이익률 변화(위험↑, SHAP=+1.030, 값=0.2494, 산업백분위=96p); 이자보상배율(위험↑, SHAP=+0.491, 값=-9.085, 산업백분위=4p); 순이익률(위험↓, SHAP=-0.468, 값=0.0500, 산업백분위=66p); 매출총이익(위험↑, SHAP=+0.419, 값=3,532,845, 산업백분위=19p); 총부채회전율(위험↓, SHAP=-0.389, 값=3.351, 산업백분위=82p)","순이익률 변화(위험↑, SHAP=+1.030, 값=0.2494, 산업백분위=96p); 이자보상배율(위험↑, SHAP=+0.491, 값=-9.085, 산업백분위=4p); 매출총이익(위험↑, SHAP=+0.419, 값=3,532,845, 산업백분위=19p); 기업규모 그룹(위험↑, SHAP=+0.297, 값=small_and_medium, 산업백분위=-); 배당금 지급 여부(위험↑, SHAP=+0.255, 값=0.0000, 산업백분위=22p)","순이익률(위험↓, SHAP=-0.468, 값=0.0500, 산업백분위=66p); 총부채회전율(위험↓, SHAP=-0.389, 값=3.351, 산업백분위=82p); 자기자본비율(위험↓, SHAP=-0.352, 값=0.8751, 산업백분위=96p); 자본잠식률(위험↓, SHAP=-0.210, 값=-10.066, 산업백분위=57p)",부채·상환능력 지표가 경고를 냈지만 실제 신용등급 하락으로 이어지지 않은 사례입니다.,단기 경고와 지속 악화를 구분하도록 2년 이상 지속 여부나 현금흐름 보완 지표를 추가 점검합니다.
중,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·상환능력 복합 경고 과대반응,KOSPI,025750,(주)한솔홈데코,2024,2025,manufacturing,mid_sized,투자적격,투기등급,0.4649353993925872,0.315,0.1499353993925872,"자본잠식률(위험↑, SHAP=+0.474, 값=-0.4786, 산업백분위=96p); 순이익률(위험↑, SHAP=+0.380, 값=-0.0517, 산업백분위=15p); 매출총이익(위험↓, SHAP=-0.360, 값=55,116,104, 산업백분위=57p); 이자보상배율(위험↑, SHAP=+0.343, 값=2.098, 산업백분위=30p); 배당금 지급 여부(위험↑, SHAP=+0.266, 값=0.0000, 산업백분위=22p)","자본잠식률(위험↑, SHAP=+0.474, 값=-0.4786, 산업백분위=96p); 순이익률(위험↑, SHAP=+0.380, 값=-0.0517, 산업백분위=15p); 이자보상배율(위험↑, SHAP=+0.343, 값=2.098, 산업백분위=30p); 배당금 지급 여부(위험↑, SHAP=+0.266, 값=0.0000, 산업백분위=22p); 감가상각비(위험↑, SHAP=+0.243, 값=8,971,366, 산업백분위=55p)","매출총이익(위험↓, SHAP=-0.360, 값=55,116,104, 산업백분위=57p); 자산총계(위험↓, SHAP=-0.228, 값=290,379,147, 산업백분위=52p); 시장구분(위험↓, SHAP=-0.219, 값=-, 산업백분위=-)",수익성 악화와 이자보상·상환능력 경고가 동시에 나타나 모델 확률을 크게 끌어올렸지만 실제 등급은 유지된 사례입니다.,"이 조합이 실제 등급 하락으로 이어지는 조건을 외부근거, 지속기간, 산업 내 위치와 함께 재점검합니다."
