market,stock_code,corp_name,fiscal_year,eval_year,split,is_speculative,credit_rating,rating_boundary_group,prob_speculative,threshold,stage1_risk,financial_support_count,financial_blocker_count,financial_blocker_count_extended,current_ratio,cash_ratio,equity_ratio,debt_ratio,total_borrowings_ratio,capital_impairment_ratio,interest_coverage_ratio,net_margin,ocf_to_sales,ocf_to_total_liabilities,ocf_to_total_borrowings,cashflow_coverage_ratio,short_term_borrowings_share,dividend_payer,is_2y_consecutive_operating_loss,is_2y_consecutive_ocf_deficit,icr_under_1,candidate__dashboard_composite_filter,candidate__financial_resilience_v1_support8_block0,candidate__financial_resilience_strict_support9_block0,candidate__financial_resilience_lax_support7_block0,candidate__financial_resilience_v1_support8_block0_prob_lt_0_85,candidate__financial_resilience_v1_support8_block0_prob_lt_0_90,candidate__extended_blocker_support8_block0,candidate__liquidity_capital_profit_core,candidate__liquidity_capital_profit_core_prob_lt_0_85,candidate__liquidity_capital_profit_core_prob_lt_0_80,candidate__liquidity_capital_profit_core_plus_support8,candidate__liquidity_capital_profit_core_plus_support8_prob_lt_0_85,candidate__liquidity_capital_profit_core_plus_ocf_not_deep_negative,candidate__cashflow_quality_core,candidate__low_borrowing_buffer,candidate__dividend_balance_sheet_buffer,candidate__dashboard_or_financial_resilience_v1
KOSDAQ,419080,엔젯(주),2023,2024,test,0,BBB,near_investment_BBB_plus_to_BBB_minus,0.5173260531970414,0.315,True,4,0,0,,,,,,,1000000.0,,,,,1000000.0,,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,419530,(주)에스에이엠지엔터테인먼트,2023,2024,test,1,BB,near_speculative_BB_plus_to_BB_minus,0.8670817964647474,0.315,True,7,4,4,2.857206,0.239471,0.470283,1.12638,0.209601,-9.963078,-5.700478,-0.179801,-0.124751,-0.223718,-0.565395,-7.182343,0.206782,0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,430690,(주)한싹,2023,2024,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.0786321195100307,0.315,False,12,1,1,2.826459,0.337935,0.78126,0.279984,0.04397,-12.046378,76.536502,0.134106,0.035965,0.087097,0.433287,25.234385,1.0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,439090,(주)마녀공장,2023,2024,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.054115839231861,0.315,False,12,0,0,11.932966,5.470688,0.920149,0.086781,0.0,-58.252521,545.218472,0.110778,0.089901,1.120883,,324.466985,,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,448710,코츠테크놀로지(주),2023,2024,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.5173260531970414,0.315,True,4,0,0,,,,,,,1000000.0,,,,,1000000.0,,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,450520,(주)인스웨이브,2023,2024,test,0,BBB,near_investment_BBB_plus_to_BBB_minus,0.1308363787866448,0.315,False,12,1,1,4.834233,1.360897,0.806582,0.2398,0.078923,-17.765391,12.8328,0.144773,0.113611,0.335879,0.823148,9.17468,1.0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,452160,(주)제이엔비,2023,2024,test,1,BB,near_speculative_BB_plus_to_BB_minus,0.5321364176070079,0.315,True,12,1,1,1.293421,0.22148,0.578257,0.729335,0.285459,-35.383928,3.859734,-0.166054,0.270339,0.164137,0.2425,4.85761,0.269462,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,452280,한선엔지니어링(주),2023,2024,test,1,B,deep_speculative_B_plus_or_lower,0.5169704648938986,0.315,True,4,0,0,,,,,,,1000000.0,,,,,1000000.0,,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSDAQ,456700,(주)길교이앤씨,2023,2024,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.4391520077164831,0.315,True,4,0,0,,,,,,,1000000.0,,,,,1000000.0,,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000020,동화약품(주),2023,2024,test,0,A+,upper_investment_A_or_above,0.0038056773513427,0.315,False,13,0,0,2.239625,0.681377,0.720489,0.387946,0.054512,-13.573396,60.95867,0.078195,0.08077,0.184697,0.947039,94.693705,0.476334,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000070,(주)삼양홀딩스,2023,2024,test,0,AA-,upper_investment_A_or_above,0.0160003456753705,0.315,False,13,0,0,1.388606,0.181161,0.544427,0.836794,0.222104,-62.067942,2.000145,0.070702,0.095244,0.130683,0.268052,6.452052,0.33941,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000070,(주)삼양홀딩스,2024,2025,test,0,AA-,upper_investment_A_or_above,0.0047335237951106,0.315,False,13,0,0,1.887179,0.304231,0.566692,0.764627,0.24049,-66.613379,2.063471,0.025186,0.072862,0.112936,0.203485,4.188737,0.205122,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000080,하이트진로(주),2023,2024,test,0,A+,upper_investment_A_or_above,0.0285060835852638,0.315,False,10,0,1,0.651971,0.166395,0.332269,2.009607,0.23216,-2.025347,2.452361,0.014091,0.065241,0.073321,0.210883,3.253838,0.564297,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000080,하이트진로(주),2024,2025,test,0,A+,upper_investment_A_or_above,0.0359590420326489,0.315,False,10,0,1,0.618881,0.156768,0.334006,1.993955,0.235763,-2.116497,3.822196,0.036833,0.113353,0.128543,0.363114,5.410341,0.583134,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000120,씨제이대한통운(주),2023,2024,test,0,AA-,upper_investment_A_or_above,0.0002203596568708,0.315,False,11,0,0,0.948905,0.110642,0.432066,1.314461,0.162881,-34.446566,3.136019,0.020639,0.071092,0.157419,0.548887,5.463144,0.240109,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000120,씨제이대한통운(주),2024,2025,test,0,AA-,upper_investment_A_or_above,0.001146465555944,0.315,False,11,0,0,0.928751,0.092492,0.433668,1.305911,0.168313,-36.046608,3.305018,0.022145,0.05003,0.109854,0.369632,3.77549,0.399772,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000140,하이트진로홀딩스(주),2023,2024,test,0,A,upper_investment_A_or_above,0.0180997356330464,0.315,False,9,0,1,0.504958,0.12821,0.27769,2.60114,0.331599,-8.334879,1.735948,0.007306,0.054252,0.047311,0.103057,1.709909,0.651654,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000140,하이트진로홀딩스(주),2024,2025,test,0,A,upper_investment_A_or_above,0.0339105046070776,0.315,False,9,0,1,0.49043,0.124833,0.283122,2.532044,0.327764,-8.751122,2.657061,0.035114,0.106046,0.093785,0.205125,3.28411,0.610727,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000150,(주)두산,2023,2024,test,0,BBB,near_investment_BBB_plus_to_BBB_minus,0.0019844517414022,0.315,False,10,0,0,1.000654,0.309399,0.396182,1.524089,0.164485,-89.568209,3.079352,0.014222,0.099775,0.111751,0.410231,4.092279,0.369132,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000150,(주)두산,2024,2025,test,0,BBB,near_investment_BBB_plus_to_BBB_minus,0.0026985043277293,0.315,False,10,0,0,1.080595,0.335995,0.394435,1.535271,0.248283,-95.08594,2.041713,0.016667,0.016976,0.016864,0.041132,0.626147,0.411697,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000210,디엘(주),2023,2024,test,0,A+,upper_investment_A_or_above,0.0024635518349192,0.315,False,7,1,1,0.902259,0.283099,0.374056,1.673393,0.382675,-31.682585,0.525027,-0.02411,0.064776,0.042846,0.070083,1.132428,0.20922,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000210,디엘(주),2024,2025,test,0,A-,upper_investment_A_or_above,0.0016715796910366,0.315,False,10,0,0,1.08973,0.332205,0.381809,1.619114,0.418472,-33.504296,1.341122,0.016889,0.099211,0.071892,0.106203,1.81118,0.183389,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000270,기아(주),2024,2025,test,0,AAA,upper_investment_A_or_above,0.000356930213148,0.315,False,13,0,0,1.549352,0.502887,0.602014,0.661092,0.025836,-25.101933,124.812926,0.090974,0.116934,0.340354,5.242948,123.800294,0.092162,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000490,(주)대동,2024,2025,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.0207294081620952,0.315,False,6,1,1,1.029724,0.056728,0.281913,2.547194,0.295091,-22.447616,0.249495,-0.031884,0.180472,0.166822,0.405951,3.453467,0.788782,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000500,가온전선(주),2024,2025,test,0,A,upper_investment_A_or_above,0.0415246684028165,0.315,False,11,0,0,1.263286,0.122968,0.435048,1.298596,0.161733,-8.204455,5.203104,0.014681,0.022736,0.066648,0.23281,4.539118,0.84947,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000640,동아쏘시오홀딩스(주),2023,2024,test,0,A,upper_investment_A_or_above,0.0027325700580789,0.315,False,12,0,1,0.657949,0.190575,0.524912,0.90508,0.279066,-31.361738,3.380053,0.049349,0.140192,0.17068,0.290569,6.977046,0.630033,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000640,동아쏘시오홀딩스(주),2024,2025,test,0,A,upper_investment_A_or_above,0.005166507289554,0.315,False,12,0,1,0.63868,0.166919,0.523982,0.908462,0.251706,-32.515579,2.802455,0.043183,0.062251,0.085868,0.16239,2.833188,0.696033,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000660,에스케이하이닉스(주),2023,2024,test,0,AA,upper_investment_A_or_above,0.0198835835879655,0.315,False,10,2,2,1.450323,0.361167,0.533277,0.875199,0.237104,-13.627896,-5.264902,-0.278875,0.130569,0.091363,0.179842,2.913757,0.17427,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000660,에스케이하이닉스(주),2024,2025,test,0,AA,upper_investment_A_or_above,0.0054878590152183,0.315,False,13,0,0,1.693496,0.448825,0.616708,0.621512,0.156277,-19.208512,17.444721,0.299079,0.450137,0.64859,1.590755,22.149139,0.068523,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000680,(주)엘에스네트웍스,2023,2024,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.0667105389778327,0.315,False,9,1,3,0.477511,0.032097,0.430797,1.321279,0.035663,-0.431159,0.556457,0.028198,0.039916,0.020335,0.324549,0.725778,0.348911,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000680,(주)엘에스네트웍스,2024,2025,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.1009830111860329,0.315,False,5,2,4,0.863464,0.018803,0.096946,9.314969,0.540886,-1.36197,1.004605,-0.016491,-0.401889,-0.089633,-0.14965,-30.475432,0.909529,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000700,(주)유수홀딩스,2023,2024,test,0,BBB-,near_investment_BBB_plus_to_BBB_minus,0.005960639074042,0.315,False,13,0,0,5.661303,4.344471,0.867617,0.152582,3.9e-05,-5.856128,23.313848,0.068067,0.088327,0.44324,1518.119185,33.505144,0.0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000720,현대건설(주),2023,2024,test,0,AA-,upper_investment_A_or_above,0.0046815362105129,0.315,False,11,1,1,1.797245,0.406084,0.440891,1.268133,0.085279,-17.602398,12.260466,0.022066,-0.024104,-0.053904,-0.353408,-11.15663,0.122997,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000720,현대건설(주),2024,2025,test,0,AA-,upper_investment_A_or_above,0.0320186779234708,0.315,False,6,2,2,1.438965,0.349867,0.358055,1.792867,0.084164,-16.203769,-12.565592,-0.023453,-0.003636,-0.006853,-0.052268,-1.181549,0.327632,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000860,강남제비스코(주),2023,2024,test,0,BBB-,near_investment_BBB_plus_to_BBB_minus,0.0205765926807235,0.315,False,13,0,0,1.493809,0.38934,0.702147,0.424202,0.086157,-105.476519,4.39961,0.034011,0.102956,0.22401,0.774422,12.489177,0.554234,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000860,강남제비스코(주),2024,2025,test,0,BBB-,near_investment_BBB_plus_to_BBB_minus,0.0143995928960567,0.315,False,13,0,0,1.627891,0.286893,0.726976,0.375562,0.073476,-107.457993,4.654273,0.028179,0.073346,0.178166,0.662037,10.694081,0.590451,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000880,(주)한화,2023,2024,test,0,A+,upper_investment_A_or_above,0.0205596067743542,0.315,False,10,1,1,0.884152,0.188273,0.158287,5.317654,0.075138,-66.814807,2.664219,0.03078,0.071392,0.021487,0.240708,4.190192,0.376251,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,000880,(주)한화,2024,2025,test,0,A-,upper_investment_A_or_above,0.0124204225450611,0.315,False,11,1,1,1.415125,0.150446,0.156968,5.37072,0.154482,-82.450982,2.036903,0.030378,0.123654,0.032385,0.176729,5.800994,0.516877,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001020,페이퍼코리아(주),2023,2024,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.137890469251866,0.315,False,13,0,0,2.064951,0.740826,0.600312,0.665799,0.235131,-2.316655,1.440804,0.04207,0.155745,0.286955,0.487781,2.607722,0.407536,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001040,씨제이(주),2023,2024,test,0,AA-,upper_investment_A_or_above,0.0042987990849701,0.315,False,10,0,0,0.932654,0.233192,0.379055,1.63814,0.237775,-98.933434,2.244243,0.012688,0.121322,0.171165,0.446993,5.521844,0.350803,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001040,씨제이(주),2024,2025,test,0,AA-,upper_investment_A_or_above,0.0052638862025864,0.315,False,10,0,0,0.849237,0.182478,0.373632,1.676432,0.224315,-98.115591,2.64538,0.003464,0.11068,0.162377,0.453416,5.01647,0.462049,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001060,제이더블유중외제약(주),2023,2024,test,0,BBB,near_investment_BBB_plus_to_BBB_minus,0.045562628678552,0.315,False,12,0,0,1.317726,0.055446,0.411511,1.43007,0.15963,-3.344394,7.984895,0.051341,0.116438,0.229604,0.846451,6.938337,0.708647,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001070,대한방직(주),2023,2024,test,1,BB,near_speculative_BB_plus_to_BB_minus,0.5218299695015161,0.315,True,9,2,2,2.181586,0.419806,0.724532,0.380202,0.126191,-23.704957,-1.03773,-0.024573,0.070611,0.211914,0.462598,6.040102,0.676189,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001070,대한방직(주),2024,2025,test,1,BB,near_speculative_BB_plus_to_BB_minus,0.6317322562869718,0.315,True,12,1,1,1.667148,0.434221,0.713802,0.400948,0.115875,-23.969414,1.623028,0.008331,0.039039,0.098523,0.24334,3.507992,0.982997,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001120,(주)엘엑스인터내셔널,2023,2024,test,0,AA-,upper_investment_A_or_above,0.0012979972998265,0.315,False,11,0,0,1.546439,0.436626,0.384593,1.600149,0.236798,-14.86664,3.727534,0.013322,0.03709,0.10941,0.284341,4.633183,0.069114,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001120,(주)엘엑스인터내셔널,2024,2025,test,0,AA-,upper_investment_A_or_above,0.00166003482141,0.315,False,11,0,0,1.347317,0.358529,0.371701,1.690335,0.203188,-16.129059,3.935554,0.016198,0.043501,0.128982,0.398837,5.822643,0.178314,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001250,(주)지에스글로벌,2023,2024,test,0,A,upper_investment_A_or_above,0.0038085669474044,0.315,False,11,0,0,1.257006,0.266373,0.319741,2.127535,0.25321,-1.171175,2.470823,0.006659,0.061771,0.253828,0.68192,7.811858,0.509544,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001250,(주)지에스글로벌,2024,2025,test,0,A,upper_investment_A_or_above,0.0087099777322483,0.315,False,10,0,0,1.40745,0.180042,0.393909,1.538659,0.238672,-1.748389,2.809831,0.013788,-0.005325,-0.024816,-0.063019,-0.781233,0.476137,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001340,피케이씨(주),2023,2024,test,0,BBB,near_investment_BBB_plus_to_BBB_minus,0.0524980742781365,0.315,False,12,0,1,0.474427,0.171133,0.500463,0.998149,0.324838,-8.512885,2.6814,0.033097,0.128538,0.140753,0.21645,4.537354,0.695436,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001390,케이지케미칼(주),2023,2024,test,1,BB,near_speculative_BB_plus_to_BB_minus,0.05702918296024,0.315,False,12,0,0,1.350839,0.121365,0.465112,1.150019,0.198328,-50.123292,5.449586,0.03926,0.031656,0.067622,0.182377,3.481974,0.341119,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001430,(주)세아베스틸지주,2023,2024,test,0,A+,upper_investment_A_or_above,0.0016680801354787,0.315,False,12,0,0,2.221065,0.129808,0.556331,0.79749,0.201158,-8.297544,5.967785,0.030854,0.056268,0.141298,0.311644,6.971413,0.166584,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001430,(주)세아베스틸지주,2024,2025,test,0,A+,upper_investment_A_or_above,0.0041209918906706,0.315,False,13,0,0,1.506006,0.231751,0.530858,0.883742,0.165445,-8.262694,1.521027,0.005576,0.087459,0.177138,0.502298,9.242782,0.224405,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001440,대한전선(주),2024,2025,test,0,A,upper_investment_A_or_above,0.0085380773036527,0.315,False,13,0,0,1.929901,0.36242,0.566125,0.766395,0.133283,-7.024318,3.745602,0.022541,0.002051,0.005888,0.019168,0.219578,0.4038,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001560,제일연마공업(주),2024,2025,test,0,A+,upper_investment_A_or_above,0.0037069784451509,0.315,False,13,0,0,4.922616,1.234155,0.8548,0.169864,0.000118,-18.847116,5956.379917,0.073278,0.082942,0.403355,497.596751,7038.469979,0.0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001570,(주)금양,2023,2024,test,1,BB+,near_speculative_BB_plus_to_BB_minus,0.8296223152239623,0.315,True,5,2,3,0.297943,0.137136,0.350457,1.853415,0.431112,-7.493888,-1.680692,-0.397,0.098208,0.032676,0.049232,1.71778,0.877566,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001620,케이비아이동국실업(주),2023,2024,test,1,BB,near_speculative_BB_plus_to_BB_minus,0.5665521528940564,0.315,True,7,1,1,0.814183,0.062044,0.315077,2.173827,0.243361,-2.523181,0.449961,0.012433,0.088592,0.134996,0.379937,5.749254,0.681564,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001630,(주)종근당홀딩스,2023,2024,test,0,A+,upper_investment_A_or_above,0.0289179676561042,0.315,False,9,1,1,0.807217,0.086923,0.565579,0.7681,0.227104,-64.749104,0.86748,0.04612,0.042223,0.058728,0.11234,1.894949,0.781916,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001630,(주)종근당홀딩스,2024,2025,test,0,A+,upper_investment_A_or_above,0.0282221730380978,0.315,False,11,0,0,0.873414,0.058497,0.568106,0.760236,0.30191,-66.848061,1.722473,0.042071,0.025563,0.037898,0.054215,1.188386,0.762134,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001680,대상(주),2023,2024,test,0,AA-,upper_investment_A_or_above,0.007760209496037,0.315,False,13,0,0,1.83134,0.773551,0.402999,1.481398,0.355485,-36.307384,2.33199,0.016692,0.091258,0.188303,0.316235,7.065522,0.271135,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001680,대상(주),2024,2025,test,0,AA-,upper_investment_A_or_above,0.0102034586476528,0.315,False,13,0,0,1.539047,0.5733,0.412441,1.424591,0.308331,-39.190701,3.001663,0.022723,0.044122,0.091039,0.173485,3.184927,0.340322,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001740,에스케이네트웍스(주),2023,2024,test,0,AA-,upper_investment_A_or_above,0.0032546780267862,0.315,False,9,1,2,0.606759,0.086289,0.236636,3.225896,0.329598,-2.323561,1.325892,0.000598,0.013956,0.018329,0.042451,0.712273,0.248607,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001740,에스케이네트웍스(주),2024,2025,test,0,AA-,upper_investment_A_or_above,0.0033630385927587,0.315,False,10,0,0,1.02145,0.225985,0.39815,1.511619,0.257198,-2.165492,1.185947,0.006045,0.036095,0.089047,0.208373,2.877413,0.334678,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001780,(주)알루코,2023,2024,test,0,BBB-,near_investment_BBB_plus_to_BBB_minus,0.0798912545797286,0.315,False,10,0,0,0.894933,0.104946,0.416703,1.399793,0.374652,-6.440565,1.550014,0.034611,0.118578,0.13956,0.217281,2.887377,0.893683,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001780,(주)알루코,2024,2025,test,0,BBB-,near_investment_BBB_plus_to_BBB_minus,0.1050278681589277,0.315,False,10,0,0,0.925542,0.09897,0.410605,1.435433,0.378998,-7.087333,1.603724,0.028357,0.070154,0.077723,0.12087,1.841805,0.879311,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001790,대한제당(주),2023,2024,test,0,A-,upper_investment_A_or_above,0.0691920748662722,0.315,False,13,0,0,1.919828,0.574409,0.467854,1.137418,0.262627,-10.532426,2.76486,0.024396,0.030044,0.063459,0.128583,2.344004,0.209434,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001790,대한제당(주),2024,2025,test,0,A-,upper_investment_A_or_above,0.093396601881765,0.315,False,13,0,0,1.723828,0.567005,0.453289,1.206098,0.236129,-10.627269,2.031058,0.014938,0.036651,0.074663,0.172869,2.764261,0.192258,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001940,KISCO홀딩스(주),2023,2024,test,0,AA,upper_investment_A_or_above,0.0133463830359338,0.315,False,12,1,1,9.503513,0.794117,0.887065,0.127313,0.007062,-85.540228,244.874614,0.084443,0.070414,0.533341,8.529378,178.102202,1.0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,001940,KISCO홀딩스(주),2024,2025,test,0,AA+,upper_investment_A_or_above,0.0118416914429858,0.315,False,10,2,2,12.86382,0.930565,0.912565,0.095813,0.006352,-83.472986,-6.233593,0.044725,0.078234,0.530059,7.296292,136.210217,1.0,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,002020,(주)코오롱,2024,2025,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.0234316330178525,0.315,False,5,2,3,0.765256,0.114633,0.333478,1.998702,0.274459,-33.268055,-0.48649,0.026148,-0.031012,-0.039839,-0.096748,-1.015586,0.547225,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,002150,(주)도화엔지니어링,2023,2024,test,0,AA+,upper_investment_A_or_above,0.0077693515988328,0.315,False,12,0,0,1.036589,0.286666,0.453419,1.205464,0.073807,-15.273078,7.414984,0.036077,0.050619,0.088003,0.651703,9.858318,0.010979,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,002240,고려제강(주),2023,2024,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.0042602722124212,0.315,False,13,0,0,2.410643,0.412861,0.732356,0.365456,0.078207,-70.808427,4.513292,0.036071,0.101979,0.278062,0.951593,14.620004,0.764252,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,002320,(주)한진,2023,2024,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.0023171578745506,0.315,False,10,0,1,0.639942,0.250475,0.366447,1.728908,0.174198,-19.599611,1.085818,0.009299,0.097507,0.102846,0.374048,2.42597,0.238972,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,002320,(주)한진,2024,2025,test,0,BBB+,near_investment_BBB_plus_to_BBB_minus,0.0043692801594618,0.315,False,7,1,2,0.657096,0.214643,0.363745,1.749182,0.166366,-19.389991,0.809973,-0.000121,0.100934,0.114183,0.436684,2.463101,0.24517,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,002350,넥센타이어(주),2023,2024,test,0,A,upper_investment_A_or_above,0.0307112413198457,0.315,False,12,0,0,1.170022,0.178678,0.402792,1.48267,0.310351,-30.522904,3.094922,0.038167,0.089521,0.095681,0.184119,4.003065,0.349233,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,002350,넥센타이어(주),2024,2025,test,0,A,upper_investment_A_or_above,0.028724063235935,0.315,False,12,0,0,1.28933,0.094455,0.409142,1.44414,0.303222,-33.605641,1.809033,0.044495,0.09106,0.095947,0.186963,2.725388,0.372751,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KOSPI,002380,(주)케이씨씨,2023,2024,test,0,AA-,upper_investment_A_or_above,0.0036877848376028,0.315,False,12,0,0,1.08908,0.272461,0.407949,1.451289,0.316691,-112.29038,1.22732,0.01471,0.125352,0.099706,0.186399,3.095556,0.287864,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
