market,stock_code,corp_name,fiscal_year,eval_year,industry_macro_category,firm_size_group,split,is_speculative,prob_speculative,feature,rank,shap_value,abs_shap,direction,feature_value,stock_code_norm,firm_size_group_score,industry_macro_category_score,error_type,is_speculative_score,predicted_current,actual_label_name,predicted_label_name,prob_speculative_score,threshold,probability_distance_from_threshold,feature_group,korean_name,description,case_id
KOSDAQ,95910,(주)에스에너지,2023,2024,manufacturing,mid_sized,test,0,0.6662770098217004,capital_impairment_ratio,5,-0.2732255458831787,0.2732255458831787,decrease_risk,-10.192117,095910,mid_sized,manufacturing,false_positive,0,1,투자적격,투기등급,0.6662770098217004,0.315,0.35127700982170035,stability_leverage,자본잠식률,자본금 대비 자본잠식 정도,KOSDAQ|095910|(주)에스에너지|2023|2024
KOSDAQ,95910,(주)에스에너지,2023,2024,manufacturing,mid_sized,test,0,0.6662770098217004,listed_year,6,0.2685261070728302,0.2685261070728302,increase_risk,2007,095910,mid_sized,manufacturing,false_positive,0,1,투자적격,투기등급,0.6662770098217004,0.315,0.35127700982170035,context,상장연도,상장일에서 추출한 연도,KOSDAQ|095910|(주)에스에너지|2023|2024
KOSDAQ,95910,(주)에스에너지,2023,2024,manufacturing,mid_sized,test,0,0.6662770098217004,market_to_book,7,0.2389048486948013,0.2389048486948013,increase_risk,0.359181,095910,mid_sized,manufacturing,false_positive,0,1,투자적격,투기등급,0.6662770098217004,0.315,0.35127700982170035,market_shareholder,Market-to-Book,시가총액 대비 장부가치 비율,KOSDAQ|095910|(주)에스에너지|2023|2024
KOSDAQ,95910,(주)에스에너지,2023,2024,manufacturing,mid_sized,test,0,0.6662770098217004,is_2y_consecutive_ocf_deficit,8,0.2297009080648422,0.2297009080648422,increase_risk,1,095910,mid_sized,manufacturing,false_positive,0,1,투자적격,투기등급,0.6662770098217004,0.315,0.35127700982170035,trend_early_warning,2년 연속 OCF 적자 여부,당기와 전기 모두 영업현금흐름이 음수인지 여부,KOSDAQ|095910|(주)에스에너지|2023|2024
KOSDAQ,95910,(주)에스에너지,2023,2024,manufacturing,mid_sized,test,0,0.6662770098217004,intangible_assets_ratio,9,-0.2191801369190216,0.2191801369190216,decrease_risk,0.044887,095910,mid_sized,manufacturing,false_positive,0,1,투자적격,투기등급,0.6662770098217004,0.315,0.35127700982170035,cashflow_structure,무형자산 비중,총자산 대비 무형자산 비율,KOSDAQ|095910|(주)에스에너지|2023|2024
KOSDAQ,95910,(주)에스에너지,2023,2024,manufacturing,mid_sized,test,0,0.6662770098217004,net_margin_diff,10,0.2133746445178985,0.2133746445178985,increase_risk,0.065058,095910,mid_sized,manufacturing,false_positive,0,1,투자적격,투기등급,0.6662770098217004,0.315,0.35127700982170035,trend_early_warning,순이익률 변화,전년 대비 순이익률 변화폭,KOSDAQ|095910|(주)에스에너지|2023|2024
KOSDAQ,208350,(주)지란지교시큐리티,2023,2024,it_services,small_and_medium,test,0,0.661889733290722,net_margin_diff,1,1.051182985305786,1.051182985305786,increase_risk,0.275069,208350,small_and_medium,it_services,false_positive,0,1,투자적격,투기등급,0.661889733290722,0.315,0.346889733290722,trend_early_warning,순이익률 변화,전년 대비 순이익률 변화폭,KOSDAQ|208350|(주)지란지교시큐리티|2023|2024
KOSDAQ,208350,(주)지란지교시큐리티,2023,2024,it_services,small_and_medium,test,0,0.661889733290722,industry_macro_category,2,-0.6393702626228333,0.6393702626228333,decrease_risk,it_services,208350,small_and_medium,it_services,false_positive,0,1,투자적격,투기등급,0.661889733290722,0.315,0.346889733290722,context,산업 대분류,모델링용 산업 대분류,KOSDAQ|208350|(주)지란지교시큐리티|2023|2024
KOSDAQ,208350,(주)지란지교시큐리티,2023,2024,it_services,small_and_medium,test,0,0.661889733290722,gross_profit,3,0.6202354431152344,0.6202354431152344,increase_risk,20847388,208350,small_and_medium,it_services,false_positive,0,1,투자적격,투기등급,0.661889733290722,0.315,0.346889733290722,profitability_returns,매출총이익,매출총이익(손실),KOSDAQ|208350|(주)지란지교시큐리티|2023|2024
KOSDAQ,208350,(주)지란지교시큐리티,2023,2024,it_services,small_and_medium,test,0,0.661889733290722,net_margin,4,-0.5412933826446533,0.5412933826446533,decrease_risk,0.310077,208350,small_and_medium,it_services,false_positive,0,1,투자적격,투기등급,0.661889733290722,0.315,0.346889733290722,profitability_returns,순이익률,매출액 대비 당기순이익 비율,KOSDAQ|208350|(주)지란지교시큐리티|2023|2024
KOSDAQ,208350,(주)지란지교시큐리티,2023,2024,it_services,small_and_medium,test,0,0.661889733290722,interest_coverage_ratio,5,0.4522441327571869,0.4522441327571869,increase_risk,1.367061,208350,small_and_medium,it_services,false_positive,0,1,투자적격,투기등급,0.661889733290722,0.315,0.346889733290722,profitability_returns,이자보상배율,영업이익 대비 이자비용 배수,KOSDAQ|208350|(주)지란지교시큐리티|2023|2024
KOSDAQ,208350,(주)지란지교시큐리티,2023,2024,it_services,small_and_medium,test,0,0.661889733290722,assets_total,6,0.4106758236885071,0.4106758236885071,increase_risk,92553609,208350,small_and_medium,it_services,false_positive,0,1,투자적격,투기등급,0.661889733290722,0.315,0.346889733290722,stability_leverage,자산총계,총자산,KOSDAQ|208350|(주)지란지교시큐리티|2023|2024
KOSDAQ,208350,(주)지란지교시큐리티,2023,2024,it_services,small_and_medium,test,0,0.661889733290722,total_assets_growth,7,0.3814961016178131,0.3814961016178131,increase_risk,-0.251244,208350,small_and_medium,it_services,false_positive,0,1,투자적격,투기등급,0.661889733290722,0.315,0.346889733290722,trend_early_warning,총자산증가율,전년 대비 총자산 증가율,KOSDAQ|208350|(주)지란지교시큐리티|2023|2024
KOSDAQ,208350,(주)지란지교시큐리티,2023,2024,it_services,small_and_medium,test,0,0.661889733290722,capital_impairment_ratio,8,-0.3739933371543884,0.3739933371543884,decrease_risk,-14.764733,208350,small_and_medium,it_services,false_positive,0,1,투자적격,투기등급,0.661889733290722,0.315,0.346889733290722,stability_leverage,자본잠식률,자본금 대비 자본잠식 정도,KOSDAQ|208350|(주)지란지교시큐리티|2023|2024
KOSDAQ,208350,(주)지란지교시큐리티,2023,2024,it_services,small_and_medium,test,0,0.661889733290722,depreciation,9,0.3456801474094391,0.3456801474094391,increase_risk,1992221,208350,small_and_medium,it_services,false_positive,0,1,투자적격,투기등급,0.661889733290722,0.315,0.346889733290722,cashflow_structure,감가상각비,감가상각비,KOSDAQ|208350|(주)지란지교시큐리티|2023|2024
KOSDAQ,208350,(주)지란지교시큐리티,2023,2024,it_services,small_and_medium,test,0,0.661889733290722,dividend_payer,10,0.3354658782482147,0.3354658782482147,increase_risk,0,208350,small_and_medium,it_services,false_positive,0,1,투자적격,투기등급,0.661889733290722,0.315,0.346889733290722,market_shareholder,배당금 지급 여부,해당 회계연도에 현금배당을 지급했는지 여부,KOSDAQ|208350|(주)지란지교시큐리티|2023|2024
KOSPI,13700,(주)까뮤이앤씨,2023,2024,construction,mid_sized,test,0,0.6510900867545315,industry_macro_category,1,-1.1060928106307983,1.1060928106307983,decrease_risk,construction,013700,mid_sized,construction,false_positive,0,1,투자적격,투기등급,0.6510900867545315,0.315,0.3360900867545315,context,산업 대분류,모델링용 산업 대분류,KOSPI|013700|(주)까뮤이앤씨|2023|2024
KOSPI,13700,(주)까뮤이앤씨,2023,2024,construction,mid_sized,test,0,0.6510900867545315,gross_profit,2,0.937058925628662,0.937058925628662,increase_risk,15332416,013700,mid_sized,construction,false_positive,0,1,투자적격,투기등급,0.6510900867545315,0.315,0.3360900867545315,profitability_returns,매출총이익,매출총이익(손실),KOSPI|013700|(주)까뮤이앤씨|2023|2024
KOSPI,13700,(주)까뮤이앤씨,2023,2024,construction,mid_sized,test,0,0.6510900867545315,equity_ratio,3,0.4850625991821289,0.4850625991821289,increase_risk,0.3416,013700,mid_sized,construction,false_positive,0,1,투자적격,투기등급,0.6510900867545315,0.315,0.3360900867545315,stability_leverage,자기자본비율,총자산 대비 자기자본 비율,KOSPI|013700|(주)까뮤이앤씨|2023|2024
KOSPI,13700,(주)까뮤이앤씨,2023,2024,construction,mid_sized,test,0,0.6510900867545315,listed_year,4,0.477591335773468,0.477591335773468,increase_risk,1989,013700,mid_sized,construction,false_positive,0,1,투자적격,투기등급,0.6510900867545315,0.315,0.3360900867545315,context,상장연도,상장일에서 추출한 연도,KOSPI|013700|(주)까뮤이앤씨|2023|2024
KOSPI,13700,(주)까뮤이앤씨,2023,2024,construction,mid_sized,test,0,0.6510900867545315,interest_coverage_ratio,5,0.4704636931419372,0.4704636931419372,increase_risk,2.158183,013700,mid_sized,construction,false_positive,0,1,투자적격,투기등급,0.6510900867545315,0.315,0.3360900867545315,profitability_returns,이자보상배율,영업이익 대비 이자비용 배수,KOSPI|013700|(주)까뮤이앤씨|2023|2024
KOSPI,13700,(주)까뮤이앤씨,2023,2024,construction,mid_sized,test,0,0.6510900867545315,depreciation,6,0.2653082609176636,0.2653082609176636,increase_risk,1716441,013700,mid_sized,construction,false_positive,0,1,투자적격,투기등급,0.6510900867545315,0.315,0.3360900867545315,cashflow_structure,감가상각비,감가상각비,KOSPI|013700|(주)까뮤이앤씨|2023|2024
KOSPI,13700,(주)까뮤이앤씨,2023,2024,construction,mid_sized,test,0,0.6510900867545315,cashflow_coverage_ratio,7,0.2489538639783859,0.2489538639783859,increase_risk,0.527755,013700,mid_sized,construction,false_positive,0,1,투자적격,투기등급,0.6510900867545315,0.315,0.3360900867545315,cashflow_structure,현금흐름 커버리지,이자비용 대비 영업현금흐름 배수,KOSPI|013700|(주)까뮤이앤씨|2023|2024
KOSPI,13700,(주)까뮤이앤씨,2023,2024,construction,mid_sized,test,0,0.6510900867545315,capital_impairment_ratio,8,0.2309430092573166,0.2309430092573166,increase_risk,-2.866704,013700,mid_sized,construction,false_positive,0,1,투자적격,투기등급,0.6510900867545315,0.315,0.3360900867545315,stability_leverage,자본잠식률,자본금 대비 자본잠식 정도,KOSPI|013700|(주)까뮤이앤씨|2023|2024
KOSPI,13700,(주)까뮤이앤씨,2023,2024,construction,mid_sized,test,0,0.6510900867545315,dividend_payer,9,-0.2277254611253738,0.2277254611253738,decrease_risk,1,013700,mid_sized,construction,false_positive,0,1,투자적격,투기등급,0.6510900867545315,0.315,0.3360900867545315,market_shareholder,배당금 지급 여부,해당 회계연도에 현금배당을 지급했는지 여부,KOSPI|013700|(주)까뮤이앤씨|2023|2024
KOSPI,13700,(주)까뮤이앤씨,2023,2024,construction,mid_sized,test,0,0.6510900867545315,total_debt_turnover,10,0.1417343616485595,0.1417343616485595,increase_risk,1.657193,013700,mid_sized,construction,false_positive,0,1,투자적격,투기등급,0.6510900867545315,0.315,0.3360900867545315,cashflow_structure,총부채회전율,총부채 대비 매출액 비율,KOSPI|013700|(주)까뮤이앤씨|2023|2024
KOSDAQ,36090,(주)위지트,2023,2024,manufacturing,small_and_medium,test,0,0.6488161186615135,net_margin,1,0.71126389503479,0.71126389503479,increase_risk,-0.682855,036090,small_and_medium,manufacturing,false_positive,0,1,투자적격,투기등급,0.6488161186615135,0.315,0.33381611866151345,profitability_returns,순이익률,매출액 대비 당기순이익 비율,KOSDAQ|036090|(주)위지트|2023|2024
KOSDAQ,36090,(주)위지트,2023,2024,manufacturing,small_and_medium,test,0,0.6488161186615135,equity_ratio,2,-0.4227862656116485,0.4227862656116485,decrease_risk,0.714345,036090,small_and_medium,manufacturing,false_positive,0,1,투자적격,투기등급,0.6488161186615135,0.315,0.33381611866151345,stability_leverage,자기자본비율,총자산 대비 자기자본 비율,KOSDAQ|036090|(주)위지트|2023|2024
KOSDAQ,36090,(주)위지트,2023,2024,manufacturing,small_and_medium,test,0,0.6488161186615135,firm_size_group,3,0.3267484903335571,0.3267484903335571,increase_risk,small_and_medium,036090,small_and_medium,manufacturing,false_positive,0,1,투자적격,투기등급,0.6488161186615135,0.315,0.33381611866151345,context,기업규모 그룹,모델링용 기업규모 그룹,KOSDAQ|036090|(주)위지트|2023|2024
KOSDAQ,36090,(주)위지트,2023,2024,manufacturing,small_and_medium,test,0,0.6488161186615135,gross_profit,4,0.3245848417282104,0.3245848417282104,increase_risk,9168478,036090,small_and_medium,manufacturing,false_positive,0,1,투자적격,투기등급,0.6488161186615135,0.315,0.33381611866151345,profitability_returns,매출총이익,매출총이익(손실),KOSDAQ|036090|(주)위지트|2023|2024
KOSDAQ,36090,(주)위지트,2023,2024,manufacturing,small_and_medium,test,0,0.6488161186615135,capital_impairment_ratio,5,0.3028524816036224,0.3028524816036224,increase_risk,-2.104154,036090,small_and_medium,manufacturing,false_positive,0,1,투자적격,투기등급,0.6488161186615135,0.315,0.33381611866151345,stability_leverage,자본잠식률,자본금 대비 자본잠식 정도,KOSDAQ|036090|(주)위지트|2023|2024
KOSDAQ,36090,(주)위지트,2023,2024,manufacturing,small_and_medium,test,0,0.6488161186615135,net_margin_diff,6,-0.2627086341381073,0.2627086341381073,decrease_risk,-1.071282,036090,small_and_medium,manufacturing,false_positive,0,1,투자적격,투기등급,0.6488161186615135,0.315,0.33381611866151345,trend_early_warning,순이익률 변화,전년 대비 순이익률 변화폭,KOSDAQ|036090|(주)위지트|2023|2024
KOSDAQ,36090,(주)위지트,2023,2024,manufacturing,small_and_medium,test,0,0.6488161186615135,depreciation,7,0.2154522985219955,0.2154522985219955,increase_risk,1273119,036090,small_and_medium,manufacturing,false_positive,0,1,투자적격,투기등급,0.6488161186615135,0.315,0.33381611866151345,cashflow_structure,감가상각비,감가상각비,KOSDAQ|036090|(주)위지트|2023|2024
KOSDAQ,36090,(주)위지트,2023,2024,manufacturing,small_and_medium,test,0,0.6488161186615135,dividend_payer,8,0.2084627896547317,0.2084627896547317,increase_risk,0,036090,small_and_medium,manufacturing,false_positive,0,1,투자적격,투기등급,0.6488161186615135,0.315,0.33381611866151345,market_shareholder,배당금 지급 여부,해당 회계연도에 현금배당을 지급했는지 여부,KOSDAQ|036090|(주)위지트|2023|2024
KOSDAQ,36090,(주)위지트,2023,2024,manufacturing,small_and_medium,test,0,0.6488161186615135,intangible_assets_ratio,9,-0.2041968405246734,0.2041968405246734,decrease_risk,0.001865,036090,small_and_medium,manufacturing,false_positive,0,1,투자적격,투기등급,0.6488161186615135,0.315,0.33381611866151345,cashflow_structure,무형자산 비중,총자산 대비 무형자산 비율,KOSDAQ|036090|(주)위지트|2023|2024
KOSDAQ,36090,(주)위지트,2023,2024,manufacturing,small_and_medium,test,0,0.6488161186615135,interest_coverage_ratio,10,0.1981816738843917,0.1981816738843917,increase_risk,6.814151,036090,small_and_medium,manufacturing,false_positive,0,1,투자적격,투기등급,0.6488161186615135,0.315,0.33381611866151345,profitability_returns,이자보상배율,영업이익 대비 이자비용 배수,KOSDAQ|036090|(주)위지트|2023|2024
KOSDAQ,36000,(주)예림당,2023,2024,it_services,mid_sized,test,0,0.64028759502118,net_margin_diff,1,1.472881555557251,1.472881555557251,increase_risk,1.752941,036000,mid_sized,it_services,false_positive,0,1,투자적격,투기등급,0.64028759502118,0.315,0.32528759502118004,trend_early_warning,순이익률 변화,전년 대비 순이익률 변화폭,KOSDAQ|036000|(주)예림당|2023|2024
KOSDAQ,36000,(주)예림당,2023,2024,it_services,mid_sized,test,0,0.64028759502118,industry_macro_category,2,-0.6758604645729065,0.6758604645729065,decrease_risk,it_services,036000,mid_sized,it_services,false_positive,0,1,투자적격,투기등급,0.64028759502118,0.315,0.32528759502118004,context,산업 대분류,모델링용 산업 대분류,KOSDAQ|036000|(주)예림당|2023|2024
KOSDAQ,36000,(주)예림당,2023,2024,it_services,mid_sized,test,0,0.64028759502118,market_to_book,3,0.542736291885376,0.542736291885376,increase_risk,0.203522,036000,mid_sized,it_services,false_positive,0,1,투자적격,투기등급,0.64028759502118,0.315,0.32528759502118004,market_shareholder,Market-to-Book,시가총액 대비 장부가치 비율,KOSDAQ|036000|(주)예림당|2023|2024
KOSDAQ,36000,(주)예림당,2023,2024,it_services,mid_sized,test,0,0.64028759502118,interest_coverage_ratio,4,0.5414831638336182,0.5414831638336182,increase_risk,-3.132961,036000,mid_sized,it_services,false_positive,0,1,투자적격,투기등급,0.64028759502118,0.315,0.32528759502118004,profitability_returns,이자보상배율,영업이익 대비 이자비용 배수,KOSDAQ|036000|(주)예림당|2023|2024
KOSDAQ,36000,(주)예림당,2023,2024,it_services,mid_sized,test,0,0.64028759502118,capital_impairment_ratio,5,-0.5051353573799133,0.5051353573799133,decrease_risk,-16.341397,036000,mid_sized,it_services,false_positive,0,1,투자적격,투기등급,0.64028759502118,0.315,0.32528759502118004,stability_leverage,자본잠식률,자본금 대비 자본잠식 정도,KOSDAQ|036000|(주)예림당|2023|2024
KOSDAQ,36000,(주)예림당,2023,2024,it_services,mid_sized,test,0,0.64028759502118,net_margin,6,-0.3869711756706238,0.3869711756706238,decrease_risk,0.882013,036000,mid_sized,it_services,false_positive,0,1,투자적격,투기등급,0.64028759502118,0.315,0.32528759502118004,profitability_returns,순이익률,매출액 대비 당기순이익 비율,KOSDAQ|036000|(주)예림당|2023|2024
KOSDAQ,36000,(주)예림당,2023,2024,it_services,mid_sized,test,0,0.64028759502118,gross_profit,7,0.3397234976291656,0.3397234976291656,increase_risk,5095906,036000,mid_sized,it_services,false_positive,0,1,투자적격,투기등급,0.64028759502118,0.315,0.32528759502118004,profitability_returns,매출총이익,매출총이익(손실),KOSDAQ|036000|(주)예림당|2023|2024
KOSDAQ,36000,(주)예림당,2023,2024,it_services,mid_sized,test,0,0.64028759502118,dividend_payer,8,0.3026979565620422,0.3026979565620422,increase_risk,0,036000,mid_sized,it_services,false_positive,0,1,투자적격,투기등급,0.64028759502118,0.315,0.32528759502118004,market_shareholder,배당금 지급 여부,해당 회계연도에 현금배당을 지급했는지 여부,KOSDAQ|036000|(주)예림당|2023|2024
KOSDAQ,36000,(주)예림당,2023,2024,it_services,mid_sized,test,0,0.64028759502118,cashflow_coverage_ratio,9,0.2734175622463226,0.2734175622463226,increase_risk,2.590404,036000,mid_sized,it_services,false_positive,0,1,투자적격,투기등급,0.64028759502118,0.315,0.32528759502118004,cashflow_structure,현금흐름 커버리지,이자비용 대비 영업현금흐름 배수,KOSDAQ|036000|(주)예림당|2023|2024
KOSDAQ,36000,(주)예림당,2023,2024,it_services,mid_sized,test,0,0.64028759502118,equity_ratio,10,-0.259413480758667,0.259413480758667,decrease_risk,0.888473,036000,mid_sized,it_services,false_positive,0,1,투자적격,투기등급,0.64028759502118,0.315,0.32528759502118004,stability_leverage,자기자본비율,총자산 대비 자기자본 비율,KOSDAQ|036000|(주)예림당|2023|2024
KOSDAQ,85670,(주)뉴프렉스,2023,2024,manufacturing,mid_sized,test,0,0.6318451066735515,gross_profit,1,0.6223586797714233,0.6223586797714233,increase_risk,27111589,085670,mid_sized,manufacturing,false_positive,0,1,투자적격,투기등급,0.6318451066735515,0.315,0.31684510667355154,profitability_returns,매출총이익,매출총이익(손실),KOSDAQ|085670|(주)뉴프렉스|2023|2024
KOSDAQ,85670,(주)뉴프렉스,2023,2024,manufacturing,mid_sized,test,0,0.6318451066735515,listed_year,2,0.4054967164993286,0.4054967164993286,increase_risk,2006,085670,mid_sized,manufacturing,false_positive,0,1,투자적격,투기등급,0.6318451066735515,0.315,0.31684510667355154,context,상장연도,상장일에서 추출한 연도,KOSDAQ|085670|(주)뉴프렉스|2023|2024
KOSDAQ,85670,(주)뉴프렉스,2023,2024,manufacturing,mid_sized,test,0,0.6318451066735515,dividend_payer,3,0.2102425545454025,0.2102425545454025,increase_risk,0,085670,mid_sized,manufacturing,false_positive,0,1,투자적격,투기등급,0.6318451066735515,0.315,0.31684510667355154,market_shareholder,배당금 지급 여부,해당 회계연도에 현금배당을 지급했는지 여부,KOSDAQ|085670|(주)뉴프렉스|2023|2024
KOSDAQ,85670,(주)뉴프렉스,2023,2024,manufacturing,mid_sized,test,0,0.6318451066735515,current_ratio,4,0.1993660479784011,0.1993660479784011,increase_risk,0.87694,085670,mid_sized,manufacturing,false_positive,0,1,투자적격,투기등급,0.6318451066735515,0.315,0.31684510667355154,stability_leverage,유동비율,유동자산 대비 유동부채 비율,KOSDAQ|085670|(주)뉴프렉스|2023|2024
KOSDAQ,85670,(주)뉴프렉스,2023,2024,manufacturing,mid_sized,test,0,0.6318451066735515,capital_impairment_ratio,5,0.1932888776063919,0.1932888776063919,increase_risk,-4.981317,085670,mid_sized,manufacturing,false_positive,0,1,투자적격,투기등급,0.6318451066735515,0.315,0.31684510667355154,stability_leverage,자본잠식률,자본금 대비 자본잠식 정도,KOSDAQ|085670|(주)뉴프렉스|2023|2024
KOSDAQ,85670,(주)뉴프렉스,2023,2024,manufacturing,mid_sized,test,0,0.6318451066735515,cashflow_coverage_ratio,6,0.1835361868143081,0.1835361868143081,increase_risk,2.16978,085670,mid_sized,manufacturing,false_positive,0,1,투자적격,투기등급,0.6318451066735515,0.315,0.31684510667355154,cashflow_structure,현금흐름 커버리지,이자비용 대비 영업현금흐름 배수,KOSDAQ|085670|(주)뉴프렉스|2023|2024
KOSDAQ,85670,(주)뉴프렉스,2023,2024,manufacturing,mid_sized,test,0,0.6318451066735515,interest_coverage_ratio,7,0.1813704967498779,0.1813704967498779,increase_risk,3.804959,085670,mid_sized,manufacturing,false_positive,0,1,투자적격,투기등급,0.6318451066735515,0.315,0.31684510667355154,profitability_returns,이자보상배율,영업이익 대비 이자비용 배수,KOSDAQ|085670|(주)뉴프렉스|2023|2024
KOSDAQ,85670,(주)뉴프렉스,2023,2024,manufacturing,mid_sized,test,0,0.6318451066735515,net_margin_diff,8,-0.1601973325014114,0.1601973325014114,decrease_risk,-0.020583,085670,mid_sized,manufacturing,false_positive,0,1,투자적격,투기등급,0.6318451066735515,0.315,0.31684510667355154,trend_early_warning,순이익률 변화,전년 대비 순이익률 변화폭,KOSDAQ|085670|(주)뉴프렉스|2023|2024
KOSDAQ,85670,(주)뉴프렉스,2023,2024,manufacturing,mid_sized,test,0,0.6318451066735515,net_margin,9,-0.1468191742897033,0.1468191742897033,decrease_risk,0.034786,085670,mid_sized,manufacturing,false_positive,0,1,투자적격,투기등급,0.6318451066735515,0.315,0.31684510667355154,profitability_returns,순이익률,매출액 대비 당기순이익 비율,KOSDAQ|085670|(주)뉴프렉스|2023|2024
KOSDAQ,85670,(주)뉴프렉스,2023,2024,manufacturing,mid_sized,test,0,0.6318451066735515,depreciation,10,0.1366679221391677,0.1366679221391677,increase_risk,12066514,085670,mid_sized,manufacturing,false_positive,0,1,투자적격,투기등급,0.6318451066735515,0.315,0.31684510667355154,cashflow_structure,감가상각비,감가상각비,KOSDAQ|085670|(주)뉴프렉스|2023|2024
KOSDAQ,104620,(주)노랑풍선,2023,2024,it_services,small_and_medium,test,0,0.623986405387911,net_margin_diff,1,1.1534417867660522,1.1534417867660522,increase_risk,1.154288,104620,small_and_medium,it_services,false_positive,0,1,투자적격,투기등급,0.623986405387911,0.315,0.30898640538791095,trend_early_warning,순이익률 변화,전년 대비 순이익률 변화폭,KOSDAQ|104620|(주)노랑풍선|2023|2024
KOSDAQ,104620,(주)노랑풍선,2023,2024,it_services,small_and_medium,test,0,0.623986405387911,industry_macro_category,2,-0.9711511135101318,0.9711511135101318,decrease_risk,it_services,104620,small_and_medium,it_services,false_positive,0,1,투자적격,투기등급,0.623986405387911,0.315,0.30898640538791095,context,산업 대분류,모델링용 산업 대분류,KOSDAQ|104620|(주)노랑풍선|2023|2024
KOSDAQ,104620,(주)노랑풍선,2023,2024,it_services,small_and_medium,test,0,0.623986405387911,listed_year,3,0.5103924870491028,0.5103924870491028,increase_risk,2019,104620,small_and_medium,it_services,false_positive,0,1,투자적격,투기등급,0.623986405387911,0.315,0.30898640538791095,context,상장연도,상장일에서 추출한 연도,KOSDAQ|104620|(주)노랑풍선|2023|2024
KOSDAQ,104620,(주)노랑풍선,2023,2024,it_services,small_and_medium,test,0,0.623986405387911,intangible_assets_ratio,4,-0.4892643094062805,0.4892643094062805,decrease_risk,0.058533,104620,small_and_medium,it_services,false_positive,0,1,투자적격,투기등급,0.623986405387911,0.315,0.30898640538791095,cashflow_structure,무형자산 비중,총자산 대비 무형자산 비율,KOSDAQ|104620|(주)노랑풍선|2023|2024
KOSDAQ,104620,(주)노랑풍선,2023,2024,it_services,small_and_medium,test,0,0.623986405387911,gross_profit,5,-0.4765535593032837,0.4765535593032837,decrease_risk,98612582,104620,small_and_medium,it_services,false_positive,0,1,투자적격,투기등급,0.623986405387911,0.315,0.30898640538791095,profitability_returns,매출총이익,매출총이익(손실),KOSDAQ|104620|(주)노랑풍선|2023|2024
KOSDAQ,104620,(주)노랑풍선,2023,2024,it_services,small_and_medium,test,0,0.623986405387911,assets_total,6,0.4229676425457001,0.4229676425457001,increase_risk,105280369,104620,small_and_medium,it_services,false_positive,0,1,투자적격,투기등급,0.623986405387911,0.315,0.30898640538791095,stability_leverage,자산총계,총자산,KOSDAQ|104620|(주)노랑풍선|2023|2024
KOSDAQ,104620,(주)노랑풍선,2023,2024,it_services,small_and_medium,test,0,0.623986405387911,net_margin,7,-0.3909265697002411,0.3909265697002411,decrease_risk,0.060028,104620,small_and_medium,it_services,false_positive,0,1,투자적격,투기등급,0.623986405387911,0.315,0.30898640538791095,profitability_returns,순이익률,매출액 대비 당기순이익 비율,KOSDAQ|104620|(주)노랑풍선|2023|2024
KOSDAQ,104620,(주)노랑풍선,2023,2024,it_services,small_and_medium,test,0,0.623986405387911,cashflow_coverage_ratio,8,0.3776065409183502,0.3776065409183502,increase_risk,1.733725,104620,small_and_medium,it_services,false_positive,0,1,투자적격,투기등급,0.623986405387911,0.315,0.30898640538791095,cashflow_structure,현금흐름 커버리지,이자비용 대비 영업현금흐름 배수,KOSDAQ|104620|(주)노랑풍선|2023|2024
KOSDAQ,104620,(주)노랑풍선,2023,2024,it_services,small_and_medium,test,0,0.623986405387911,equity_ratio,9,0.3019254207611084,0.3019254207611084,increase_risk,0.382691,104620,small_and_medium,it_services,false_positive,0,1,투자적격,투기등급,0.623986405387911,0.315,0.30898640538791095,stability_leverage,자기자본비율,총자산 대비 자기자본 비율,KOSDAQ|104620|(주)노랑풍선|2023|2024
KOSDAQ,104620,(주)노랑풍선,2023,2024,it_services,small_and_medium,test,0,0.623986405387911,depreciation,10,0.2730328738689422,0.2730328738689422,increase_risk,1180453,104620,small_and_medium,it_services,false_positive,0,1,투자적격,투기등급,0.623986405387911,0.315,0.30898640538791095,cashflow_structure,감가상각비,감가상각비,KOSDAQ|104620|(주)노랑풍선|2023|2024
KOSDAQ,317330,(주)덕산테코피아,2023,2024,manufacturing,small_and_medium,test,0,0.6239495881712955,interest_coverage_ratio,1,0.5330810546875,0.5330810546875,increase_risk,-0.958676,317330,small_and_medium,manufacturing,false_positive,0,1,투자적격,투기등급,0.6239495881712955,0.315,0.30894958817129553,profitability_returns,이자보상배율,영업이익 대비 이자비용 배수,KOSDAQ|317330|(주)덕산테코피아|2023|2024
KOSDAQ,317330,(주)덕산테코피아,2023,2024,manufacturing,small_and_medium,test,0,0.6239495881712955,gross_profit,2,0.4697437882423401,0.4697437882423401,increase_risk,30891343,317330,small_and_medium,manufacturing,false_positive,0,1,투자적격,투기등급,0.6239495881712955,0.315,0.30894958817129553,profitability_returns,매출총이익,매출총이익(손실),KOSDAQ|317330|(주)덕산테코피아|2023|2024
KOSDAQ,317330,(주)덕산테코피아,2023,2024,manufacturing,small_and_medium,test,0,0.6239495881712955,net_margin,3,0.3928007185459137,0.3928007185459137,increase_risk,-0.204872,317330,small_and_medium,manufacturing,false_positive,0,1,투자적격,투기등급,0.6239495881712955,0.315,0.30894958817129553,profitability_returns,순이익률,매출액 대비 당기순이익 비율,KOSDAQ|317330|(주)덕산테코피아|2023|2024
